"","site_name","lat","lon","offset_lew","offset_yrk","offset_lew_nb","offset_yrk_nb"
"1","W1_TX",28.096,-97.174,0.85399930391261,2.09498496589589,1.08991436222427,1.70396133081652
"2","W6_ME",44.02452236,-69.53203214,2.89060850687873,1.55628488302953,3.2792604221271,2.61494489644708
"3","W3_FL",30.44003,-81.43638,0.996080580302868,0.744722742555223,0.680521619316498,0.49257702890826
"4","W2_LA",29.239925,-90.911362,1.81692197157562,3.14706110749403,1.9909845299562,2.64552935737397
"5","W5_NH",43.053746,-70.911544,1.17011569641576,0.179140157177636,0.855842062387073,0.223568319412554
"6","W4_VA",37.063817,-76.562783,1.48128987397992,0.133479141026035,0.294631796721029,0.377172512269084
"7","S1_LOLA",37.9803,-76.4619,0.160302389075431,1.19714410329187,0.173947608988976,0.513308940799057
"8","S2_DEBY",37.247284,-76.499369,1.39149646584549,0.0455198855984605,0.717475572409589,0.0493588365072579
