"","site_name","offset_lew_sea","offset_yrk_sea","offset_lew_sea_nb","offset_yrk_sea_nb"
"1","AC_LIS_CT_2023-10-3",1.52352528030988,0.20482607744531,0.899406197496726,0.31599158206838
"2","Cal_Lake_LA_2022-8-11",0.99073961895635,2.25427552803598,1.37655696726327,2.01449076855765
"3","CC_VA_2022-7-11",2.1776713543301,0.839853649150968,1.88568404525354,1.21401508752543
"4","CPR_MS_AL_2022-8-24",0.612914280655518,1.80975623745268,0.809232827680194,1.40825617061573
"5","CS_DB_NJ_2022-9-21",1.31871965773406,0.0339361144492134,1.29683239802063,0.630145599433637
"6","Culch_Ba_LA_2022-6-21",1.85859424095225,3.18603327854437,2.13244085500478,2.78812582370799
"7","DC_NB_RI_2022-8-19",3.7868057907022,2.44243686741734,3.64670886842275,2.98463114881441
"8","EC_ApBay_FL_2023-10-4",0.744481990251198,1.91691131886333,1.10213849118445,1.71923526839275
"9","FFJ_CF_NC_2023-7-19",0.502839370214393,1.0550673610256,0.277803788482253,0.748087066295783
"10","FP_Sav_GA_2022-6-10",0.43413395555884,1.185301801856,0.386435392757911,0.88430542635951
"11","GalBay_TX_2022-6-2",1.60926613352809,2.94021741318536,1.86308454077035,2.52142175011954
"12","GriceCove_SC_2022-8-10",0.740598143046565,0.873064640642828,0.40306929507398,0.589887403861383
"13","HC_DB_NJ_2022-9-23",0.810048422624797,2.15860094629618,0.896832327802105,1.56825521816154
"14","IL_ApBay_FL_2023-10-3",0.710724869421232,1.87547679602946,1.05817709236365,1.67436195929802
"15","LakeFortuna_LA_2022-5-11",1.81485122532077,3.15070549710595,1.89732739209205,2.55377309445137
"16","LCP_UP_MD_2022-10-20",0.0544723955682578,1.34507916007904,0.234257144041066,0.884012088386306
"17","Mer_GA_2022-7-26",0.542627403067857,1.2270949895357,0.508969231834623,1.02782584953331
"18","Nickle_Rf_LA_2022-8-1",2.13955236562841,3.48191374637518,2.24339556248006,2.90648092710042
"19","OL_MI_SC_2022-5-31",1.86866551744206,0.580602078443968,1.53862232305267,0.878902467805262
"20","Orrs_Cove_ME_2022-10-31",2.49505676564398,1.15503048649647,2.69499431732102,2.02985275843007
"21","SaLa_GA_2022-10-5",1.16389377246781,2.45079290594249,1.65061607239313,2.30041550867953
"22","SaltBay_Canada_2022-9-27",3.22546955143886,1.900544650044,3.4995077742851,2.8426239485747
"23","Sapelo_Is_GA_2022-7-17",0.730671942781727,0.92862836165927,0.423378739111512,0.651808447641374
"24","SawIs_MA_2022-9-5",0.89038927260261,0.528204654392603,0.522642045132626,0.181399831194821
"25","SkR_GA_2022-6-14",0.77288974793744,0.835908862887607,0.422418132262084,0.551566920618592
"26","TP_TX_2022-6-28",1.02877936984204,2.29765584305869,1.3966567432393,2.03429058166655
"27","UNCW_MS_NC_2023-7-17",1.12181677093801,0.472932927745535,0.779157068351438,0.270717667336851
"28","CB_TX_2022-6-9",0.85399930391261,2.09498496589589,1.08991436222427,1.70396133081652
"29","DC_DR_ME_2022-10-25",2.89060850687873,1.55628488302953,3.2792604221271,2.61494489644708
"30","KP_FGR_FL_2022-8-23",0.996080580302868,0.744722742555223,0.680521619316498,0.49257702890826
"31","Sister_Lk_LA_2022-8-9",1.81692197157562,3.14706110749403,1.9909845299562,2.64552935737397
"32","SR_GB_NH_2022-8-12",1.17011569641576,0.179140157177636,0.855842062387073,0.223568319412554
"33","WS_CB_VA_2022-10-7",1.48128987397992,0.133479141026035,0.294631796721029,0.377172512269084
"34","S1_LOLA",0.160302389075431,1.19714410329187,0.173947608988976,0.513308940799057
"35","S2_DEBY",1.39149646584549,0.0455198855984605,0.717475572409589,0.0493588365072579
