"","site_name","lat","lon","offset_lew","offset_yrk","offset_lew_nb","offset_yrk_nb"
"1","W1_TX",28.096,-97.174,1.0766593093401,3.56252434922662,1.06656019018855,1.66278051745205
"2","W6_ME",44.02452236,-69.53203214,2.74372693883126,0.454539194672717,3.1780268170769,2.53081774431089
"3","W4_VA",37.14888,-76.63554,0.0984743510640036,2.45864057318577,0.289234492224829,0.365395876168545
"4","W3_FL",30.44003,-81.43638,0.577700789261844,2.12606673325004,0.668492078178661,0.486166546507324
"5","W2_LA",29.239925,-90.911362,1.99292967786448,4.51619658498565,1.96287685743623,2.60002100714303
"6","W5_NH",43.053746,-70.911544,1.70942037403212,0.847709692508884,0.826314546711428,0.210678495760039
"7","S1_LOLA",37.9803,-76.4619,0.141800101162861,2.41124979882546,0.169963956837789,0.500161612718866
"8","S2_DEBY",37.247284,-76.499369,2.24373269309996,0.299543516930996,0.702520952254237,0.051730720852561
