"site_name","Latitude_manual","Longitude_manual","LEA_lew","LEA_yrk","LEA_lew_abiotic","LEA_yrk_abiotic","RDA_lew","RDA_yrk","RDA_lew_abiotic","RDA_yrk_abiotic","GF_geno_lew","GF_geno_yrk","GF_geno_lew_abiotic","GF_geno_yrk_abiotic","EnvDist_lew","EnvDist_yrk","EnvDist_lew_abiotic","EnvDist_yrk_abiotic"
"S1_LOLA",37.9803,-76.4619,0.000300839748372637,0.009943931210561,0.000296287624419595,0.00269854814258367,0.149928256059941,1.35941029482224,0.173583835173715,0.51723874993268,0.00306764810467457,0.0160741400916977,0.00292599625998277,0.0202061081733666,0.2657,2.5539,0.2657,1.3159
"S2_DEBY",37.24728,-76.49937,0.00465833496264484,0.00104792082296736,0.00126250607092372,0.000270705921873397,1.19575443597097,0.301884620737789,0.720477538949366,0.0486516419932631,0.0154199600702139,0.00275855354723594,0.0198768915184253,0.00153840920234596,1.8429,0.9337,1.1115,0.2361
"W1_TX",28.096,-97.174,0.0255296588368303,0.0305055166929689,0.0268177134853749,0.0211391610885347,0.800156124350747,2.16382302115545,1.07999691260901,1.69733129135684,0.0235881027004865,0.0315395540156745,0.0285021194663457,0.0371156478756233,3.7783,3.5449,3.6077,2.9877
"W2_LA",29.239925,-90.911362,0.0121658509665805,0.0152093591472426,0.0131741972495393,0.0101291583219877,1.72123114395863,3.18750985206306,1.98644228569772,2.64474258152653,0.022300134187838,0.0315231076296393,0.0252485491376913,0.0361822399018733,2.3424,3.2735,2.3386,2.4885
"W3_FL",30.44003,-81.43638,0.0325888963598816,0.0182650891759158,0.0304014301572786,0.0197131228512297,0.970808083461151,0.800927275980147,0.68841272554328,0.487853940660733,0.0258863065483152,0.0188331390590907,0.0341452338776996,0.0233455426518955,4.6269,3.7471,4.1111,3.05
"W4_VA",37.14888,-76.63554,0.000717784459472817,0.00500310594884395,0.000263108163159254,0.00115973474800459,0.479882390235167,1.01784490592657,0.295983525644693,0.379500839522712,0.00899278991005079,0.0080647931080844,0.0115453595081527,0.00879689601729756,0.7537,1.8192,0.5053,0.755
"W5_NH",43.053746,-70.911544,0.0311508507157099,0.0172971414772646,0.0201145177809549,0.0155952337014406,1.98436895750767,0.491803315974352,0.860886976559163,0.224940204188516,0.0194731142770023,0.0187641733932009,0.0165389619310633,0.0238219890897826,3.8214,1.9358,2.1252,1.5757
"W6_ME",44.02452236,-69.53203214,0.0524040004398126,0.0369762350551989,0.0506012278649278,0.0357175967475683,3.19271074393103,1.72893179154771,3.28956073498875,2.6215229925674,0.0312689688678515,0.0198177939398723,0.0379950697288953,0.0226855746133964,4.4362,3.8031,4.2396,3.1855
