"","site_name","lat","lon","offset_gf_geno_lew","offset_gf_geno_yrk","offset_gf_geno_lew_nb","offset_gf_geno_yrk_nb","offset_gf_af_lew","offset_gf_af_yrk","offset_gf_af_lew_nb","offset_gf_af_yrk_nb"
"1","S1_LOLA",37.9803,-76.4619,0.00300502565300283,0.015728088819726,0.00303669815593148,0.0203173041167924,0.0127054595334839,0.00896809622979344,0.0191614499971193,0.0157030807004479
"2","S2_DEBY",37.247284,-76.499369,0.0155441473296143,0.0017096864453579,0.0199438786668623,0.00170632427069349,0.0164873555526076,0.0145170670859168,0.0228972144192636,0.0179031516629792
"3","W1_TX",28.096,-97.174,0.0234344459025953,0.0301192133959086,0.028628777101153,0.0373017635280401,0.0158586223521876,0.00933584545078125,0.0206344453003571,0.0153131652107909
"4","W2_LA",29.239925,-90.911362,0.0222875578265141,0.0301447256892069,0.0255511945240442,0.0365062609005942,0.00687616571322801,0.00725756708986417,0.00946305437458209,0.0113789899237904
"5","W3_FL",30.44003,-81.43638,0.0290241976768418,0.0204609628594332,0.0342867945029924,0.0234392003727965,0.0137913553822779,0.00738242262479618,0.0125220697131133,0.00945472801046793
"6","W4_VA",37.063817,-76.562783,0.0128287286173435,0.00826432520804645,0.0117694198073122,0.00866488037816541,0.00980697911499641,0.00605151673476633,0.00267804760276317,0.00346362114474996
"7","W5_NH",43.053746,-70.911544,0.0216162911392848,0.0214120992559084,0.0165587206370241,0.0239676549493603,0.00067156555320254,0.00805094151235275,0.0011493604745101,0.00628290071053658
"8","W6_ME",44.02452236,-69.53203214,0.0315231557991081,0.0205385804354593,0.0380582610888183,0.0226955812153549,0.00689771125344472,0.00215655449008592,0.0057488169087756,0.000827974921197105
