"","site_name","lat","lon","offset_lew","offset_yrk"
"1","W1_TX",28.096,-97.174,0.862526329957055,2.10313991310711
"2","W6_ME",44.02452236,-69.53203214,2.88894643397576,1.5558512743893
"3","W3_FL",30.44003,-81.43638,0.99068893133561,0.750477406738346
"4","W2_LA",29.239925,-90.911362,1.82512265166386,3.15396866092715
"5","W5_NH",43.053746,-70.911544,1.16754869474133,0.180486342529863
"6","W4_VA",37.063817,-76.562783,1.48106697580025,0.13443951801415
"7","S1_LOLA",37.9803,-76.4619,0.0259291793354481,1.32141920300239
"8","S2_DEBY",37.9803,-76.4619,1.39103909725286,0.0463013755450239
