"","site_name","lat","lon","offset_lew","offset_yrk"
"1","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"2","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"3","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"4","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"5","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"6","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"7","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"8","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"9","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"10","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"11","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"12","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"13","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"14","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"15","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"16","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"17","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"18","S1-LOLA",37.9803,-76.4619,0,0.545025676776805
"19","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"20","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"21","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"22","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"23","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"24","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"25","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"26","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"27","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"28","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"29","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"30","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"31","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"32","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"33","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"34","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"35","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"36","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"37","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"38","S2-DEBY",37.247284,-76.499369,0.353719478114012,0.202012883586546
"39","W1-TX",28.0841,-97.2009,1.35311034282901,0.840092749610389
"40","W1-TX",28.0841,-97.2009,1.35311034282901,0.840092749610389
