"","site_name","Latitude_manual","Longitude_manual","lew_go","yrk_go","lew_go_nb","yrk_go_nb"
"28","W1_TX",28.096,-97.174,0.0261325607951038,0.0374891038734539,0.0273689505348573,0.0215562149479036
"29","W6_ME",44.02452236,-69.53203214,0.0597896316403868,0.0344451420565951,0.050294302652883,0.0354763870625283
"30","W3_FL",30.44003,-81.43638,0.0302710966905057,0.0292525405768759,0.0308176064717491,0.0200024335720616
"31","W2_LA",29.239925,-90.911362,0.0132998802182531,0.02270413384826,0.0135336454100023,0.010380066048504
"32","W5_NH",43.053746,-70.911544,0.034536737310838,0.0266699705777997,0.0199791149666096,0.0154825815324119
"33","W4_VA",37.063817,-76.562783,0.0303088866657176,0.00473564610689145,0.000263749534235161,0.0011606857641678
"34","S1_LOLA",37.9803,-76.4619,1.79085168373286e-05,0.0166089564283114,1.89780737445506e-05,0.00215617429228012
"35","S2_DEBY",37.9803,-76.4619,0.0139746579053408,0.000346754679002623,0.00126398200664688,0.000272045676150117
