"","site_name","lat","lon","offset_lew","offset_yrk"
"1","W1_TX",28.0841,-97.2009,0.616719012302184,2.17787997389718
"2","W2_LA",29.24916667,-90.9211111,3.42699245576399,1.79684037614742
"3","W3_FL",30.44116,-81.43908,1.2314174680251,0.60131092103791
"4","W4_VA",37.211,-76.787,1.78351793387306,3.41144478634376
"5","W5_NH",43.0524,-70.91181,1.5846620152843,0.0507918661090346
"6","W6_ME",43.986,-69.55,2.01977564613591,0.385477503238295
