"","site_name","offset_lew_sea","offset_yrk_sea","offset_lew_sea_nb","offset_yrk_sea_nb"
"1","AC_LIS_CT_2023-10-3",1.1262316524059,0.393983505251747,0.862622874791668,0.285419400737078
"2","Cal_Lake_LA_2022-8-11",0.958484505027817,2.34727076075195,1.3685057734778,2.01074317491949
"3","CC_VA_2022-7-11",2.23997158827003,0.7430136426068,1.07917323389315,1.69753498111325
"4","CPR_MS_AL_2022-8-24",0.577171666763494,1.89571142217439,1.84580835992681,1.17044426801457
"5","CS_DB_NJ_2022-9-21",1.62595317168024,0.165625554077024,0.806526294686039,1.41103023502107
"6","Culch_Ba_LA_2022-6-21",1.77422371575561,3.23645304263344,1.2448963322636,0.574283233192321
"7","DC_NB_RI_2022-8-19",3.5886299454074,2.10961961403159,2.11836298061409,2.77799554693842
"8","EC_ApBay_FL_2023-10-4",0.7238751424681,2.01573997069186,3.16355355927176,2.49524757963386
"9","FFJ_CF_NC_2023-7-19",1.28145021763074,0.378173398405744,3.54742756621556,2.88151724776589
"10","FP_Sav_GA_2022-6-10",1.65560161899631,0.32082346283185,0.274648512152567,0.400857729691057
"11","GalBay_TX_2022-6-2",1.54153901246998,3.00895093085393,1.09723018517923,1.71897829765747
"12","GriceCove_SC_2022-8-10",0.710746463759351,0.990381194064118,0.275499574926565,0.75996796321046
"13","HC_DB_NJ_2022-9-23",0.608713214795565,2.10497497877106,0.388433243759093,0.899294694244814
"14","IL_ApBay_FL_2023-10-3",0.692126122913269,1.9767057312613,1.85274144774788,2.51499953923877
"15","LakeFortuna_LA_2022-5-11",1.71180682969214,3.18617595613974,0.390735240731919,0.608551941253314
"16","LCP_UP_MD_2022-10-20",0.14107678031246,1.3650381757586,0.914486609861311,1.58954034765656
"17","Mer_GA_2022-7-26",0.674905569050665,1.10952914233261,1.05360351223385,1.67446151202785
"18","Nickle_Rf_LA_2022-8-1",2.03762531883669,3.52084614589102,0.658002098658681,0.503000358509535
"19","OL_MI_SC_2022-5-31",1.65541677736418,0.258428485908892,1.88519578701202,2.54559150415995
"20","Orrs_Cove_ME_2022-10-31",2.95027067975061,1.47534405298815,0.248223910593652,0.904540416764412
"21","SaLa_GA_2022-10-5",1.141418021452,2.55567702766034,0.509867203677539,1.03824285986967
"22","SaltBay_Canada_2022-9-27",3.08849816612017,1.65051377769724,2.2312551730071,2.89820642677374
"23","Sapelo_Is_GA_2022-7-17",0.860209129148795,0.860305606165815,1.49719847932441,0.835069776711986
"24","SawIs_MA_2022-9-5",0.983330766843536,0.550267851112359,2.60395254256966,1.93485873537948
"25","SkR_GA_2022-6-14",0.740960450608719,0.952451749489696,1.63641764835103,2.29025254836686
"26","TP_TX_2022-6-28",0.990697859922633,2.38520013101303,3.40411872179209,2.74346639959349
"27","UNCW_MS_NC_2023-7-17",2.31857843935105,0.842970330439045,0.413933166623257,0.666364280393126
"28","CB_TX_2022-6-9",0.800156124350747,2.16382302115545,0.479790117406093,0.229054515954479
"29","DC_DR_ME_2022-10-25",3.19271074393103,1.72893179154771,1.97698425025218,2.63550992929385
"30","DWS_CB_VA_2022-10-7",0.479882390235167,1.01784490592657,0.410092527780352,0.563938142936432
"31","KP_FGR_FL_2022-8-23",0.970808083461151,0.800927275980147,0.81190997359271,0.182277637549007
"32","Sister_Lk_LA_2022-8-9",1.72123114395863,3.18750985206306,1.38483985642559,2.02670983421656
"33","SR_GB_NH_2022-8-12",1.98436895750767,0.491803315974352,0.754415579528741,0.264884705520274
