"","site_name","offset_lew_sea","offset_yrk_sea","offset_lew_sea_nb","offset_yrk_sea_nb"
"1","AC_LIS_CT_2023-10-3",1.50794223966693,0.795482826563095,0.862622874791668,0.285419400737078
"2","Cal_Lake_LA_2022-8-11",0.982880928247124,3.18278421523962,1.3685057734778,2.01074317491949
"3","CB_TX_2022-6-9",0.810944009156769,2.98687895412803,1.07917323389315,1.69753498111325
"4","CC_VA_2022-7-11",2.11168030969572,0.193302377440096,1.84580835992681,1.17044426801457
"5","CPR_MS_AL_2022-8-24",0.618578171555434,2.79268058405185,0.806526294686039,1.41103023502107
"6","CS_DB_NJ_2022-9-21",1.49381475805659,0.804611943443435,1.2448963322636,0.574283233192321
"7","Culch_Ba_LA_2022-6-21",1.74700399778467,4.00457432764645,2.11836298061409,2.77799554693842
"8","DC_DR_ME_2022-10-25",3.1193508440376,0.883757918137198,3.16355355927176,2.49524757963386
"9","DC_NB_RI_2022-8-19",3.32428943309896,1.07609782901362,3.54742756621556,2.88151724776589
"10","DWS_CB_VA_2022-10-7",0.449157286664303,1.84289962486211,0.274648512152567,0.400857729691057
"11","EC_ApBay_FL_2023-10-4",0.715733645760691,2.81771381850618,1.09723018517923,1.71897829765747
"12","FFJ_CF_NC_2023-7-19",1.36166849553238,1.02453316052918,0.275499574926565,0.75996796321046
"13","FP_Sav_GA_2022-6-10",1.70674118468742,0.665979007402927,0.388433243759093,0.899294694244814
"14","GalBay_TX_2022-6-2",1.57467253227775,3.84218929027777,1.85274144774788,2.51499953923877
"15","GriceCove_SC_2022-8-10",0.817756608146452,1.66077206440473,0.390735240731919,0.608551941253314
"16","HC_DB_NJ_2022-9-23",0.619006008546447,2.90994446731833,0.914486609861311,1.58954034765656
"17","IL_ApBay_FL_2023-10-3",0.71130022497837,2.83865152552261,1.05360351223385,1.67446151202785
"18","KP_FGR_FL_2022-8-23",0.825825780608184,1.65324060072868,0.658002098658681,0.503000358509535
"19","LakeFortuna_LA_2022-5-11",1.59845258007154,3.86244797339471,1.88519578701202,2.54559150415995
"20","LCP_UP_MD_2022-10-20",0.0863907569818117,2.22879105735744,0.248223910593652,0.904540416764412
"21","Mer_GA_2022-7-26",0.692092251519579,1.8160179328787,0.509867203677539,1.03824285986967
"22","Nickle_Rf_LA_2022-8-1",1.91224667892824,4.18728698162275,2.2312551730071,2.89820642677374
"23","OL_MI_SC_2022-5-31",1.9517519900873,0.442057879008182,1.49719847932441,0.835069776711986
"24","Orrs_Cove_ME_2022-10-31",2.83565400715213,0.594631520809274,2.60395254256966,1.93485873537948
"25","SaLa_GA_2022-10-5",1.02189117673719,3.20079069505016,1.63641764835103,2.29025254836686
"26","SaltBay_Canada_2022-9-27",2.92007519997858,0.787841329175111,3.40411872179209,2.74346639959349
"27","Sapelo_Is_GA_2022-7-17",0.806591158571051,1.65351038588337,0.413933166623257,0.666364280393126
"28","SawIs_MA_2022-9-5",0.917606749554985,1.40294848911997,0.479790117406093,0.229054515954479
"29","Sister_Lk_LA_2022-8-9",1.63784382230577,3.89490321589399,1.97698425025218,2.63550992929385
"30","SkR_GA_2022-6-14",0.568516194442591,1.86958670732099,0.410092527780352,0.563938142936432
"31","SR_GB_NH_2022-8-12",1.90074355934285,0.393177926832874,0.81190997359271,0.182277637549007
"32","TP_TX_2022-6-28",1.06126428196322,3.27877891014637,1.38483985642559,2.02670983421656
"33","UNCW_MS_NC_2023-7-17",2.21210860148928,0.273733931014408,0.754415579528741,0.264884705520274
