"method","biotic","sel","bag_site","event","pearson_surv","pearson_surv_pval","pearson_surv_rank","pearson_surv_rank_pval","spearman_surv","spearman_surv_pval","spearman_surv_rank","spearman_surv_rank_pval","kendall_surv","kendall_surv_pval","kendall_surv_rank","kendall_surv_rank_pval","r2_surv","r2_surv_rank","pearson_len","pearson_len_pval","pearson_len_rank","pearson_len_rank_pval","spearman_len","spearman_len_pval","spearman_len_rank","spearman_len_rank_pval","kendall_len","kendall_len_pval","kendall_len_rank","kendall_len_rank_pval","r2_len","r2_len_rank","signif_surv","signif_len","p_adj_surv","p_adj_len","signif_surv_adj","signif_len_adj"
"gf_geno","nb","sel","YorkRiver",1,0.16802465140716,0.432564611015475,0.579549183196474,0.0029974319567547,0.291600850308467,0.166802778555693,0.571428571428572,0.00353586676976892,0.182006302077316,0.22955621387892,0.5,0.00146668999658245,0.0282322834804976,0.3358772557437,-0.232478592951784,0.274317970936608,0.147542222712663,0.491452547808243,-0.391428168432087,0.0585575778553214,0.142857142857143,0.505460959550244,-0.204757089836981,0.176474290774069,0.0714285714285714,0.649500372025156,0.0540462961808413,0.0217687074829932,FALSE,FALSE,0.576177781255671,0.268913204989057,FALSE,FALSE
"gf_geno","nb","sel","YorkRiver",2,0.117486344827372,0.584559450324727,0.493695651205943,0.0142154248024312,0.178638358747529,0.403618672886538,0.5,0.0128454209680058,0.121337534718211,0.423130558109633,0.357142857142857,0.023069485688115,0.0138030412208961,0.24373539601966,-0.177951871965389,0.405457536417384,0.224975457048838,0.290539651855757,-0.309990093120713,0.140438214768357,0.285714285714286,0.175928159198558,-0.174422706157428,0.249551183213353,0.285714285714286,0.0690907974580714,0.031666868735986,0.0506139562743336,FALSE,FALSE,0.576177781255671,0.35491723834788,FALSE,FALSE
"gf_geno","nb","sel","YorkRiver",3,-0.243327028906083,0.251901989692935,0.187439498562524,0.380458066381947,-0.210162774997093,0.32428694204789,0.30952380952381,0.141067424870559,-0.151671918397763,0.316704823946919,0.214285714285714,0.172766190477016,0.0592080429962616,0.0351335656213705,-0.67116988992434,0.000330312989398818,0.340799088295498,0.103175057212506,-0.662012741240845,0.000425542042325784,0.380952380952381,0.0662678785931186,-0.500517330712619,0.000952707078402692,0.285714285714286,0.0690907974580714,0.450469021141051,0.116144018583043,FALSE,TRUE,0.576177781255671,0.00762165662722153,FALSE,TRUE
"gf_geno","nb","sel","YorkRiver",4,-0.263164817593985,0.236689647683017,0.00589079158222004,0.97924335868521,-0.229244038106327,0.304781176227632,0.0934097421203438,0.679268149146617,-0.149474366777816,0.347453842604331,-0.0616113744075829,0.708772199410945,0.0692557212192754,3.47014254651543e-05,-0.504455335760812,0.0166588128979193,0.306668910194998,0.165088599684177,-0.645637675560003,0.00117324962576107,0.282521489971347,0.202686115923808,-0.484659310461402,0.00231610658139485,0.137440758293839,0.40472927177998,0.254475185777554,0.094045820480188,FALSE,TRUE,0.576177781255671,0.0134755292008428,FALSE,TRUE
"rda","nb","sel","Lewisetta",1,-0.269918447670696,0.202108236581113,-0.19854902537674,0.352335873560215,-0.141859873123038,0.508467813841803,-0.261904761904762,0.21635043005895,-0.128921130638099,0.394733526234106,-0.142857142857143,0.363396165100604,0.0728559683929582,0.0394217154780536,-0.181360151299902,0.396373785257376,-0.195224288156022,0.360620497240894,-0.126097664998256,0.557120652432312,-0.142857142857143,0.505460959550244,-0.106170342878434,0.483380001354093,-0.142857142857143,0.363396165100604,0.0328915044795232,0.0381125226860254,FALSE,FALSE,0.576177781255671,0.594929232435807,FALSE,FALSE
"rda","nb","sel","Lewisetta",2,-0.214308640186919,0.314611612576743,-0.00863256632072784,0.968066245371436,-0.0262703468746367,0.903019284199732,0,1,-0.0227507877596645,0.880616409651966,0,1,0.0459281932587661,7.45212012817662e-05,-0.373362653209143,0.0723228321334978,-0.139445920111444,0.515782010378316,-0.278465676871149,0.187633101907925,-0.214285714285714,0.314664624961072,-0.212340685756869,0.160988931812515,-0.142857142857143,0.363396165100604,0.139399670811371,0.0194451646357273,FALSE,FALSE,0.89459444790041,0.264186965025665,FALSE,FALSE
"rda","nb","sel","Lewisetta",3,-0.333767883234895,0.110951605920646,-0.138446435106977,0.518825199769846,-0.10770842218601,0.61640325682933,-0.119047619047619,0.579541544388292,-0.0606687673591053,0.68878759166932,-0.0714285714285714,0.649500372025156,0.111400999879102,0.0191674153938305,-0.264918167141735,0.210918247403116,-0.240735814558535,0.257144743146921,-0.231179052496803,0.277085495255525,-0.166666666666667,0.436346900139435,-0.144088322477875,0.341508070282769,-0.142857142857143,0.363396165100604,0.0701816352817361,0.0579537324111614,FALSE,FALSE,0.760041480462698,0.446051357104025,FALSE,FALSE
"rda","nb","sel","Lewisetta",4,-0.324203345461463,0.122209236712954,-0.121140630718605,0.572844305885438,-0.115589526248401,0.590680933005546,-0.0952380952380952,0.658003819481187,-0.0530851714392172,0.726009770673111,0,1,0.105107809208404,0.0146750524109015,-0.168528876638864,0.431164739430056,-0.366899692852671,0.0778031352877699,-0.344141544057741,0.0996229135062935,-0.404761904761905,0.049767380050613,-0.242675069436421,0.109154778516566,-0.285714285714286,0.0690907974580714,0.0284019822611574,0.134615384615385,FALSE,FALSE,0.774410422051318,0.188808265542167,FALSE,FALSE
"rda","nb","sel","YorkRiver",1,0.0809179098357538,0.7070132356128,0.276400379678318,0.191063652234992,0.23643312187173,0.266004717961956,0.333333333333333,0.111445944451059,0.151671918397763,0.316704823946919,0.214285714285714,0.172766190477016,0.00654770813218716,0.0763971698863184,-0.192369843136116,0.367823067760419,-0.0184427778390829,0.931836474735652,-0.0367784856244914,0.864525879105531,0,1,-0.0530851714392172,0.726009770673111,-0.0714285714285714,0.649500372025156,0.037006156548214,0.000340136054421772,FALSE,FALSE,0.576177781255671,0.774410422051318,FALSE,FALSE
"rda","nb","sel","YorkRiver",2,-0.0107101362744229,0.960386164516678,0.260312252454043,0.219258678342262,0.160249115935284,0.454458810485496,0.30952380952381,0.141067424870559,0.091003151038658,0.548005572361309,0.214285714285714,0.172766190477016,0.000114707019016707,0.0677624687776971,-0.175634078849806,0.41170038943149,-0.173058043883722,0.418700584335924,-0.149740977185429,0.484945810549895,-0.0714285714285714,0.740137923852107,-0.159255514317652,0.29311395567331,-0.142857142857143,0.363396165100604,0.0308473296534197,0.0299490865528602,FALSE,FALSE,0.661742577945732,0.390818607564414,FALSE,FALSE
"rda","nb","sel","YorkRiver",3,-0.363578339040139,0.0807389618190175,-0.477118723613698,0.0183976332836572,-0.307363058433249,0.144009480991668,-0.476190476190476,0.0186585829560597,-0.212340685756869,0.160988931812515,-0.357142857142857,0.023069485688115,0.132189208619186,0.227642276422764,-0.636141753935125,0.000833484620807421,-0.715678085420547,8.43125956773507e-05,-0.559558388429761,0.00446849817594389,-0.761904761904762,1.51942653894391e-05,-0.409514179673961,0.00686379498544903,-0.571428571428571,0.000277279369975525,0.404676331099657,0.51219512195122,FALSE,TRUE,0.447969201565258,0.0209182323366066,FALSE,TRUE
"rda","nb","sel","YorkRiver",4,-0.403517079907496,0.0625647560228377,-0.32664321211589,0.137885493814682,-0.356665041917288,0.10323671810714,-0.272206303724928,0.220372003403087,-0.258182997161682,0.104623423288806,-0.194312796208531,0.238804934377083,0.162826033777073,0.106695788021387,-0.291573793106817,0.187973272210099,-0.420082214586946,0.0515961189295275,-0.289541477409728,0.191211230245245,-0.420057306590258,0.0516114134668154,-0.19476962943776,0.220858540896306,-0.222748815165877,0.17689851604995,0.085015276826697,0.176469067012273,FALSE,FALSE,0.436619114066262,0.328719688775897,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",1,-0.107896750844967,0.615783291100054,-0.181283892735285,0.396575770965661,-0.144486907810502,0.500565893021111,-0.238095238095238,0.262559273750359,-0.121337534718211,0.423130558109633,-0.214285714285714,0.172766190477016,0.0116417088429009,0.0328638497652582,-0.0723488924669341,0.736904560494597,-0.102260341415059,0.634446737656926,-0.031524416249564,0.883740672404498,-0.0714285714285714,0.740137923852107,-0.0682523632789935,0.652304137211763,-0.0714285714285714,0.649500372025156,0.00523436224119198,0.0104571774263245,FALSE,FALSE,0.576177781255671,0.719783875544014,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",2,-0.0883956846614975,0.681265703287884,-0.0258976989621835,0.904388780090324,-0.070929936561519,0.74189156648298,-0.0238095238095238,0.912067694382264,-0.106170342878434,0.483380001354093,-0.0714285714285714,0.649500372025156,0.00781379706677487,0.000670690811535886,-0.246457520807279,0.245661223246938,-0.213817077504214,0.315749466956514,-0.278465676871149,0.187633101907925,-0.238095238095238,0.262559273750359,-0.204757089836981,0.176474290774069,-0.214285714285714,0.172766190477016,0.0607413095624702,0.0457177426324432,FALSE,FALSE,0.618726401733239,0.268913204989057,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",3,-0.195971354796843,0.358749122564137,-0.121140630718605,0.572844305885438,-0.120843595623329,0.57379267840785,-0.142857142857143,0.505460959550244,-0.128921130638099,0.394733526234106,-0.142857142857143,0.363396165100604,0.03840477190091,0.0146750524109015,-0.377766106705907,0.0687606737449075,-0.472555487837125,0.0197095702833269,-0.417698515306723,0.0422569231792971,-0.428571428571429,0.0366603870475461,-0.333678220475079,0.0276120096503322,-0.357142857142857,0.023069485688115,0.142707231375739,0.223308689084983,FALSE,TRUE,0.576177781255671,0.0609368488834918,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",4,-0.235181464065092,0.268618323288511,-0.190363848272094,0.372934208132855,-0.165503185310211,0.439601496767015,-0.238095238095238,0.262559273750359,-0.136504726557987,0.367520738242143,-0.214285714285714,0.172766190477016,0.0553103210398002,0.0362383947289608,-0.314013464005968,0.135092183398874,-0.628970902033151,0.000993705643137495,-0.559558388429761,0.00446849817594389,-0.619047619047619,0.00125864167339791,-0.447432159273402,0.00313994745503096,-0.5,0.00146668999658245,0.0986044555770277,0.395604395604396,FALSE,TRUE,0.576177781255671,0.014354045508713,FALSE,TRUE
"env_dist","nb","sel","YorkRiver",1,0.205081795094531,0.336387273835567,0.133742119199186,0.533263506155444,0.228552017809339,0.282733898016142,0.261904761904762,0.21635043005895,0.219924281676757,0.146552800110555,0.285714285714286,0.0690907974580714,0.0420585426791951,0.0178869544478893,0.100859562188006,0.639119346761043,0.165985000551746,0.438252150029902,0.102454352811083,0.63380063135401,0.19047619047619,0.372646891549697,0.091003151038658,0.548005572361309,0.142857142857143,0.363396165100604,0.0101726512847563,0.0275510204081632,FALSE,FALSE,0.446637105098835,0.649488085761552,FALSE,FALSE
"env_dist","nb","sel","YorkRiver",2,0.175882278577972,0.411029353503804,0.170549406780235,0.425579756553818,0.131351734373183,0.540671596799539,0.238095238095238,0.262559273750359,0.159255514317652,0.29311395567331,0.285714285714286,0.0690907974580714,0.0309345759177794,0.0290871001530899,0.109571499097776,0.610281379722369,-0.0865290219418608,0.68766206339763,-0.0210162774997094,0.922351223730367,0.0476190476190476,0.825126628569084,0.0151671918397763,0.920244901471896,0.0714285714285714,0.649500372025156,0.012005913414534,0.00748727163821507,FALSE,FALSE,0.576177781255671,0.934851963400021,FALSE,FALSE
"env_dist","nb","sel","YorkRiver",3,-0.215631141978201,0.311562788177353,-0.306719179465949,0.144894575145892,-0.204908705622166,0.336804180817266,-0.333333333333333,0.111445944451059,-0.159255514317652,0.29311395567331,-0.285714285714286,0.0690907974580714,0.0464967893908229,0.0940766550522648,-0.501488034083182,0.0125384232328642,-0.630478313346672,0.00095799026942359,-0.467612174368533,0.0212153984366233,-0.642857142857143,0.000704131353223875,-0.386763391914297,0.0106740181183137,-0.642857142857143,4.3117324606625e-05,0.251490248328615,0.397502903600464,FALSE,TRUE,0.576177781255671,0.0273254863828831,FALSE,TRUE
"env_dist","nb","sel","YorkRiver",4,-0.192263649886097,0.391336847590534,-0.0836492404675255,0.711310091917501,-0.189424974415402,0.398500376264968,-0.0212034383954155,0.925381003292485,-0.131356261713838,0.408999321706926,-0.023696682464455,0.885772126271187,0.0369653110675236,0.00699719543079393,-0.414884817538063,0.0548640733452238,-0.525373850078661,0.0120420104448486,-0.470433795319932,0.0271393398246802,-0.530085959885387,0.011162118886645,-0.303478259821626,0.05644942712165,-0.393364928909953,0.0170935456486082,0.172129411823592,0.276017682346475,FALSE,FALSE,0.576177781255671,0.109477676841988,FALSE,FALSE
