"","site_name","lat","lon","offset_lew","offset_yrk","offset_lew_nb","offset_yrk_nb"
"1","W1_TX",28.096,-97.174,0.767836584189357,2.91557907499486,1.07999691260901,1.69733129135684
"2","W6_ME",44.02452236,-69.53203214,3.09964748414214,0.886716900903612,3.28956073498875,2.6215229925674
"3","W4_VA",37.14888,-76.63554,0.467897100765971,1.82414749936307,0.295983525644693,0.379500839522712
"4","W3_FL",30.44003,-81.43638,0.957231281438141,1.53351606016725,0.68841272554328,0.487853940660733
"5","W2_LA",29.239925,-90.911362,1.66463525142671,3.92295897242109,1.98644228569772,2.64474258152653
"6","W5_NH",43.053746,-70.911544,1.93098500024415,0.364077533325889,0.860886976559163,0.224940204188516
"7","S1_LOLA",37.9803,-76.4619,0.14463284167184,2.15710919249312,0.173583835173715,0.51723874993268
"8","S2_DEBY",37.247284,-76.499369,1.99754265800245,0.294216772670806,0.720477538949366,0.0486516419932631
