"","site_name","offset_lew_sea","offset_yrk_sea","offset_lew_sea_nb","offset_yrk_sea_nb"
"1","AC_LIS_CT_2023-10-3",0.200594579195767,0.73674553624238,0.427222692250947,0.399881246161183
"2","Cal_Lake_LA_2022-8-11",2.2957553852754,1.77301430599267,2.65841959431475,2.10287173585297
"3","CC_VA_2022-7-11",0.822000721806444,1.27209688062365,0.589854277269043,1.10086151853467
"4","CPR_MS_AL_2022-8-24",1.85713915459931,1.33092999232718,2.05395035912722,1.49119451053828
"5","CS_DB_NJ_2022-9-21",0.0809246235577174,0.457822154554842,0.0346986128347585,0.545381768256879
"6","Culch_Ba_LA_2022-6-21",3.21412254763097,2.70676798616251,3.42418219955517,2.87720013943962
"7","DC_NB_RI_2022-8-19",2.38475850195901,2.89002843420574,2.31408041711816,2.86868567667066
"8","EC_ApBay_FL_2023-10-4",1.96888750459417,1.43789434839449,2.36856231306062,1.80699569219005
"9","FFJ_CF_NC_2023-7-19",1.09787168767661,0.562928619844044,1.38288387559503,0.823544308467274
"10","FP_Sav_GA_2022-6-10",1.23118267834729,0.698436936345988,1.53063332019958,0.965513031495744
"11","GalBay_TX_2022-6-2",2.96170187542889,2.45769701102835,3.1508916392284,2.60754488778959
"12","GriceCove_SC_2022-8-10",0.943158950998678,0.410882570188245,1.22473035783124,0.651693644303348
"13","HC_DB_NJ_2022-9-23",2.16861766648721,1.69542587240941,2.18474822943694,1.67193825190542
"14","IL_ApBay_FL_2023-10-3",1.92647024440539,1.39538625735155,2.32256749940021,1.76115170743439
"15","LakeFortuna_LA_2022-5-11",3.1724225384531,2.67137075164577,3.1851787276901,2.63975605392184
"16","LCP_UP_MD_2022-10-20",1.33786715652257,0.889536085588265,1.47024587937315,0.99437318961411
"17","Mer_GA_2022-7-26",1.28401429860422,0.746089914427421,1.67449321072459,1.10637900624764
"18","Nickle_Rf_LA_2022-8-1",3.4959476501644,3.00093054129896,3.5301855413455,2.99173684421245
"19","OL_MI_SC_2022-5-31",0.577193259502275,0.939894077713036,0.404518730361371,0.702174863255052
"20","Orrs_Cove_ME_2022-10-31",1.08162431335963,1.59818398114524,1.34554620167862,1.89680321550568
"21","SaLa_GA_2022-10-5",2.47956541825447,1.96032197116819,2.93229526954133,2.38229656152561
"22","SaltBay_Canada_2022-9-27",1.85230651644158,2.37792587397106,2.18943735443724,2.75171673087373
"23","Sapelo_Is_GA_2022-7-17",0.998199785836792,0.466652894244053,1.28236635976549,0.707950334144597
"24","SawIs_MA_2022-9-5",0.602136005033817,0.0646552279794087,0.844436414513332,0.304101900203881
"25","SkR_GA_2022-6-14",0.8987719870126,0.370459368019963,1.17307970401006,0.599200215772987
"26","TP_TX_2022-6-28",2.33466430321711,1.81256022741384,2.67366179191392,2.11780798573748
"27","UNCW_MS_NC_2023-7-17",0.546088355825418,0.242443157727201,0.70891579842645,0.151157384782644
"28","CB_TX_2022-6-9",2.13649987462874,1.61147784864152,2.3448264490828,1.78236476155186
"29","DC_DR_ME_2022-10-25",1.46030708125887,1.98083275917967,1.90789161651397,2.45881160363857
"30","KP_FGR_FL_2022-8-23",0.836361224031561,0.376186745818822,1.03750432801428,0.472611783578495
"31","Sister_Lk_LA_2022-8-9",3.17308021692376,2.66765558130637,3.28021909077603,2.73266855336334
"32","SR_GB_NH_2022-8-12",0.215798701829091,0.324296697600533,0.452726666107963,0.280278724283928
"33","WS_CB_VA_2022-10-7",0.198252971919544,0.694566810259347,0.995924687485725,0.496869502061186
