"","site_name","Latitude_manual","Longitude_manual","lew_go","yrk_go","lew_go_nb","yrk_go_nb"
"28","W1_TX",28.096,-97.174,0.0255296588368303,0.0305055166929689,0.0268177134853749,0.0211391610885347
"29","W6_ME",44.02452236,-69.53203214,0.0524040004398126,0.0369762350551989,0.0506012278649278,0.0357175967475683
"30","W4_VA",37.14888,-76.63554,0.000717784459472817,0.00500310594884395,0.000263108163159254,0.00115973474800459
"31","W3_FL",30.44003,-81.43638,0.0325888963598816,0.0182650891759158,0.0304014301572786,0.0197131228512297
"32","W2_LA",29.239925,-90.911362,0.0121658509665805,0.0152093591472426,0.0131741972495393,0.0101291583219877
"33","W5_NH",43.053746,-70.911544,0.0311508507157099,0.0172971414772646,0.0201145177809549,0.0155952337014406
"34","S1_LOLA",37.9803,-76.4619,0.000300839748372637,0.009943931210561,0.000296287624419595,0.00269854814258367
"35","S2_DEBY",37.247284,-76.499369,0.00465833496264484,0.00104792082296736,0.00126250607092372,0.000270705921873397
