"site_name","Latitude_manual","Longitude_manual","LEA_lew","LEA_yrk","LEA_lew_abiotic","LEA_yrk_abiotic","RDA_lew","RDA_yrk","RDA_lew_abiotic","RDA_yrk_abiotic","GF_geno_lew","GF_geno_yrk","GF_geno_lew_abiotic","GF_geno_yrk_abiotic","GF_af_lew","GF_af_yrk","GF_af_lew_abiotic","GF_af_yrk_abiotic","EnvDist_lew","EnvDist_yrk","EnvDist_lew_abiotic","EnvDist_yrk_abiotic"
"S1_LOLA",37.9803,-76.4619,0.000283144444595081,0.020507253183521,0.000297085134776831,0.00271878161592926,0.141991484906155,1.48689389743557,0.173947608988976,0.513308940799057,0.00300502565300283,0.015728088819726,0.00303669815593148,0.0203173041167924,0.0127054595334839,0.00896809622979344,0.0191614499971193,0.0157030807004479,0.2657,3.428,0.2657,1.3159
"S2_DEBY",37.24728,-76.49937,0.0161008502283398,0.000615370613379732,0.0012639820063898,0.000272045675803799,1.48285211179164,0.140528966269173,0.717475572409589,0.049358836507258,0.0155441473296143,0.0017096864453579,0.0199438786668623,0.00170632427069349,0.0164873555526076,0.0145170670859168,0.0228972144192636,0.0179031516629792,3.3549,0.2361,1.1115,0.2361
"W1_TX",28.096,-97.174,0.0255989875949612,0.0454312970261536,0.027368950524598,0.0215562149427034,0.572916874388935,1.99113039176801,1.08991436222428,1.70396133081652,0.0234344459025953,0.0301192133959086,0.028628777101153,0.0373017635280401,0.0158586223521876,0.00933584545078125,0.0206344453003571,0.0153131652107909,3.7772,4.2193,3.6077,2.9877
"W2_LA",29.239925,-90.911362,0.0121428208149634,0.0246938775864985,0.0135336453941645,0.0103800660401529,1.34156345909082,2.92824390107321,1.9909845299562,2.64552935737397,0.0222875578265141,0.0301447256892069,0.0255511945240442,0.0365062609005942,0.00687616571322801,0.00725756708986417,0.00946305437458209,0.0113789899237904,2.3424,3.9933,2.3386,2.4885
"W3_FL",30.44003,-81.43638,0.0384404477309471,0.0278825831838572,0.0308176064532835,0.0200024335618949,1.71220222092864,0.516344128403343,0.680521619316497,0.49257702890826,0.0290241976768418,0.0204609628594332,0.0342867945029924,0.0234392003727965,0.0137913553822779,0.00738242262479618,0.0125220697131133,0.00945472801046793,4.6237,4.3898,4.1111,3.05
"W4_VA",37.063817,-76.562783,0.0312796468848336,0.00496103653135369,0.0002637495341989,0.0011606857633304,1.45945436635548,0.161617947024606,0.294631796721029,0.377172512269084,0.0128287286173435,0.00826432520804645,0.0117694198073122,0.00866488037816541,0.00980697911499641,0.00605151673476633,0.00267804760276317,0.00346362114474996,5.0019,2.0351,0.5053,0.755
"W5_NH",43.053746,-70.911544,0.0350706545955199,0.0259112744362059,0.0199791149615382,0.0154825815295279,2.01718474155293,0.400278198457135,0.855842062387073,0.223568319412555,0.0216162911392848,0.0214120992559084,0.0165587206370241,0.0239676549493603,0.00067156555320254,0.00805094151235275,0.0011493604745101,0.00628290071053658,2.9743,3.5184,2.1252,1.5757
"W6_ME",44.02452236,-69.53203214,0.069977213783838,0.0358050828833398,0.0502943026332735,0.0354763870516454,3.43660198875276,1.82482735929598,3.2792604221271,2.61494489644708,0.0315231557991081,0.0205385804354593,0.0380582610888183,0.0226955812153549,0.00689771125344472,0.00215655449008592,0.0057488169087756,0.000827974921197105,4.3154,4.7475,4.2396,3.1855
