"","site_name","offset_lew_sea","offset_yrk_sea","offset_lew_sea_nb","offset_yrk_sea_nb"
"1","AC_LIS_CT_2023-10-3",1.12764336062435,0.394775776377077,0.901883250140998,0.314273962283535
"2","Cal_Lake_LA_2022-8-11",0.957068893130124,2.34866059822242,1.36907667525623,2.01177700000246
"3","CC_VA_2022-7-11",2.2436080632428,0.744260613464857,1.8948986687723,1.21853859741462
"4","CPR_MS_AL_2022-8-24",0.575504244976298,1.89677128774446,0.80043468500668,1.4036194492896
"5","CS_DB_NJ_2022-9-21",1.6281231389942,0.165234139340172,1.30404819643523,0.632626665706987
"6","Culch_Ba_LA_2022-6-21",1.77470826927391,3.23953491948399,2.12876823632265,2.78928926916765
"7","DC_NB_RI_2022-8-19",3.59264212609691,2.11111760447661,3.65612148287823,2.98924733574404
"8","EC_ApBay_FL_2023-10-4",0.721771207756776,2.01638585397591,1.09194533263728,1.71353462058805
"9","FFJ_CF_NC_2023-7-19",1.28411243769135,0.377159130284316,0.275291052829047,0.744994871848517
"10","FP_Sav_GA_2022-6-10",1.65893932867657,0.320482295240011,0.381026833934317,0.879572545874897
"11","GalBay_TX_2022-6-2",1.54205819317902,3.01204144238236,1.86042057899962,2.52358983230403
"12","GriceCove_SC_2022-8-10",0.711925720835835,0.990097510978937,0.406061116894935,0.584398279969854
"13","HC_DB_NJ_2022-9-23",0.60945254882812,2.10811424256486,0.898493569737408,1.57462203906102
"14","IL_ApBay_FL_2023-10-3",0.690041924064293,1.97734612249399,1.04804414629041,1.66870110069465
"15","LakeFortuna_LA_2022-5-11",1.7127746754968,3.18967672056778,1.89398493655074,2.5552662480128
"16","LCP_UP_MD_2022-10-20",0.141161260682216,1.36730282957356,0.236517547865929,0.891341043378838
"17","Mer_GA_2022-7-26",0.675610754019655,1.10905740905576,0.501315058176047,1.02180365288002
"18","Nickle_Rf_LA_2022-8-1",2.03932326494105,3.52502998132552,2.24431195879186,2.91220096111107
"19","OL_MI_SC_2022-5-31",1.65853425640002,0.25844888932391,1.55210523608245,0.887479503558256
"20","Orrs_Cove_ME_2022-10-31",2.95351633626478,1.47605029381789,2.70632205054487,2.03641978047843
"21","SaLa_GA_2022-10-5",1.14035863538307,2.55738326599807,1.64506577939307,2.29969865438901
"22","SaltBay_Canada_2022-9-27",3.09073616007714,1.65003867003699,3.50610871492439,2.8444089758182
"23","Sapelo_Is_GA_2022-7-17",0.861809824171884,0.859570464426672,0.425004446399346,0.645323220053122
"24","SawIs_MA_2022-9-5",0.985291132008703,0.550457059542502,0.532112377222826,0.175939889797602
"25","SkR_GA_2022-6-14",0.742262120595995,0.95212153721737,0.426201491429546,0.546715867614373
"26","TP_TX_2022-6-28",0.989363849983025,2.38666219172622,1.38896164296201,2.03136099277911
"27","UNCW_MS_NC_2023-7-17",2.32291342427009,0.844733754109853,0.789179655178071,0.270694130550326
"28","CB_TX_2022-6-9",0.798584791184074,2.16504904924423,1.07883021175247,1.69730569095873
"29","DC_DR_ME_2022-10-25",3.1957268334097,1.72934604762207,3.29268583502558,2.62360472482773
"30","DWS_CB_VA_2022-10-7",0.480664885212327,1.01944878879161,0.296437178708254,0.380051433835856
"31","KP_FGR_FL_2022-8-23",0.972621662868816,0.799806875568456,0.689449450636334,0.486313079481431
"32","Sister_Lk_LA_2022-8-9",1.72185849339114,3.19071297509254,1.9871007429285,2.64648170934009
"33","SR_GB_NH_2022-8-12",1.98729379405037,0.49230744787612,0.861573583382053,0.224501701607739
