"","site_name","clean_ID","Label_ind","Key_ind","ID_SiteDate","ID_Site","SiteDate_Key","Latitude_manual","Longitude_manual","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","MSX_Prevalence","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","MSX_Prevalence_scaled"
"64","CC_VA_2022-7-11","B9_CviMVP_PlDNA_1_SG_1238_3f7ed135","SG_1238","3f7ed135","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"69","CC_VA_2022-7-11","A8_CviMVP_PlDNA_5_SG_1240_5c86242a","SG_1240","5c86242a","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"70","CC_VA_2022-7-11","C4_CviMVP_PlDNA_1_SG_1241_ec5d53a6","SG_1241","ec5d53a6","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"71","CC_VA_2022-7-11","A3_CviMVP_PlDNA_8_SG_1244_e32d6f62","SG_1244","e32d6f62","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"59","CC_VA_2022-7-11","F9_CviMVP_PlDNA_1_SG_1245_5b85a925","SG_1245","5b85a925","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"58","CC_VA_2022-7-11","C8_CviMVP_PlDNA_1_SG_1249_ea2bc1d7","SG_1249","ea2bc1d7","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"61","CC_VA_2022-7-11","E7_CviMVP_PlDNA_8_SG_1251_5c726cbb","SG_1251","5c726cbb","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"62","CC_VA_2022-7-11","A2_CviMVP_PlDNA_1_SG_1252_dcaed37c","SG_1252","dcaed37c","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"63","CC_VA_2022-7-11","H2_CviMVP_PlDNA_1_SG_1253_50c2953b","SG_1253","50c2953b","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"74","CC_VA_2022-7-11","F11_CviMVP_PlDNA_10_SG_1254_76d18d2d","SG_1254","76d18d2d","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"75","CC_VA_2022-7-11","D7_CviMVP_PlDNA_1_SG_1255_9a84394e","SG_1255","9a84394e","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"76","CC_VA_2022-7-11","C8_CviMVP_PlDNA_3_SG_1257_2d61b6c8","SG_1257","2d61b6c8","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"73","CC_VA_2022-7-11","A12_CviMVP_PlDNA_1_SG_1258_b240dd80","SG_1258","b240dd80","CC_VA_2022-7-11","CC_VA","f9813889",37.616617,-75.663933,27.34,32.39,6.158,27.893,1,0,0.0625,1.45163934228007,0.856918547702321,-1.04671560099544,0.00995451306838925,1.04795399260685,-0.348518023882863,-0.143948719317973
"501","Sapelo_Is_GA_2022-7-17","D3_CviMVP_PlDNA_3_SG_1286_59268f67","SG_1286","59268f67","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"506","Sapelo_Is_GA_2022-7-17","H11_CviMVP_PlDNA_5_SG_1288_67942cfd","SG_1288","67942cfd","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"511","Sapelo_Is_GA_2022-7-17","G3_CviMVP_PlDNA_3_SG_1289_ce6a63ea","SG_1289","ce6a63ea","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"500","Sapelo_Is_GA_2022-7-17","E9_CviMVP_PlDNA_8_SG_1290_0146de7c","SG_1290","0146de7c","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"499","Sapelo_Is_GA_2022-7-17","A12_CviMVP_PlDNA_4_SG_1292_2cab46d3","SG_1292","2cab46d3","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"502","Sapelo_Is_GA_2022-7-17","F7_CviMVP_PlDNA_10_SG_1293_c99dadb2","SG_1293","c99dadb2","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"507","Sapelo_Is_GA_2022-7-17","H5_CviMVP_PlDNA_4_SG_1294_d8ad56d2","SG_1294","d8ad56d2","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"508","Sapelo_Is_GA_2022-7-17","B1_CviMVP_PlDNA_7_SG_1295_57606ad7","SG_1295","57606ad7","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"510","Sapelo_Is_GA_2022-7-17","F4_CviMVP_PlDNA_3_SG_1296_1006c251","SG_1296","1006c251","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"513","Sapelo_Is_GA_2022-7-17","B12_CviMVP_PlDNA_4_SG_1297_a38f9ec9","SG_1297","a38f9ec9","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"509","Sapelo_Is_GA_2022-7-17","G3_CviMVP_PlDNA_4_SG_1298_22f5fb03","SG_1298","22f5fb03","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"514","Sapelo_Is_GA_2022-7-17","G7_CviMVP_PlDNA_2_SG_1299_b1a66ac8","SG_1299","b1a66ac8","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"515","Sapelo_Is_GA_2022-7-17","B6_CviMVP_PlDNA_8_SG_1300_44ce9ee3","SG_1300","44ce9ee3","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"516","Sapelo_Is_GA_2022-7-17","D2_CviMVP_PlDNA_9_SG_1302_062f683c","SG_1302","062f683c","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"512","Sapelo_Is_GA_2022-7-17","H4_CviMVP_PlDNA_2_SG_1303_bb38f6e1","SG_1303","bb38f6e1","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"505","Sapelo_Is_GA_2022-7-17","D12_CviMVP_PlDNA_2_SG_1307_bc92137d","SG_1307","bc92137d","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"503","Sapelo_Is_GA_2022-7-17","A7_CviMVP_PlDNA_4_SG_1309_dcb4787a","SG_1309","dcb4787a","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"504","Sapelo_Is_GA_2022-7-17","D3_CviMVP_PlDNA_4_SG_1311_59f9dad6","SG_1311","59f9dad6","Sapelo_Is_GA_2022-7-17","Sapelo_Is_GA","c26534e1",31.4177723,-81.2957724,20.8,32.2,12.4,29.7,1,0,0.0714,0.770647527106965,0.831764459006779,0.711914783186545,0.571208897757016,1.04795399260685,-0.348518023882863,-0.0800414127834724
"384","Mer_GA_2022-7-26","B5_CviMVP_PlDNA_9_SG_1315_bbdc8fb5","SG_1315","bbdc8fb5","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"390","Mer_GA_2022-7-26","E11_CviMVP_PlDNA_3_SG_1319_f6abf4f5","SG_1319","f6abf4f5","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"395","Mer_GA_2022-7-26","B12_CviMVP_PlDNA_5_SG_1322_2335500b","SG_1322","2335500b","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"392","Mer_GA_2022-7-26","C5_CviMVP_PlDNA_9_SG_1323_be0b8284","SG_1323","be0b8284","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"389","Mer_GA_2022-7-26","G10_CviMVP_PlDNA_3_SG_1324_0c891359","SG_1324","0c891359","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"394","Mer_GA_2022-7-26","D12_CviMVP_PlDNA_4_SG_1325_2b5ae8c2","SG_1325","2b5ae8c2","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"400","Mer_GA_2022-7-26","G9_CviMVP_PlDNA_8_SG_1327_ed207175","SG_1327","ed207175","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"397","Mer_GA_2022-7-26","G2_CviMVP_PlDNA_10_SG_1328_6b7a6a27","SG_1328","6b7a6a27","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"396","Mer_GA_2022-7-26","H11_CviMVP_PlDNA_8_SG_1329_10b5f219","SG_1329","10b5f219","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"393","Mer_GA_2022-7-26","C11_CviMVP_PlDNA_3_SG_1330_1af8467d","SG_1330","1af8467d","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"398","Mer_GA_2022-7-26","F10_CviMVP_PlDNA_4_SG_1331_5afac444","SG_1331","5afac444","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"399","Mer_GA_2022-7-26","G4_CviMVP_PlDNA_10_SG_1333_3ba1aeca","SG_1333","3ba1aeca","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"391","Mer_GA_2022-7-26","C2_CviMVP_PlDNA_2_SG_1334_394cabff","SG_1334","394cabff","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"388","Mer_GA_2022-7-26","F1_CviMVP_PlDNA_4_SG_1336_9bdae747","SG_1336","9bdae747","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"383","Mer_GA_2022-7-26","A3_CviMVP_PlDNA_5_SG_1337_2df389df","SG_1337","2df389df","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"385","Mer_GA_2022-7-26","A12_CviMVP_PlDNA_3_SG_1338_95293c8f","SG_1338","95293c8f","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"386","Mer_GA_2022-7-26","E10_CviMVP_PlDNA_5_SG_1339_2f706811","SG_1339","2f706811","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"387","Mer_GA_2022-7-26","F9_CviMVP_PlDNA_4_SG_1341_f60fb583","SG_1341","f60fb583","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"402","Mer_GA_2022-7-26","A2_CviMVP_PlDNA_4_SG_1342_d2854e5c","SG_1342","d2854e5c","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"401","Mer_GA_2022-7-26","B6_CviMVP_PlDNA_4_SG_1344_f85703a0","SG_1344","f85703a0","Mer_GA_2022-7-26","Mer_GA","777c8883",31.453512,-81.363169,17,31,12.8,30,1,0.05,0.1111,0.374964209422286,0.672896530403351,0.824611379417368,0.664388928419212,1.04795399260685,0.0684066396621932,0.20502825793784
"414","Nickle_Rf_LA_2022-8-1","A7_CviMVP_PlDNA_5_SG_1346_c3dc3555","SG_1346","c3dc3555","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"406","Nickle_Rf_LA_2022-8-1","G8_CviMVP_PlDNA_5_SG_1347_6fd02556","SG_1347","6fd02556","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"407","Nickle_Rf_LA_2022-8-1","C12_CviMVP_PlDNA_5_SG_1348_b189398c","SG_1348","b189398c","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"412","Nickle_Rf_LA_2022-8-1","D8_CviMVP_PlDNA_8_SG_1349_2d6f6e87","SG_1349","2d6f6e87","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"417","Nickle_Rf_LA_2022-8-1","E3_CviMVP_PlDNA_5_SG_1351_c9f860e1","SG_1351","c9f860e1","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"410","Nickle_Rf_LA_2022-8-1","F7_CviMVP_PlDNA_3_SG_1353_99c23436","SG_1353","99c23436","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"404","Nickle_Rf_LA_2022-8-1","F7_CviMVP_PlDNA_5_SG_1354_541bb3b2","SG_1354","541bb3b2","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"409","Nickle_Rf_LA_2022-8-1","E8_CviMVP_PlDNA_2_SG_1356_4295d929","SG_1356","4295d929","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"405","Nickle_Rf_LA_2022-8-1","A2_CviMVP_PlDNA_9_SG_1360_c5b3f2ee","SG_1360","c5b3f2ee","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"408","Nickle_Rf_LA_2022-8-1","C12_CviMVP_PlDNA_3_SG_1361_9b1f4445","SG_1361","9b1f4445","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"413","Nickle_Rf_LA_2022-8-1","F8_CviMVP_PlDNA_3_SG_1362_e986275b","SG_1362","e986275b","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"403","Nickle_Rf_LA_2022-8-1","A8_CviMVP_PlDNA_4_SG_1363_34d018e7","SG_1363","34d018e7","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"416","Nickle_Rf_LA_2022-8-1","D9_CviMVP_PlDNA_8_SG_1364_c3cc12f7","SG_1364","c3cc12f7","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"419","Nickle_Rf_LA_2022-8-1","D4_CviMVP_PlDNA_2_SG_1365_862540eb","SG_1365","862540eb","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"411","Nickle_Rf_LA_2022-8-1","E3_CviMVP_PlDNA_10_SG_1367_848f0492","SG_1367","848f0492","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"420","Nickle_Rf_LA_2022-8-1","A10_CviMVP_PlDNA_9_SG_1368_c77fd73e","SG_1368","c77fd73e","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"421","Nickle_Rf_LA_2022-8-1","H12_CviMVP_PlDNA_5_SG_1370_ad268e37","SG_1370","ad268e37","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"418","Nickle_Rf_LA_2022-8-1","H12_CviMVP_PlDNA_2_SG_1371_c50dbc1e","SG_1371","c50dbc1e","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"415","Nickle_Rf_LA_2022-8-1","E4_CviMVP_PlDNA_5_SG_1372_d1d73898","SG_1372","d1d73898","Nickle_Rf_LA_2022-8-1","Nickle_Rf_LA","e9847bc5",29.4196,-91.70716,0.4,8.3,11.7,30.2,0.25,0,0,-1.35354712572657,-2.33235511901148,0.514695739782605,0.726508948860676,-1.62487651579118,-0.348518023882863,-0.592735984307444
"542","Sister_Lk_LA_2022-8-9","E8_CviMVP_PlDNA_1_SG_1376_66a62dfd","SG_1376","66a62dfd","Sister_Lk_LA_2022-8-9","Sister_Lk_LA","c6de0299",29.239925,-90.911362,3,18,13.2,30.7,0.388888889,0,0,-1.08281643467916,-1.04817269613377,0.93730797564819,0.881808999964336,-1.1299079027289,-0.348518023882863,-0.592735984307444
"539","Sister_Lk_LA_2022-8-9","F4_CviMVP_PlDNA_1_SG_1378_32091231","SG_1378","32091231","Sister_Lk_LA_2022-8-9","Sister_Lk_LA","c6de0299",29.239925,-90.911362,3,18,13.2,30.7,0.388888889,0,0,-1.08281643467916,-1.04817269613377,0.93730797564819,0.881808999964336,-1.1299079027289,-0.348518023882863,-0.592735984307444
"545","Sister_Lk_LA_2022-8-9","F5_CviMVP_PlDNA_1_SG_1381_205acadd","SG_1381","205acadd","Sister_Lk_LA_2022-8-9","Sister_Lk_LA","c6de0299",29.239925,-90.911362,3,18,13.2,30.7,0.388888889,0,0,-1.08281643467916,-1.04817269613377,0.93730797564819,0.881808999964336,-1.1299079027289,-0.348518023882863,-0.592735984307444
