"","site_name","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","lew_salinity_quantile_10","lew_salinity_quantile_90","lew_temp_quantile_10","lew_temp_quantile_90","lew_Dermo_Prevalence","lew_Pea_crab","lew_salinity_quantile_10_scaled","lew_salinity_quantile_90_scaled","lew_temp_quantile_10_scaled","lew_temp_quantile_90_scaled","lew_Dermo_Prevalence_scaled","lew_Pea_crab_scaled","yrk_salinity_quantile_10","yrk_salinity_quantile_90","yrk_temp_quantile_10","yrk_temp_quantile_90","yrk_Dermo_Prevalence","yrk_Pea_crab","yrk_salinity_quantile_10_scaled","yrk_salinity_quantile_90_scaled","yrk_temp_quantile_10_scaled","yrk_temp_quantile_90_scaled","yrk_Dermo_Prevalence_scaled","yrk_Pea_crab_scaled"
"12","W1_TX",5.9,36.7,13.8,30.5,0.666666667,0,-0.768427923359125,1.37620175601784,1.05518981505045,0.791230691510247,-0.234941304355923,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"25","W6_ME",30.5,32.06,8.38,19.14,0.125,0,1.73233661666392,0.76224414977365,-0.52099189142717,-2.64040660085119,-2.15447439974853,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"3","W3_FL",27.85066428,35.97585067,14.559,29.279,0.947368421,0,1.46301284336342,1.28038343937773,1.27591341564391,0.422390098730906,0.759796492086245,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"41","W2_LA",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"51","W5_NH",5.9,28.6,7.2,24.2,0.9375,0,-0.768427923359125,0.304422314082938,-0.864145842283922,-1.11187801816203,0.724825241568503,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"61","W4_VA",12.2,19.1,6.1,28.1,1,0.722222222,-0.12798822408493,-0.952602957322196,-1.18403511850632,0.0662368973493807,0.946309829362121,4.44512552717898,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
