"","site_name","Latitude_manual","Longitude_manual","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","MSX_Prevalence","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","MSX_Prevalence_scaled","Latitude_manual","Longitude_manual","lew_salinity_quantile_10","lew_salinity_quantile_90","lew_temp_quantile_10","lew_temp_quantile_90","lew_Dermo_Prevalence","lew_Pea_crab","lew_MSX_Prevalence","lew_salinity_quantile_10_scaled","lew_salinity_quantile_90_scaled","lew_temp_quantile_10_scaled","lew_temp_quantile_90_scaled","lew_Dermo_Prevalence_scaled","lew_Pea_crab_scaled","lew_MSX_Prevalence_scaled","Latitude_manual","Longitude_manual","yrk_salinity_quantile_10","yrk_salinity_quantile_90","yrk_temp_quantile_10","yrk_temp_quantile_90","yrk_Dermo_Prevalence","yrk_Pea_crab","yrk_MSX_Prevalence","yrk_salinity_quantile_10_scaled","yrk_salinity_quantile_90_scaled","yrk_temp_quantile_10_scaled","yrk_temp_quantile_90_scaled","yrk_Dermo_Prevalence_scaled","yrk_Pea_crab_scaled","yrk_MSX_Prevalence_scaled"
"3","W1_TX",28.096,-97.174,5.9,36.7,13.8,30.5,0.1333,0,0,-0.776064069453127,1.37467433661834,1.08414970810062,0.81752337638853,-0.621769271623836,-0.32113075833655,-0.609674953718044,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"8","W6_ME",44.02452236,-69.53203214,30.5,32.06,8.38,19.14,0,0,0.1429,1.73123059885079,0.763440472537273,-0.448551873070016,-2.54605672964411,-1.24273686142483,-0.32113075833655,0.435007890289878,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"10","W4_VA",37.14888,-76.63554,12.2,19.1,6.1,28.1,0.0769,0,0.0556,-0.133952020253343,-0.943798940930539,-1.0933045677322,0.106907861029523,-0.884504245853215,-0.32113075833655,-0.203206331416851,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"20","W3_FL",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.3158,0,0,1.46120355310676,1.27928110533653,1.29878448671842,0.455997732949635,0.228392657398534,-0.32113075833655,-0.609674953718044,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"34","W2_LA",29.239925,-90.911362,3,18,13.2,30.7,0.0556,0,0,-1.07163945718001,-1.08870352077734,0.91447794634741,0.876741336001781,-0.983728624418566,-0.32113075833655,-0.609674953718044,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"36","W5_NH",43.053746,-70.911544,5.9,28.6,7.2,24.2,0.4375,0,0.3333,-0.776064069453127,0.307649703200959,-0.782239671184656,-1.04784235142887,0.79532255746441,-0.32113075833655,1.8269436040695,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"26","S1_LOLA",37.9803,-76.4619,8.30654905077971,16.4543831521622,5.0345031055959,27.7325858920329,0.3516666666,0,0,-0.530782459533134,-1.2923098479956,-1.39461245975906,-0.00187970800514854,0.395474709257483,-0.32113075833655,-0.609674953718044,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
"310","S2_DEBY",37.247284,-76.499369,15.75,22.34,6.51,27.441,0.6529333333,0.487704918032787,0.139810426540284,0.227873023343361,-0.516989087563586,-0.977362197200844,-0.0882153158961389,1.7989018353496,4.03366820800008,0.412421295547631,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.459084946752916,-1.29947381873633,-1.20924693826356,0.166125820642773,0.395474709257483,-0.32113075833655,-0.609674953718044,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.228892248818281,-0.456392626900376,-0.767251998896456,-0.174673536931484,1.7989018353496,4.03366820800008,1.33219964697898
