"","site_name","Latitude_manual","Longitude_manual","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","MSX_Prevalence","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","MSX_Prevalence_scaled","Latitude_manual","Longitude_manual","lew_salinity_quantile_10","lew_salinity_quantile_90","lew_temp_quantile_10","lew_temp_quantile_90","lew_Dermo_Prevalence","lew_Pea_crab","lew_MSX_Prevalence","lew_salinity_quantile_10_scaled","lew_salinity_quantile_90_scaled","lew_temp_quantile_10_scaled","lew_temp_quantile_90_scaled","lew_Dermo_Prevalence_scaled","lew_Pea_crab_scaled","lew_MSX_Prevalence_scaled","Latitude_manual","Longitude_manual","yrk_salinity_quantile_10","yrk_salinity_quantile_90","yrk_temp_quantile_10","yrk_temp_quantile_90","yrk_Dermo_Prevalence","yrk_Pea_crab","yrk_MSX_Prevalence","yrk_salinity_quantile_10_scaled","yrk_salinity_quantile_90_scaled","yrk_temp_quantile_10_scaled","yrk_temp_quantile_90_scaled","yrk_Dermo_Prevalence_scaled","yrk_Pea_crab_scaled","yrk_MSX_Prevalence_scaled"
"12","W1_TX",28.096,-97.174,5.9,36.7,13.8,30.5,0.666666667,0,0.176470588,-0.780847586972432,1.42751919126963,1.10635286999442,0.819688979522872,-0.191197956912178,-0.37452768631261,-0.643091198004284,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"25","W6_ME",44.02452236,-69.53203214,30.5,32.06,8.38,19.14,0.125,0,0.571428571,1.78068125909154,0.813229867336379,-0.420686008933221,-2.70872818155228,-2.11517187906924,-0.37452768631261,0.763939607810228,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"3","W3_FL",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0.555555556,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.805841158658409,-0.37452768631261,0.70739227354314,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"41","W2_LA",29.239925,-90.911362,3,18,13.2,30.7,0.388888889,0,0.222222222,-1.08281643467916,-1.04817269613377,0.93730797564819,0.881808999964336,-1.17785125050821,-0.37452768631261,-0.48010181375287,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"51","W5_NH",43.053746,-70.911544,5.9,28.6,7.2,24.2,0.9375,0,0.666666667,-0.780847586972432,0.355160673196498,-0.753140967814148,-1.13709166438324,0.770789002390379,-0.37452768631261,1.10322363478765,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"61","W4_VA",37.063817,-76.562783,12.2,19.1,6.1,28.1,1,0.722222222,0.0625,-0.124846297126781,-0.902543761580632,-1.06305660744891,0.0742487342253047,0.992785993271888,4.03693244420539,-1.0491093953192,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"26","S1_LOLA",37.9803,-76.4619,8.30654905077971,16.4543831521622,5.0345031055959,27.7325858920329,0.3516666666,0,0,-0.530260399450477,-1.25279681865923,-1.36325129068355,-0.0398701252616879,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
"34","S2_DEBY",37.247284,-76.499369,15.75,22.34,6.51,27.441,0.6529333333,0.487704918032787,0.139810426540284,0.2448052233418,-0.47360035435138,-0.947542596312317,-0.13043673312932,-0.239978097010924,2.60445957802442,-0.77369237266127,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,0,-0.457012029604182,-1.25999660093834,-1.1785706185855,0.136368754666768,-1.31006279237577,-0.37452768631261,-1.27176453624189,37.247284,-76.499369,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.265625,0.245846495230444,-0.412700981720066,-0.738208668813564,-0.221131962973857,-0.239978097010924,2.60445957802442,-0.325480187320449
