"datetime","temp","sal","date","mean_daily_temp","mean_daily_sal"
2014-01-01,6.2,14.7,2014-01-01,5.79047619047619,15.3619047619048
2014-01-02,5.8,14,2014-01-02,5.66521739130435,13.9130434782609
2014-01-03,5.8,14.7,2014-01-03,4.84782608695652,15.8739130434783
2014-01-04,3.7,15.7,2014-01-04,2.69166666666667,15.25
2014-01-05,2.7,13.9,2014-01-05,3.90909090909091,13.8681818181818
2014-01-06,4.3,14.3,2014-01-06,4.95555555555556,14.5833333333333
2014-01-07,5.8,16,2014-01-07,3.7375,16.0833333333333
2014-01-08,2.6,15.9,2014-01-08,1.89545454545455,15.4363636363636
2014-01-09,2,14.3,2014-01-09,1.93636363636364,14.3590909090909
2014-01-10,2.7,15.9,2014-01-10,2.59565217391304,15.2
2014-01-11,2.8,15.4,2014-01-11,3.35454545454545,14.9772727272727
2014-01-12,4.6,14.1,2014-01-12,4.85217391304348,14.3826086956522
2014-01-13,5.2,14.3,2014-01-13,5.06315789473684,13.1578947368421
2014-01-14,5.8,10.9,2014-01-14,5.71111111111111,11.4666666666667
2014-01-15 01:00:00,6,11.8,2014-01-15,5.655,12.315
2014-01-16,6.1,13.6,2014-01-16,5.75,14.4136363636364
2014-01-17 01:00:00,5.6,15,2014-01-17,5.0047619047619,12.7714285714286
2014-01-18,5.6,12.2,2014-01-18,4.97391304347826,13.3826086956522
2014-01-19,4.8,14.4,2014-01-19,4.27272727272727,13.9681818181818
2014-01-20,4.5,13.2,2014-01-20,4.35416666666667,13.6791666666667
2014-01-21,4.8,13.8,2014-01-21,4.35909090909091,14.4181818181818
2014-01-22,3.4,14.6,2014-01-22,1.82105263157895,14.4
2014-01-23,0.4,14.3,2014-01-23,0.661538461538462,14.2
2014-01-24,1.5,14.8,2014-01-24,0.478571428571429,14.8571428571429
2014-01-25 23:00:00,0.3,13.8,2014-01-25,0.3,13.8
2014-01-26,0.4,13.8,2014-01-26,0.275,14.0166666666667
2014-01-27,0.6,14.5,2014-01-27,0.533333333333333,14.3142857142857
2014-01-28 01:00:00,1.6,14.6,2014-01-28,0.786666666666667,14.4533333333333
2014-01-31 22:00:00,0,14.5,2014-01-31,0,14.5
2014-02-01,0,14.4,2014-02-01,0.2375,14.39375
2014-02-02,0.6,14.5,2014-02-02,0.965217391304348,14.4
2014-02-03 01:00:00,1.4,14.5,2014-02-03,1.84285714285714,14.5238095238095
2014-02-04,2,14.5,2014-02-04,2.2,14.3
2014-02-05,2.4,14.3,2014-02-05,2.23157894736842,14.0894736842105
2014-02-06,2.3,13.9,2014-02-06,2.16666666666667,14.0208333333333
2014-02-07,2.4,13.8,2014-02-07,2.19473684210526,13.8105263157895
2014-02-08 01:00:00,2.3,13.8,2014-02-08,2.22380952380952,13.7761904761905
2014-02-09,2.4,13.8,2014-02-09,2.16190476190476,13.5714285714286
2014-02-10 01:00:00,2.3,13.6,2014-02-10,2.03636363636364,13.6181818181818
2014-02-11,1.8,13.6,2014-02-11,1.39047619047619,13.4714285714286
2014-02-12,1.5,13.5,2014-02-12,0.995454545454545,13.2818181818182
2014-02-13,1,13.1,2014-02-13,0.778260869565217,13.104347826087
2014-02-14,0.9,13.2,2014-02-14,1,13.0681818181818
2014-02-15 01:00:00,1.8,12.6,2014-02-15,1.87692307692308,12.7769230769231
2014-02-16,1.9,13.1,2014-02-16,1.475,13.0791666666667
2014-02-17 01:00:00,2.1,11.4,2014-02-17,1.76818181818182,12.7727272727273
2014-02-18,2,13.1,2014-02-18,2.12272727272727,11.2
2014-02-19,2.7,11.4,2014-02-19,3.1375,11.9
2014-02-20,3.7,12,2014-02-20,3.985,12.36
2014-02-21,3.9,11.9,2014-02-21,5.22105263157895,11.8473684210526
2014-02-22,4.5,11.9,2014-02-22,5.985,11.775
2014-02-23,5.9,11.8,2014-02-23,6.30454545454545,11.6681818181818
2014-02-24,4.9,11.2,2014-02-24,5.23888888888889,12.5888888888889
2014-02-25,6.4,13.3,2014-02-25,5.76818181818182,11.8409090909091
2014-02-26,5.8,12.5,2014-02-26,4.89130434782609,11.7565217391304
2014-02-27 01:00:00,5.1,13.3,2014-02-27,4.05789473684211,12.4842105263158
2014-02-28 01:00:00,4.4,12.4,2014-02-28,3.59545454545455,13.05
2014-03-01,3.9,11.7,2014-03-01,3.29565217391304,11.8304347826087
2014-03-02,3.9,11.1,2014-03-02,3.85,11.3181818181818
2014-03-03,4.6,13.8,2014-03-03,4.26190476190476,13.9428571428571
2014-03-04,3.3,14.1,2014-03-04,2.25714285714286,13.4619047619048
2014-03-05 01:00:00,2.5,10.8,2014-03-05,2.54545454545455,12.6681818181818
2014-03-06,3.1,14,2014-03-06,2.87826086956522,13.9782608695652
2014-03-07,2.8,14.1,2014-03-07,2.65909090909091,14.1454545454545
2014-03-08 02:00:00,2.6,14.2,2014-03-08,2.7,14.1
2014-03-09,3.6,14.1,2014-03-09,3.74615384615385,13.1230769230769
2014-03-10 02:00:00,5,14,2014-03-10,4.665,12.72
2014-03-11 01:00:00,4.3,9.8,2014-03-11,4.88571428571429,10.7238095238095
2014-03-12 01:00:00,6.6,9.6,2014-03-12,6.72608695652174,9.80869565217391
2014-03-13 01:00:00,7.9,9.4,2014-03-13,5.5,12.8818181818182
2014-03-14 01:00:00,5,14.1,2014-03-14,4.51,12.705
2014-03-15 01:00:00,5,11.6,2014-03-15,5.20416666666667,11.8583333333333
2014-03-16 01:00:00,6.8,12,2014-03-16,5.84583333333333,14.0291666666667
2014-03-17 03:00:00,5.2,15.4,2014-03-17,4.3,15.3555555555556
2014-03-18 12:00:00,3.2,14.8,2014-03-18,3.24545454545455,14.9363636363636
2014-03-19 01:00:00,3.4,14.8,2014-03-19,3.63636363636364,14.7909090909091
2014-03-20 01:00:00,4.3,14.5,2014-03-20,4.90434782608696,13.4217391304348
2014-03-21 01:00:00,5.6,14.5,2014-03-21,6.31739130434783,14.5304347826087
2014-03-22 01:00:00,7.2,14.9,2014-03-22,7.05217391304348,13.1695652173913
2014-03-23 01:00:00,6.3,12.3,2014-03-23,6.78695652173913,14.4739130434783
2014-03-24 01:00:00,6.4,14.7,2014-03-24,5.90909090909091,14.5590909090909
2014-03-25 01:00:00,5.8,14.2,2014-03-25,5.57272727272727,12.5772727272727
2014-03-26 01:00:00,6,13.3,2014-03-26,5.11538461538461,13.7230769230769
2014-03-27 13:00:00,4.1,13.9,2014-03-27,4.87,13.86
2014-03-28 01:00:00,5.5,13.3,2014-03-28,5.65217391304348,13.2304347826087
2014-03-29 01:00:00,7.1,12.8,2014-03-29,7.1,13.1045454545455
2014-03-30 01:00:00,8.8,13.6,2014-03-30,7.42857142857143,13.9095238095238
2014-03-31 01:00:00,7.4,14,2014-03-31,7.65,14.3166666666667
2014-04-01 01:00:00,8.9,14.3,2014-04-01,8.545,13.84
2014-04-02 01:00:00,9,12.9,2014-04-02,9.0125,13.0166666666667
2014-04-03 01:00:00,9.8,12.8,2014-04-03,9.86190476190476,13.3047619047619
2014-04-04 01:00:00,10.7,13.9,2014-04-04,10.305,13.7
2014-04-05 01:00:00,10.7,13.9,2014-04-05,10.8304347826087,13.9478260869565
2014-04-06 01:00:00,11.8,14.1,2014-04-06,11.625,13.575
2014-04-07 01:00:00,11.5,12.3,2014-04-07,11.7695652173913,11.5565217391304
2014-04-08 01:00:00,10.3,12.3,2014-04-08,9.26363636363636,12.4227272727273
2014-04-09 02:00:00,8.6,12.8,2014-04-09,10.2,12.9
2014-04-10 01:00:00,12.3,12.8,2014-04-10,12.1565217391304,12.2782608695652
2014-04-11 02:00:00,12.5,11.7,2014-04-11,12.3095238095238,10.2666666666667
2014-04-12 01:00:00,13.8,9.7,2014-04-12,13.5217391304348,10.0652173913043
2014-04-13 01:00:00,14.5,10.2,2014-04-13,14.6565217391304,10.0695652173913
2014-04-14 01:00:00,15.6,10.3,2014-04-14,14.1416666666667,10.5666666666667
2014-04-15 01:00:00,13.4,10.4,2014-04-15,12.8190476190476,11.7333333333333
2014-04-16 01:00:00,13.2,14.5,2014-04-16,11.5318181818182,13.5681818181818
2014-04-17 01:00:00,11.3,11.1,2014-04-17,11.1181818181818,12.1272727272727
2014-04-18 01:00:00,11.7,13.6,2014-04-18,11.5894736842105,13.9052631578947
2014-04-19 01:00:00,11.5,13.1,2014-04-19,11.8318181818182,12.4090909090909
2014-04-20 01:00:00,12.3,13,2014-04-20,12.495652173913,12.8782608695652
2014-04-21 01:00:00,13.5,13.7,2014-04-21,12.5541666666667,13.4583333333333
2014-04-22 01:00:00,13.3,12.4,2014-04-22,13.7444444444444,11.7111111111111
2014-04-23 01:00:00,14.1,12.1,2014-04-23,14.4047619047619,12.047619047619
2014-04-24 01:00:00,14.8,11.4,2014-04-24,13.975,10.9583333333333
2014-04-25 01:00:00,14.2,10.8,2014-04-25,13.925,10.75
2014-04-26 01:00:00,14.3,10.6,2014-04-26,14.6,11.0380952380952
2014-04-27 01:00:00,15.7,10.9,2014-04-27,15.1210526315789,11.2526315789474
2014-04-28 02:00:00,16.1,11.1,2014-04-28,15.6,11.1782608695652
2014-04-29 01:00:00,15.2,11.2,2014-04-29,14.4608695652174,11.0521739130435
2014-04-30 01:00:00,13.5,11.3,2014-04-30,14.1041666666667,11.45
2014-05-01 01:00:00,14.9,11.3,2014-05-01,14.8181818181818,11.3818181818182
2014-05-02 01:00:00,16.8,11.3,2014-05-02,15.8826086956522,11.3565217391304
2014-05-03 01:00:00,16.5,11.4,2014-05-03,16.5545454545455,11.3136363636364
2014-05-04 01:00:00,16.6,10.3,2014-05-04,16.7958333333333,10.1958333333333
2014-05-05 01:00:00,17.4,10.9,2014-05-05,17.2,10.8157894736842
2014-05-06 02:00:00,18.1,10,2014-05-06,17.3521739130435,9.22608695652174
2014-05-07 01:00:00,18.2,8.3,2014-05-07,17.4772727272727,8.40454545454545
2014-05-08 01:00:00,18.1,9.3,2014-05-08,17.3666666666667,9.41111111111111
2014-05-09 14:00:00,16.1,10.2,2014-05-09,17.02,10.1
2014-05-10 01:00:00,18.6,10.2,2014-05-10,18.3818181818182,9.92727272727273
2014-05-11 01:00:00,20.1,9.9,2014-05-11,19.1681818181818,9.63181818181818
2014-05-12 02:00:00,21,10.1,2014-05-12,20.8954545454545,8.12272727272727
2014-05-13 01:00:00,22.1,6.5,2014-05-13,21.7434782608696,7.18260869565217
2014-05-14 01:00:00,22.6,10,2014-05-14,21.6347826086957,9.56521739130435
2014-05-15 01:00:00,21.4,9.5,2014-05-15,21.1263157894737,9.58947368421053
2014-05-16 14:00:00,19.3,10,2014-05-16,18.5875,10.6375
2014-05-17 01:00:00,20.4,12.3,2014-05-17,19.9291666666667,9.99166666666667
2014-05-18 02:00:00,20.3,8.4,2014-05-18,19.7190476190476,9.04761904761905
2014-05-19 01:00:00,20.6,8.7,2014-05-19,20.0130434782609,9.17826086956522
2014-05-20 01:00:00,20.1,6.9,2014-05-20,20.4782608695652,8.65652173913043
2014-05-21 01:00:00,21.4,6.7,2014-05-21,21.4541666666667,7.89583333333333
2014-05-22 02:00:00,21.7,8.4,2014-05-22,21.9473684210526,8.47894736842105
2014-05-23 02:00:00,22.7,10.6,2014-05-23,22.352380952381,9.73809523809524
2014-05-24 02:00:00,23.1,10.5,2014-05-24,22.075,10.72
2014-05-25 01:00:00,22.7,10.5,2014-05-25,22.3782608695652,8.90869565217391
2014-05-26 01:00:00,23.4,9.8,2014-05-26,22.4541666666667,8.36666666666667
2014-05-27 01:00:00,23.7,7.2,2014-05-27,23.0260869565217,7.96521739130435
2014-05-28 01:00:00,24.1,7.8,2014-05-28,23.7444444444444,9.11666666666667
2014-05-29 01:00:00,24.7,9.8,2014-05-29,22.8826086956522,9.73913043478261
2014-05-30 01:00:00,21.5,9.2,2014-05-30,21.3086956521739,9.58260869565217
2014-05-31 01:00:00,22,9.4,2014-05-31,21.6695652173913,9.59565217391304
2014-06-01 01:00:00,22.1,9.8,2014-06-01,21.6285714285714,9.87142857142857
2014-06-02 01:00:00,22.7,9.4,2014-06-02,21.7375,9.43333333333333
2014-06-03 01:00:00,21.5,10.3,2014-06-03,21.9826086956522,9.42608695652174
2014-06-04 01:00:00,22,9.1,2014-06-04,22.6809523809524,9.71428571428571
2014-06-05 01:00:00,25.4,10.5,2014-06-05,24.2818181818182,9.55909090909091
2014-06-06 01:00:00,23.7,9.9,2014-06-06,23.9,10.4238095238095
2014-06-07 01:00:00,24.7,10.9,2014-06-07,24.2761904761905,10.2761904761905
2014-06-08 01:00:00,25.6,10.8,2014-06-08,25,9.80434782608696
2014-06-09 01:00:00,25.6,9.8,2014-06-09,23.9291666666667,9.59583333333333
2014-06-10 01:00:00,22.5,9.6,2014-06-10,23.3347826086957,9.61304347826087
2014-06-11 01:00:00,25,9.4,2014-06-11,25.2428571428571,10.0809523809524
2014-06-12 01:00:00,25.8,10.5,2014-06-12,25.1227272727273,10.6227272727273
2014-06-13 01:00:00,25,10.7,2014-06-13,23.8833333333333,10.7041666666667
2014-06-14 01:00:00,25.7,10,2014-06-14,24.2434782608696,10.8
2014-06-15 01:00:00,24.8,10.9,2014-06-15,24.3833333333333,10.8083333333333
2014-06-16 03:00:00,25.4,10.5,2014-06-16,25.34,10.605
2014-06-17 01:00:00,26.8,9.1,2014-06-17,26.6086956521739,9.87826086956522
2014-06-18 01:00:00,28.3,10.8,2014-06-18,27.6541666666667,9.8625
2014-06-19 01:00:00,28.2,10.4,2014-06-19,28.4,10.4952380952381
2014-06-20 02:00:00,28.4,11.4,2014-06-20,28.0217391304348,11.0434782608696
2014-06-21 01:00:00,28.7,11,2014-06-21,27.9782608695652,10.7391304347826
2014-06-22 01:00:00,27.7,11,2014-06-22,27.1217391304348,10.7652173913043
2014-06-23 01:00:00,27.4,10.9,2014-06-23,26.9347826086957,10.7434782608696
2014-06-24 01:00:00,27.2,10.8,2014-06-24,26.6833333333333,10.9375
2014-06-25 02:00:00,25.7,11,2014-06-25,26.1318181818182,10.9409090909091
2014-06-26 01:00:00,27.5,10.4,2014-06-26,26.6304347826087,10.7608695652174
2014-06-27 01:00:00,28.1,10.4,2014-06-27,27.6380952380952,10.7952380952381
2014-06-28 02:00:00,27.6,11.7,2014-06-28,27.1304347826087,11.0478260869565
2014-06-29 01:00:00,27.7,11,2014-06-29,26.925,11.095
2014-06-30 01:00:00,27.7,10.6,2014-06-30,27.0625,10.8125
2014-07-01 01:00:00,27.9,11.6,2014-07-01,27.4809523809524,11.447619047619
2014-07-02 01:00:00,28.3,11.9,2014-07-02,27.8666666666667,11.5541666666667
2014-07-03 01:00:00,28.2,11,2014-07-03,28.6782608695652,11.1086956521739
2014-07-04 01:00:00,28.5,10.9,2014-07-04,27.8869565217391,12.1913043478261
2014-07-05 01:00:00,27.4,12.7,2014-07-05,25.6454545454545,11.7272727272727
2014-07-06 01:00:00,26.5,10.2,2014-07-06,26.025,10.8875
2014-07-07 01:00:00,26.7,11.3,2014-07-07,26.2454545454545,11.1545454545455
2014-07-08 01:00:00,26.7,11.2,2014-07-08,26.7625,11.125
2014-07-09 01:00:00,27.2,10.9,2014-07-09,27.0772727272727,10.7227272727273
2014-07-10 01:00:00,27.1,10.6,2014-07-10,26.8857142857143,11.0619047619048
2014-07-11 01:00:00,26.7,11.2,2014-07-11,26.7318181818182,11.7136363636364
2014-07-12 01:00:00,27.1,10.8,2014-07-12,27.5684210526316,11.5210526315789
2014-07-13 01:00:00,28.1,11.5,2014-07-13,27.3681818181818,11.6636363636364
2014-07-14 01:00:00,27.6,11.5,2014-07-14,27.3086956521739,11.8826086956522
2014-07-15 01:00:00,28.4,12,2014-07-15,27.7782608695652,12.104347826087
2014-07-16 01:00:00,27.8,12.5,2014-07-16,27.0652173913043,12.204347826087
2014-07-17 01:00:00,27,12.2,2014-07-17,26.495652173913,12.5130434782609
2014-07-18 01:00:00,27.6,12.6,2014-07-18,26.9842105263158,12.4684210526316
2014-07-19 01:00:00,27.8,11.5,2014-07-19,27.0083333333333,11.5583333333333
2014-07-20 01:00:00,26.8,11.6,2014-07-20,26.2739130434783,12.2913043478261
2014-07-21 01:00:00,26.7,12.7,2014-07-21,26.3958333333333,12.175
2014-07-22 01:00:00,26.8,12.7,2014-07-22,26.7105263157895,11.9315789473684
2014-07-23 04:00:00,27.5,12.3,2014-07-23,27.7714285714286,12.1761904761905
2014-07-24 02:00:00,28.2,12.3,2014-07-24,27.2818181818182,12.3818181818182
2014-07-25 01:00:00,26.7,12.3,2014-07-25,26.2458333333333,12.4291666666667
2014-07-26 01:00:00,26.7,12.5,2014-07-26,26.4434782608696,12.3913043478261
2014-07-27 01:00:00,26.9,12.4,2014-07-27,26.6227272727273,12.2545454545455
2014-07-28 01:00:00,26.9,12,2014-07-28,26.6125,12.1083333333333
2014-07-29 01:00:00,26.8,12.3,2014-07-29,25.7090909090909,12.4227272727273
2014-07-30 01:00:00,25.6,12.6,2014-07-30,24.8391304347826,12.5304347826087
2014-07-31 01:00:00,25.6,12.5,2014-07-31,25.5913043478261,12.2782608695652
2014-08-01 01:00:00,26.1,12.2,2014-08-01,25.5782608695652,11.9391304347826
2014-08-02 01:00:00,25.3,12.4,2014-08-02,24.6,12.2590909090909
2014-08-03 01:00:00,24.9,12.3,2014-08-03,24.7958333333333,12.0666666666667
2014-08-04 01:00:00,25.4,12.4,2014-08-04,25.3421052631579,12.1789473684211
2014-08-05 01:00:00,26.4,12.2,2014-08-05,26.1545454545455,12.2227272727273
2014-08-06 01:00:00,26.3,12.2,2014-08-06,26.7363636363636,12.1772727272727
2014-08-07 01:00:00,26.9,12.1,2014-08-07,27.1,12.0652173913043
2014-08-08 01:00:00,27.2,12,2014-08-08,27.1478260869565,12.0260869565217
2014-08-09 03:00:00,27.2,12,2014-08-09,26.9,11.9842105263158
2014-08-10 02:00:00,27,11.8,2014-08-10,26.8695652173913,12.0173913043478
2014-08-11 01:00:00,27.6,12.1,2014-08-11,27.0666666666667,12.125
2014-08-12 01:00:00,27,12.3,2014-08-12,26.5565217391304,12.404347826087
2014-08-13 01:00:00,26.7,12.4,2014-08-13,26.24,12.4933333333333
2014-08-14 01:00:00,26.6,12.6,2014-08-14,25.947619047619,12.9428571428571
2014-08-15 01:00:00,26.3,12.7,2014-08-15,25.5909090909091,12.9636363636364
2014-08-16 01:00:00,26.1,13.1,2014-08-16,25.6958333333333,13.4125
2014-08-17 01:00:00,26.5,13.6,2014-08-17,26.3545454545455,13.3045454545455
2014-08-18 01:00:00,26.3,13.6,2014-08-18,26.0272727272727,13.3909090909091
2014-08-19 01:00:00,26.1,13.7,2014-08-19,26.0875,13.3625
2014-08-20 01:00:00,26.4,13.7,2014-08-20,26.204347826087,13.395652173913
2014-08-21 01:00:00,26.7,13.4,2014-08-21,26.425,13.275
2014-08-22 01:00:00,27.7,13.5,2014-08-22,26.87,13.36
2014-08-23 01:00:00,26.7,13.5,2014-08-23,26.204347826087,13.8478260869565
2014-08-24 01:00:00,25.8,13.9,2014-08-24,25.0863636363636,13.9363636363636
2014-08-25 01:00:00,25.4,13.8,2014-08-25,24.6695652173913,13.8130434782609
2014-08-26 01:00:00,25.6,13.7,2014-08-26,25.1238095238095,13.752380952381
2014-08-27 01:00:00,26.5,13.7,2014-08-27,25.6863636363636,13.7681818181818
2014-08-28 01:00:00,27.4,13.6,2014-08-28,26.4695652173913,13.804347826087
2014-08-29 01:00:00,27.1,13.7,2014-08-29,25.9863636363636,13.7727272727273
2014-08-30 01:00:00,26.2,13.8,2014-08-30,25.7958333333333,13.6666666666667
2014-08-31 01:00:00,26.3,13.6,2014-08-31,26.3173913043478,13.3869565217391
2014-09-01 01:00:00,25.8,13.7,2014-09-01,26.9863636363636,13.1954545454545
2014-09-02 01:00:00,28,13.3,2014-09-02,27.7285714285714,13.2380952380952
2014-09-03 01:00:00,28.1,13.7,2014-09-03,27.8217391304348,13.3826086956522
2014-09-04 01:00:00,28,14.4,2014-09-04,27.7,13.5695652173913
2014-09-05 02:00:00,28.2,13.5,2014-09-05,28.065,13.085
2014-09-06 01:00:00,28.8,13.9,2014-09-06,28.0652173913043,13.2521739130435
2014-09-07 01:00:00,28.6,12.8,2014-09-07,27.2285714285714,13.5809523809524
2014-09-08 01:00:00,26.5,13.3,2014-09-08,25.59,14.38
2014-09-09 01:00:00,23.8,14.6,2014-09-09,23.8263157894737,14.6789473684211
2014-09-10 06:00:00,23.6,14.6,2014-09-10,23.8526315789474,14.6789473684211
2014-09-11 01:00:00,24.7,14.7,2014-09-11,24.5304347826087,14.7260869565217
2014-09-12 01:00:00,25.1,14.4,2014-09-12,24.995652173913,14.7913043478261
2014-09-13 02:00:00,24.9,15.1,2014-09-13,24.3904761904762,15.052380952381
2014-09-14 01:00:00,24.1,15.2,2014-09-14,23.0428571428571,15.1285714285714
2014-09-15 01:00:00,23.3,15.1,2014-09-15,23.2086956521739,14.9869565217391
2014-09-16 01:00:00,23.4,14.7,2014-09-16,23.35,14.7571428571429
2014-09-17 01:00:00,23.7,15.2,2014-09-17,23.2521739130435,15.0173913043478
2014-09-18 01:00:00,23.8,15,2014-09-18,23.31,15.025
2014-09-19 01:00:00,23.4,15.2,2014-09-19,23.2909090909091,15.1136363636364
2014-09-20 01:00:00,23.6,15.1,2014-09-20,23.1545454545455,15.2090909090909
2014-09-21 01:00:00,23.8,15.2,2014-09-21,23.4391304347826,15.0869565217391
2014-09-22 01:00:00,24.1,15.1,2014-09-22,23.5166666666667,15.0708333333333
2014-09-23 01:00:00,23.2,15.1,2014-09-23,21.6217391304348,15.2086956521739
2014-09-24 01:00:00,20.9,15.1,2014-09-24,20.4416666666667,15.1958333333333
2014-09-25 01:00:00,20.3,15.4,2014-09-25,20.0739130434783,15.1826086956522
2014-09-26 01:00:00,19.9,15.2,2014-09-26,19.9083333333333,14.9375
2014-09-27 01:00:00,20.1,14.7,2014-09-27,20.6130434782609,14.4086956521739
2014-09-28 01:00:00,21.7,13.8,2014-09-28,21.6045454545455,14.4818181818182
2014-09-29 01:00:00,22.2,14.8,2014-09-29,21.7521739130435,14.4608695652174
2014-09-30 01:00:00,21.7,14.7,2014-09-30,21.7478260869565,14.8
2014-10-01 01:00:00,22.5,15,2014-10-01,22.3583333333333,15.1666666666667
2014-10-02 01:00:00,22.6,15.4,2014-10-02,22.5,15.2714285714286
2014-10-03 01:00:00,23,15.6,2014-10-03,22.4625,15.3666666666667
2014-10-04 01:00:00,22.3,15.3,2014-10-04,22.2818181818182,15.2454545454545
2014-10-05 01:00:00,22,15.4,2014-10-05,20.875,15.6583333333333
2014-10-06 01:00:00,20.4,15.5,2014-10-06,19.8916666666667,15.2583333333333
2014-10-07 01:00:00,19.6,15.1,2014-10-07,19.4863636363636,15.2590909090909
2014-10-08 02:00:00,19.5,15,2014-10-08,19.8285714285714,15.4190476190476
2014-10-09 01:00:00,20.3,16,2014-10-09,20.1227272727273,16.1909090909091
2014-10-10 01:00:00,20.3,16.3,2014-10-10,20.1260869565217,16.4
2014-10-11 01:00:00,20.1,16.7,2014-10-11,19.6409090909091,16.9181818181818
2014-10-12 01:00:00,19.2,17.1,2014-10-12,18.5086956521739,16.7826086956522
2014-10-13 01:00:00,18.6,15.4,2014-10-13,18.6625,15.5
2014-10-14 02:00:00,19.2,15.6,2014-10-14,19.6619047619048,15.7285714285714
2014-10-15 01:00:00,20.4,16.3,2014-10-15,20.7,15.9791666666667
2014-10-16 01:00:00,21.1,15.9,2014-10-16,20.9208333333333,16.5208333333333
2014-10-17 01:00:00,21,16.8,2014-10-17,20.4541666666667,16.5041666666667
2014-10-18 01:00:00,20.5,16.6,2014-10-18,19.8285714285714,16.3952380952381
2014-10-19 01:00:00,19.6,16.8,2014-10-19,18.3,17.0272727272727
2014-10-20 01:00:00,17.5,17.1,2014-10-20,16.7666666666667,15.9708333333333
2014-10-21 02:00:00,16.7,14.9,2014-10-21,17.0684210526316,15.1894736842105
2014-10-22 01:00:00,18.2,16.5,2014-10-22,17.395652173913,17.1913043478261
2014-10-23 02:00:00,16.2,17.5,2014-10-23,15.647619047619,17.2047619047619
2014-10-24 01:00:00,15.5,16.3,2014-10-24,15.1875,16.8
2014-10-25 01:00:00,15.4,17.1,2014-10-25,15.2130434782609,17.2260869565217
2014-10-26 01:00:00,15.6,16.3,2014-10-26,15.404347826087,16.8130434782609
2014-10-27 01:00:00,15.5,17.2,2014-10-27,15.375,17.27
2014-10-28 01:00:00,15.6,15.8,2014-10-28,15.4954545454545,15.7090909090909
2014-10-29 01:00:00,16.4,16.1,2014-10-29,16.5869565217391,16.2521739130435
2014-10-30 01:00:00,17.1,17.3,2014-10-30,16.8363636363636,17.2227272727273
2014-10-31 03:00:00,16.7,17.4,2014-10-31,15.8772727272727,17.4863636363636
2014-11-01 01:00:00,15.5,17.4,2014-11-01,14.65,17.4708333333333
2014-11-02 01:00:00,13.4,17,2014-11-02,12.4545454545455,16.8181818181818
2014-11-03,11.6,16.8,2014-11-03,10.8625,16.9083333333333
2014-11-04,11.2,17.3,2014-11-04,11.3909090909091,17.1772727272727
2014-11-05,11.7,17.2,2014-11-05,11.8173913043478,17.2260869565217
2014-11-06,12,17.2,2014-11-06,12.4625,17.425
2014-11-08,12.8,17.2,2014-11-08,12.0095238095238,17.5714285714286
2014-11-09,11.9,16.9,2014-11-09,11.8,16.9166666666667
2014-11-10 17:00:00,11.9,17.5,2014-11-10,12.1,17.6
2014-11-11,12.1,17.7,2014-11-11,12.2583333333333,17.4041666666667
2014-11-12,12.5,17.6,2014-11-12,12.8863636363636,17.4636363636364
2014-11-13,13.4,17.6,2014-11-13,12.6611111111111,17.6055555555556
2014-11-19 17:00:00,7.4,17.7,2014-11-19,7.38571428571429,17.6857142857143
2014-11-20,7.3,17.6,2014-11-20,6.8875,17.2
2014-11-21,6.9,17,2014-11-21,6.97727272727273,17.2727272727273
2014-11-22,6.2,17.2,2014-11-22,5.8,17.4708333333333
2014-11-23 01:00:00,5.8,17.3,2014-11-23,6.1,17.395652173913
2014-11-24,6.6,17.4,2014-11-24,7.72916666666667,17.7375
2014-11-25,9.4,17.6,2014-11-25,9.84782608695652,17.5304347826087
2014-11-26,10.3,17.9,2014-11-26,9.84347826086957,17.9173913043478
2014-11-27,9.2,18,2014-11-27,8.67916666666667,17.825
2014-11-28,8.6,18.1,2014-11-28,7.75652173913043,17.904347826087
2014-11-29,7.3,17.8,2014-11-29,7.07727272727273,17.6863636363636
2014-11-30,7.2,17.5,2014-11-30,7.1125,17.3041666666667
2014-12-01,7.7,17.2,2014-12-01,8.08181818181818,17.2772727272727
2014-12-02,8.9,17.8,2014-12-02,9.11818181818182,18.0681818181818
2014-12-03,8.5,18,2014-12-03,8.39583333333333,17.9208333333333
2014-12-04,8.7,17.5,2014-12-04,8.31818181818182,17.8
2014-12-05,8.1,17.9,2014-12-05,7.95416666666667,17.8375
2014-12-06,8,17.7,2014-12-06,8.02608695652174,17.5434782608696
2014-12-07,8.5,16.9,2014-12-07,7.97916666666667,17.6041666666667
2014-12-08,7.6,17.6,2014-12-08,6.82272727272727,17.4772727272727
2014-12-09,6.4,17.5,2014-12-09,6.1304347826087,17.3608695652174
2014-12-10,6.1,17.5,2014-12-10,6.08333333333333,17.5875
2014-12-11,6.2,17.5,2014-12-11,5.85416666666667,17.5
2014-12-12,6.2,17.4,2014-12-12,5.79565217391304,17.4521739130435
2014-12-13,5.8,17.3,2014-12-13,5.54166666666667,17.25
2014-12-14,5.8,17.3,2014-12-14,5.55833333333333,17.1666666666667
2014-12-15,6,17.2,2014-12-15,5.98695652173913,17.2
2014-12-16,6.7,17.1,2014-12-16,6.17391304347826,16.4086956521739
2014-12-17,6.2,15.9,2014-12-17,6.59090909090909,16.5863636363636
2014-12-18,7.1,17.1,2014-12-18,6.52272727272727,17.25
