"","site_name","merge_ID_inds","Label_ind","Key_ind","SiteDate_Key","lat.x","lon.x","Mean_Annual_Salinity_ppt","Mean_max_Salinity_ppt","Mean_min_Salinity_ppt","salinity_quantile_10","salinity_quantile_90","lat.y","lon.y","Mean_Annual_Temperature_C","Mean_max_temperature_C","Mean_min_temperature_C","temp_quantile_10","temp_quantile_90","sal_quant10_scaled","sal_quant90_scaled","temp_quant10_scaled","temp_quant90_scaled","LEW_salinity_quantile_10","LEW_salinity_quantile_90","LEW_temp_quantile_10","LEW_temp_quantile_90","LEW_sal_quant10_scaled","LEW_sal_quant90_scaled","LEW_temp_quant10_scaled","LEW_temp_quant90_scaled","YRK_salinity_quantile_10","YRK_salinity_quantile_90","YRK_temp_quantile_10","YRK_temp_quantile_90","YRK_sal_quant10_scaled","YRK_sal_quant90_scaled","YRK_temp_quant10_scaled","YRK_temp_quant90_scaled"
"1.42","W1-TX","E3_CviMVP_PlDNA_7_D490_FC67A3B1","D490","FC67A3B1","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.43","W1-TX","B11_CviMVP_PlDNA_6_D491_F79656F8","D491","F79656F8","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.44","W1-TX","G5_CviMVP_PlDNA_6_D493_5EF5CCFE","D493","5EF5CCFE","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.45","W1-TX","A5_CviMVP_PlDNA_7_D497_E2129593","D497","E2129593","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.46","W1-TX","F5_CviMVP_PlDNA_7_D501_AEF41388","D501","AEF41388","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.47","W1-TX","F12_CviMVP_PlDNA_7_D502_2019ED4D","D502","2019ED4D","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.48","W1-TX","E12_CviMVP_PlDNA_7_D506_572E318A","D506","572E318A","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.49","W1-TX","H6_CviMVP_PlDNA_6_D514_45517FE3","D514","45517FE3","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.50","W1-TX","A3_CviMVP_PlDNA_7_D515_35B82832","D515","35B82832","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.51","W1-TX","B8_CviMVP_PlDNA_7_D518_F6E0CA00","D518","F6E0CA00","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.52","W1-TX","G7_CviMVP_PlDNA_7_D520_5069B8EC","D520","5069B8EC","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.53","W1-TX","C1_CviMVP_PlDNA_7_D521_948B28B4","D521","948B28B4","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.54","W1-TX","C6_CviMVP_PlDNA_7_D522_D65D0C31","D522","D65D0C31","5413EC26",28.0841,-97.2009,20.85778793,29.90625,6.34375,5.9,36.7,28.0841,-97.2009,23.10605003,32.61875,7.775,13.8,30.5,-0.622402152022541,1.370619626138,1.41571379751005,0.978457168176467,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.55","W2-LA","A11_CviMVP_PlDNA_6_D409_A9327668","D409","A9327668","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.56","W2-LA","H1_CviMVP_PlDNA_7_D416_48254724","D416","48254724","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.57","W2-LA","A11_CviMVP_PlDNA_7_D417_7FC7D21B","D417","7FC7D21B","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.58","W2-LA","E9_CviMVP_PlDNA_6_D419_254178B5","D419","254178B5","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.59","W2-LA","F12_CviMVP_PlDNA_6_D421_66281012","D421","66281012","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.60","W2-LA","F2_CviMVP_PlDNA_7_D423_BAD9EDE2","D423","BAD9EDE2","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.61","W2-LA","H2_CviMVP_PlDNA_6_D427_3938C279","D427","3938C279","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.62","W2-LA","H10_CviMVP_PlDNA_6_D429_BF6B1D87","D429","BF6B1D87","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.63","W2-LA","G6_CviMVP_PlDNA_6_D430_D7F6CAA2","D430","D7F6CAA2","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.64","W2-LA","E6_CviMVP_PlDNA_7_D431_E0DFDDDF","D431","E0DFDDDF","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.65","W2-LA","F9_CviMVP_PlDNA_6_D440_E598DA32","D440","E598DA32","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.66","W2-LA","D7_CviMVP_PlDNA_6_D447_C3F03566","D447","C3F03566","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.67","W2-LA","H8_CviMVP_PlDNA_6_D451_81894C0C","D451","81894C0C","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.68","W2-LA","D4_CviMVP_PlDNA_7_D453_16D4BE87","D453","16D4BE87","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.69","W2-LA","E8_CviMVP_PlDNA_6_D456_5D66AA4C","D456","5D66AA4C","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.70","W2-LA","H11_CviMVP_PlDNA_6_D457_10245781","D457","10245781","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.71","W2-LA","H7_CviMVP_PlDNA_7_D458_A9620321","D458","A9620321","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.72","W2-LA","E11_CviMVP_PlDNA_6_D460_D660C105","D460","D660C105","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.73","W2-LA","A6_CviMVP_PlDNA_6_D461_AF253003","D461","AF253003","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.74","W2-LA","H7_CviMVP_PlDNA_6_D467_0BA888FC","D467","0BA888FC","0560E939",29.24916667,-90.9211111,10.4648686,25.75,0.96875,3,18,29.24916667,-90.9211111,22.86358534,33.16875,7.3125,13.2,30.7,-0.929993462211671,-0.590042358670846,1.22805290176375,1.04825224401472,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.75","W3-FL","G4_CviMVP_PlDNA_6_D354_CDFCE214","D354","CDFCE214","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.76","W3-FL","B10_CviMVP_PlDNA_7_D357_44E1CB35","D357","44E1CB35","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.77","W3-FL","B11_CviMVP_PlDNA_7_D358_21279194","D358","21279194","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.78","W3-FL","F2_CviMVP_PlDNA_6_D361_E0F5F92E","D361","E0F5F92E","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.79","W3-FL","E9_CviMVP_PlDNA_7_D365_8802D982","D365","8802D982","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.80","W3-FL","A3_CviMVP_PlDNA_6_D366_8A99C079","D366","8A99C079","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.81","W3-FL","D3_CviMVP_PlDNA_7_D368_91216A29","D368","91216A29","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.82","W3-FL","A4_CviMVP_PlDNA_7_D369_227DE456","D369","227DE456","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.83","W3-FL","F8_CviMVP_PlDNA_6_D370_577CBD32","D370","577CBD32","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.84","W3-FL","A12_CviMVP_PlDNA_6_D373_C62B83B7","D373","C62B83B7","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.85","W3-FL","D11_CviMVP_PlDNA_6_D378_27E253F3","D378","27E253F3","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.86","W3-FL","A6_CviMVP_PlDNA_7_D380_2B152ABE","D380","2B152ABE","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.87","W3-FL","D3_CviMVP_PlDNA_6_D384_4313EF91","D384","4313EF91","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.88","W3-FL","B4_CviMVP_PlDNA_6_D385_5BD167E2","D385","5BD167E2","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.89","W3-FL","D2_CviMVP_PlDNA_6_D386_36FA30E4","D386","36FA30E4","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.90","W3-FL","E2_CviMVP_PlDNA_7_D392_F23E8B15","D392","F23E8B15","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.91","W3-FL","F3_CviMVP_PlDNA_6_D397_3D2D55E5","D397","3D2D55E5","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.92","W3-FL","A5_CviMVP_PlDNA_6_D398_CC5D31B4","D398","CC5D31B4","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.93","W3-FL","E1_CviMVP_PlDNA_6_D400_4BA97D95","D400","4BA97D95","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
