#YY MM DD hh mm DEPTH OTMP COND SAL O2% O2PPM CLCON TURB PH EH
2020 01 01 13 06 1.0 7.10 999.00 15.60 999.0 99.00 7.80 2 99.00 99.00
2020 01 01 13 12 1.0 7.10 999.00 15.60 999.0 99.00 7.80 2 99.00 99.00
2020 01 01 13 18 1.0 7.10 999.00 15.60 999.0 99.00 7.70 2 99.00 99.00
2020 01 01 13 24 1.0 7.10 999.00 15.60 999.0 99.00 7.00 2 99.00 99.00
2020 01 01 13 30 1.0 7.10 999.00 15.60 999.0 99.00 6.60 2 99.00 99.00
2020 01 01 13 36 1.0 7.10 999.00 15.60 999.0 99.00 6.20 2 99.00 99.00
2020 01 01 13 42 1.0 7.10 999.00 15.60 999.0 99.00 5.50 2 99.00 99.00
2020 01 01 13 48 1.0 7.10 999.00 15.60 999.0 99.00 5.30 2 99.00 99.00
2020 01 01 13 54 1.0 7.10 999.00 15.60 999.0 99.00 4.90 2 99.00 99.00
2020 01 01 14 00 1.0 7.10 999.00 15.60 999.0 99.00 4.60 2 99.00 99.00
2020 01 01 14 06 1.0 7.10 999.00 15.60 999.0 99.00 4.30 2 99.00 99.00
2020 01 01 14 12 1.0 7.10 999.00 15.60 999.0 99.00 4.10 2 99.00 99.00
2020 01 01 14 18 1.0 7.20 999.00 15.60 999.0 99.00 4.00 2 99.00 99.00
2020 01 01 14 24 1.0 7.20 999.00 15.60 999.0 99.00 3.70 2 99.00 99.00
2020 01 01 14 30 1.0 7.10 999.00 15.60 999.0 99.00 3.50 2 99.00 99.00
2020 01 01 14 36 1.0 7.00 999.00 15.60 999.0 99.00 3.40 1 99.00 99.00
2020 01 01 14 42 1.0 7.00 999.00 15.60 999.0 99.00 3.30 1 99.00 99.00
2020 01 01 14 48 1.0 7.10 999.00 15.60 999.0 99.00 3.30 1 99.00 99.00
2020 01 01 14 54 1.0 7.10 999.00 15.60 999.0 99.00 3.40 1 99.00 99.00
2020 01 01 15 00 1.0 7.00 999.00 15.60 999.0 99.00 3.00 1 99.00 99.00
2020 01 01 15 06 1.0 7.00 999.00 15.60 999.0 99.00 3.00 1 99.00 99.00
2020 01 01 15 12 1.0 7.10 999.00 15.60 999.0 99.00 2.80 1 99.00 99.00
2020 01 01 15 18 1.0 7.10 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 24 1.0 7.20 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 30 1.0 7.30 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 36 1.0 7.30 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 42 1.0 7.30 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 48 1.0 7.30 999.00 15.60 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 15 54 1.0 7.30 999.00 15.60 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 16 00 1.0 7.30 999.00 15.60 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 16 06 1.0 7.40 999.00 15.60 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 16 12 1.0 7.40 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 16 18 1.0 7.50 999.00 15.60 999.0 99.00 3.10 2 99.00 99.00
2020 01 01 16 24 1.0 7.50 999.00 15.60 999.0 99.00 3.20 2 99.00 99.00
2020 01 01 16 30 1.0 7.50 999.00 15.60 999.0 99.00 3.20 2 99.00 99.00
2020 01 01 16 36 1.0 7.60 999.00 15.60 999.0 99.00 3.20 2 99.00 99.00
2020 01 01 16 42 1.0 7.70 999.00 15.60 999.0 99.00 3.30 2 99.00 99.00
2020 01 01 16 48 1.0 7.70 999.00 15.60 999.0 99.00 3.30 2 99.00 99.00
2020 01 01 17 00 1.0 7.80 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 06 1.0 7.90 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 12 1.0 7.90 999.00 15.60 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 17 18 1.0 7.90 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 24 1.0 8.00 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 30 1.0 8.00 999.00 15.60 999.0 99.00 3.20 2 99.00 99.00
2020 01 01 17 36 1.0 7.90 999.00 15.60 999.0 99.00 3.10 2 99.00 99.00
2020 01 01 17 42 1.0 7.90 999.00 15.60 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 48 1.0 7.90 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 17 54 1.0 7.90 999.00 15.50 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 18 00 1.0 7.90 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 18 06 1.0 7.90 999.00 15.50 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 18 12 1.0 7.90 999.00 15.50 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 18 18 1.0 7.90 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 18 24 1.0 7.80 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 18 30 1.0 7.80 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 18 36 1.0 7.80 999.00 15.50 999.0 99.00 2.90 2 99.00 99.00
2020 01 01 18 42 1.0 7.70 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 18 48 1.0 7.80 999.00 15.50 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 18 54 1.0 7.80 999.00 15.50 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 19 00 1.0 7.80 999.00 15.50 999.0 99.00 2.80 2 99.00 99.00
2020 01 01 19 06 1.0 7.70 999.00 15.50 999.0 99.00 3.00 2 99.00 99.00
2020 01 01 19 12 1.0 7.70 999.00 15.50 999.0 99.00 3.00 1 99.00 99.00
2020 01 01 19 18 1.0 7.70 999.00 15.50 999.0 99.00 3.20 1 99.00 99.00
2020 01 01 19 24 1.0 7.70 999.00 15.50 999.0 99.00 3.70 1 99.00 99.00
2020 01 01 19 30 1.0 7.70 999.00 15.50 999.0 99.00 3.70 1 99.00 99.00
2020 01 01 19 36 1.0 7.70 999.00 15.50 999.0 99.00 3.60 1 99.00 99.00
2020 01 01 19 42 1.0 7.70 999.00 15.50 999.0 99.00 4.30 1 99.00 99.00
2020 01 01 19 48 1.0 7.70 999.00 15.50 999.0 99.00 4.00 1 99.00 99.00
2020 01 01 19 54 1.0 7.70 999.00 15.60 999.0 99.00 4.20 1 99.00 99.00
2020 01 01 20 00 1.0 7.70 999.00 15.60 999.0 99.00 4.30 1 99.00 99.00
2020 01 01 20 06 1.0 7.70 999.00 15.60 999.0 99.00 4.20 1 99.00 99.00
2020 01 01 20 12 1.0 7.40 999.00 15.50 999.0 99.00 5.30 2 99.00 99.00
2020 01 01 20 18 1.0 7.20 999.00 15.50 999.0 99.00 6.20 1 99.00 99.00
2020 01 01 20 24 1.0 7.10 999.00 15.50 999.0 99.00 6.80 1 99.00 99.00
2020 01 01 20 30 1.0 7.00 999.00 15.50 999.0 99.00 7.30 1 99.00 99.00
2020 01 01 20 36 1.0 7.10 999.00 15.50 999.0 99.00 7.90 1 99.00 99.00
2020 01 01 20 42 1.0 7.10 999.00 15.40 999.0 99.00 7.30 1 99.00 99.00
2020 01 01 20 48 1.0 7.10 999.00 15.20 999.0 99.00 7.50 1 99.00 99.00
2020 01 01 20 54 1.0 7.10 999.00 15.20 999.0 99.00 8.30 1 99.00 99.00
2020 01 01 21 00 1.0 7.10 999.00 15.20 999.0 99.00 8.50 1 99.00 99.00
2020 01 01 21 06 1.0 7.00 999.00 15.20 999.0 99.00 9.50 1 99.00 99.00
2020 01 01 21 12 1.0 7.00 999.00 15.20 999.0 99.00 10.20 1 99.00 99.00
2020 01 01 21 18 1.0 7.00 999.00 15.20 999.0 99.00 10.40 1 99.00 99.00
2020 01 01 21 24 1.0 7.00 999.00 15.20 999.0 99.00 10.60 1 99.00 99.00
2020 01 01 21 30 1.0 7.00 999.00 15.20 999.0 99.00 10.80 1 99.00 99.00
2020 01 01 21 36 1.0 7.00 999.00 15.20 999.0 99.00 10.80 1 99.00 99.00
2020 01 01 21 42 1.0 7.00 999.00 15.20 999.0 99.00 10.80 1 99.00 99.00
2020 01 01 21 48 1.0 7.00 999.00 15.20 999.0 99.00 10.90 1 99.00 99.00
2020 01 01 21 54 1.0 7.00 999.00 15.10 999.0 99.00 11.20 1 99.00 99.00
2020 01 01 22 00 1.0 7.00 999.00 15.10 999.0 99.00 11.40 1 99.00 99.00
2020 01 01 22 06 1.0 7.00 999.00 15.10 999.0 99.00 11.70 1 99.00 99.00
2020 01 01 22 12 1.0 7.00 999.00 15.10 999.0 99.00 11.80 1 99.00 99.00
2020 01 01 22 18 1.0 6.90 999.00 15.10 999.0 99.00 12.10 2 99.00 99.00
2020 01 01 22 24 1.0 6.90 999.00 15.10 999.0 99.00 12.30 2 99.00 99.00
2020 01 01 22 30 1.0 6.90 999.00 15.10 999.0 99.00 12.60 2 99.00 99.00
2020 01 01 22 36 1.0 6.90 999.00 15.10 999.0 99.00 12.70 2 99.00 99.00
2020 01 01 22 42 1.0 6.90 999.00 15.10 999.0 99.00 12.80 2 99.00 99.00
2020 01 01 22 48 1.0 6.90 999.00 15.10 999.0 99.00 13.00 2 99.00 99.00
2020 01 01 22 54 1.0 6.90 999.00 15.10 999.0 99.00 12.90 2 99.00 99.00
2020 01 01 23 00 1.0 6.90 999.00 15.10 999.0 99.00 12.40 2 99.00 99.00
2020 01 01 23 06 1.0 7.00 999.00 15.20 999.0 99.00 11.90 2 99.00 99.00
2020 01 01 23 12 1.0 7.00 999.00 15.20 999.0 99.00 12.00 2 99.00 99.00
2020 01 01 23 18 1.0 6.90 999.00 15.10 999.0 99.00 12.10 2 99.00 99.00
2020 01 01 23 24 1.0 7.00 999.00 15.20 999.0 99.00 12.20 2 99.00 99.00
2020 01 01 23 30 1.0 6.90 999.00 15.20 999.0 99.00 12.40 2 99.00 99.00
2020 01 01 23 36 1.0 6.90 999.00 15.20 999.0 99.00 12.20 2 99.00 99.00
2020 01 01 23 42 1.0 6.90 999.00 15.20 999.0 99.00 11.80 2 99.00 99.00
2020 01 01 23 48 1.0 6.90 999.00 15.10 999.0 99.00 12.00 2 99.00 99.00
2020 01 01 23 54 1.0 6.90 999.00 15.10 999.0 99.00 11.50 2 99.00 99.00
2020 01 02 00 00 1.0 6.90 999.00 15.10 999.0 99.00 11.30 2 99.00 99.00
2020 01 02 00 06 1.0 6.90 999.00 15.20 999.0 99.00 11.40 1 99.00 99.00
2020 01 02 00 12 1.0 6.90 999.00 15.20 999.0 99.00 11.60 2 99.00 99.00
2020 01 02 00 18 1.0 6.80 999.00 15.20 999.0 99.00 12.30 2 99.00 99.00
2020 01 02 00 24 1.0 6.80 999.00 15.20 999.0 99.00 12.30 2 99.00 99.00
2020 01 02 00 30 1.0 6.80 999.00 15.20 999.0 99.00 12.40 2 99.00 99.00
2020 01 02 00 36 1.0 6.80 999.00 15.20 999.0 99.00 12.20 2 99.00 99.00
2020 01 02 00 42 1.0 6.80 999.00 15.20 999.0 99.00 12.70 2 99.00 99.00
2020 01 02 00 48 1.0 6.80 999.00 15.20 999.0 99.00 12.60 2 99.00 99.00
2020 01 02 00 54 1.0 6.80 999.00 15.20 999.0 99.00 13.10 2 99.00 99.00
2020 01 02 01 00 1.0 6.80 999.00 15.20 999.0 99.00 13.00 2 99.00 99.00
2020 01 02 01 06 1.0 6.80 999.00 15.20 999.0 99.00 12.90 2 99.00 99.00
2020 01 02 01 12 1.0 6.80 999.00 15.20 999.0 99.00 12.70 2 99.00 99.00
2020 01 02 01 18 1.0 6.80 999.00 15.20 999.0 99.00 12.70 2 99.00 99.00
2020 01 02 01 24 1.0 6.80 999.00 15.20 999.0 99.00 12.50 2 99.00 99.00
2020 01 02 01 30 1.0 6.80 999.00 15.20 999.0 99.00 12.50 2 99.00 99.00
2020 01 02 01 36 1.0 6.80 999.00 15.20 999.0 99.00 12.40 2 99.00 99.00
2020 01 02 01 42 1.0 6.80 999.00 15.20 999.0 99.00 11.90 2 99.00 99.00
2020 01 02 01 48 1.0 6.80 999.00 15.20 999.0 99.00 11.70 2 99.00 99.00
2020 01 02 01 54 1.0 6.80 999.00 15.20 999.0 99.00 11.70 2 99.00 99.00
2020 01 02 02 00 1.0 6.80 999.00 15.20 999.0 99.00 11.50 2 99.00 99.00
2020 01 02 02 06 1.0 6.80 999.00 15.20 999.0 99.00 11.30 2 99.00 99.00
2020 01 02 02 12 1.0 6.80 999.00 15.20 999.0 99.00 11.30 2 99.00 99.00
2020 01 02 02 18 1.0 6.80 999.00 15.20 999.0 99.00 11.20 2 99.00 99.00
2020 01 02 02 24 1.0 6.80 999.00 15.20 999.0 99.00 11.10 2 99.00 99.00
2020 01 02 02 30 1.0 6.80 999.00 15.20 999.0 99.00 10.90 2 99.00 99.00
2020 01 02 02 36 1.0 6.80 999.00 15.20 999.0 99.00 11.20 2 99.00 99.00
2020 01 02 02 42 1.0 6.70 999.00 15.20 999.0 99.00 11.40 2 99.00 99.00
2020 01 02 02 48 1.0 6.70 999.00 15.20 999.0 99.00 10.80 2 99.00 99.00
2020 01 02 02 54 1.0 6.70 999.00 15.20 999.0 99.00 10.90 2 99.00 99.00
2020 01 02 03 00 1.0 6.70 999.00 15.20 999.0 99.00 10.80 2 99.00 99.00
2020 01 02 03 06 1.0 6.70 999.00 15.20 999.0 99.00 11.00 2 99.00 99.00
2020 01 02 03 12 1.0 6.70 999.00 15.20 999.0 99.00 10.90 2 99.00 99.00
2020 01 02 03 18 1.0 6.70 999.00 15.20 999.0 99.00 11.30 2 99.00 99.00
2020 01 02 03 24 1.0 6.70 999.00 15.20 999.0 99.00 11.00 2 99.00 99.00
2020 01 02 03 30 1.0 6.70 999.00 15.20 999.0 99.00 11.40 2 99.00 99.00
2020 01 02 03 36 1.0 6.70 999.00 15.20 999.0 99.00 11.40 2 99.00 99.00
2020 01 02 03 42 1.0 6.60 999.00 15.20 999.0 99.00 10.80 2 99.00 99.00
2020 01 02 03 48 1.0 6.60 999.00 15.20 999.0 99.00 10.60 2 99.00 99.00
2020 01 02 03 54 1.0 6.60 999.00 15.20 999.0 99.00 10.70 2 99.00 99.00
2020 01 02 04 00 1.0 6.60 999.00 15.20 999.0 99.00 11.10 2 99.00 99.00
2020 01 02 04 06 1.0 6.50 999.00 15.20 999.0 99.00 11.10 2 99.00 99.00
2020 01 02 04 12 1.0 6.50 999.00 15.20 999.0 99.00 10.90 2 99.00 99.00
2020 01 02 04 18 1.0 6.60 999.00 15.20 999.0 99.00 10.80 1 99.00 99.00
2020 01 02 04 24 1.0 6.50 999.00 15.20 999.0 99.00 10.50 2 99.00 99.00
