#YY MM DD hh mm DEPTH OTMP COND SAL O2% O2PPM CLCON TURB PH EH
2018 01 02 15 00 1.0 1.80 999.00 17.80 999.0 14.20 2.20 5 99.00 99.00
2018 01 02 16 00 1.0 1.80 999.00 17.70 999.0 14.30 2.10 5 99.00 99.00
2018 01 02 17 00 1.0 1.50 999.00 17.70 999.0 14.50 2.20 5 99.00 99.00
2018 01 02 18 00 1.0 2.20 999.00 17.80 999.0 14.10 2.60 4 99.00 99.00
2018 01 02 19 00 1.0 2.50 999.00 17.80 999.0 13.90 2.50 4 99.00 99.00
2018 01 02 20 00 1.0 1.80 999.00 17.70 999.0 14.50 2.20 4 99.00 99.00
2018 01 02 21 00 1.0 2.40 999.00 17.90 999.0 14.10 3.60 4 99.00 99.00
2018 01 02 22 00 1.0 2.90 999.00 18.00 999.0 13.70 5.60 3 99.00 99.00
2018 01 02 23 00 1.0 2.90 999.00 17.80 999.0 13.70 5.50 3 99.00 99.00
2018 01 03 00 00 1.0 3.30 999.00 17.70 999.0 13.40 5.20 3 99.00 99.00
2018 01 03 01 00 1.0 3.20 999.00 17.60 999.0 13.50 5.20 2 99.00 99.00
2018 01 03 02 00 1.0 3.10 999.00 17.60 999.0 13.50 5.40 2 99.00 99.00
2018 01 03 03 00 1.0 3.00 999.00 17.60 999.0 13.50 5.50 2 99.00 99.00
2018 01 03 04 00 1.0 2.90 999.00 17.70 999.0 13.60 5.40 2 99.00 99.00
2018 01 03 05 00 1.0 2.80 999.00 17.70 999.0 13.60 5.40 2 99.00 99.00
2018 01 03 06 00 1.0 2.40 999.00 17.90 999.0 13.80 6.20 3 99.00 99.00
2018 01 03 07 00 1.0 2.80 999.00 17.60 999.0 13.50 4.80 2 99.00 99.00
2018 01 03 08 00 1.0 2.80 999.00 17.70 999.0 13.60 4.70 2 99.00 99.00
2018 01 03 09 00 1.0 2.80 999.00 17.60 999.0 13.50 4.70 2 99.00 99.00
2018 01 03 10 00 1.0 2.80 999.00 17.60 999.0 13.50 4.50 2 99.00 99.00
2018 01 03 11 00 1.0 2.70 999.00 17.70 999.0 13.50 5.30 2 99.00 99.00
2018 01 03 12 00 1.0 2.80 999.00 17.60 999.0 13.50 4.80 2 99.00 99.00
2018 01 03 13 00 1.0 2.80 999.00 17.60 999.0 13.50 4.50 2 99.00 99.00
2018 01 03 14 00 1.0 2.80 999.00 17.70 999.0 13.40 3.60 2 99.00 99.00
2018 01 03 15 00 1.0 2.80 999.00 17.70 999.0 13.40 1.50 2 99.00 99.00
2018 01 03 16 00 1.0 2.40 999.00 17.40 999.0 13.70 1.50 2 99.00 99.00
2018 01 03 17 00 1.0 2.10 999.00 17.60 999.0 14.00 1.80 2 99.00 99.00
2018 01 03 18 00 1.0 1.90 999.00 17.60 999.0 13.90 2.20 2 99.00 99.00
2018 01 03 19 00 1.0 2.60 999.00 17.40 999.0 13.70 1.50 2 99.00 99.00
2018 01 03 20 00 1.0 2.50 999.00 17.50 999.0 13.80 2.10 2 99.00 99.00
2018 01 03 21 00 1.0 2.60 999.00 17.60 999.0 13.50 3.70 2 99.00 99.00
2018 01 03 22 00 1.0 3.00 999.00 17.80 999.0 13.60 5.30 2 99.00 99.00
2018 01 03 23 00 1.0 3.00 999.00 17.90 999.0 13.50 5.60 2 99.00 99.00
2018 01 04 00 00 1.0 3.00 999.00 17.80 999.0 13.50 5.40 2 99.00 99.00
2018 01 04 01 00 1.0 2.90 999.00 17.80 999.0 13.80 5.50 2 99.00 99.00
2018 01 04 02 00 1.0 2.80 999.00 17.70 999.0 13.90 5.60 2 99.00 99.00
2018 01 04 03 00 1.0 2.80 999.00 17.70 999.0 13.90 5.60 2 99.00 99.00
2018 01 04 04 00 1.0 2.80 999.00 17.70 999.0 13.90 5.70 2 99.00 99.00
2018 01 04 05 00 1.0 2.80 999.00 17.70 999.0 13.80 5.60 2 99.00 99.00
2018 01 04 06 00 1.0 2.50 999.00 16.20 999.0 14.20 6.00 3 99.00 99.00
2018 01 04 07 00 1.0 2.70 999.00 16.80 999.0 13.90 6.10 2 99.00 99.00
2018 01 04 08 00 1.0 2.80 999.00 17.70 999.0 13.80 6.00 2 99.00 99.00
2018 01 04 09 00 1.0 2.80 999.00 17.80 999.0 13.70 5.70 2 99.00 99.00
2018 01 04 10 00 1.0 2.80 999.00 17.30 999.0 13.70 5.60 2 99.00 99.00
2018 01 04 11 00 1.0 2.90 999.00 17.50 999.0 13.50 5.90 6 99.00 99.00
2018 01 04 12 00 1.0 2.90 999.00 14.50 999.0 13.80 6.10 8 99.00 99.00
2018 01 04 13 00 1.0 2.50 999.00 17.10 999.0 13.80 6.70 9 99.00 99.00
2018 01 04 14 00 1.0 2.60 999.00 16.70 999.0 13.70 6.50 9 99.00 99.00
2018 01 04 15 00 1.0 2.30 999.00 15.80 999.0 14.10 4.80 9 99.00 99.00
2018 01 04 16 00 1.0 2.20 999.00 15.70 999.0 14.20 4.60 11 99.00 99.00
2018 01 04 17 00 1.0 2.20 999.00 16.00 999.0 14.10 5.10 12 99.00 99.00
2018 01 04 18 00 1.0 2.40 999.00 15.20 999.0 14.10 5.60 16 99.00 99.00
2018 01 04 19 00 1.0 2.50 999.00 17.20 999.0 13.80 5.70 13 99.00 99.00
2018 01 04 20 00 1.0 2.60 999.00 17.90 999.0 13.60 5.60 11 99.00 99.00
2018 01 04 21 00 1.0 2.60 999.00 17.90 999.0 13.60 6.40 13 99.00 99.00
2018 01 04 22 00 1.0 2.30 999.00 17.90 999.0 13.70 6.60 14 99.00 99.00
2018 01 04 23 00 1.0 1.90 999.00 17.70 999.0 14.10 6.80 23 99.00 99.00
2018 01 05 00 00 1.0 1.90 999.00 17.70 999.0 14.10 6.90 25 99.00 99.00
2018 01 05 01 00 1.0 2.10 999.00 14.80 999.0 14.40 7.20 30 99.00 99.00
2018 01 05 02 00 1.0 2.20 999.00 15.20 999.0 14.20 7.40 22 99.00 99.00
2018 01 05 03 00 1.0 2.30 999.00 14.30 999.0 14.20 7.50 21 99.00 99.00
2018 01 05 04 00 1.0 2.30 999.00 14.00 999.0 14.30 7.60 23 99.00 99.00
2018 01 05 05 00 1.0 2.30 999.00 16.80 999.0 14.00 7.80 23 99.00 99.00
2018 01 05 06 00 1.0 2.30 999.00 15.10 999.0 14.10 7.40 21 99.00 99.00
2018 01 05 07 00 1.0 2.20 999.00 16.00 999.0 14.10 7.30 24 99.00 99.00
2018 01 05 08 00 1.0 1.10 999.00 14.90 999.0 15.00 6.90 19 99.00 99.00
2018 01 05 09 00 1.0 1.20 999.00 14.60 999.0 14.90 7.20 16 99.00 99.00
2018 01 05 10 00 1.0 1.50 999.00 16.50 999.0 14.60 7.40 22 99.00 99.00
2018 01 05 11 00 1.0 1.80 999.00 15.10 999.0 14.50 7.20 27 99.00 99.00
2018 01 05 12 00 1.0 1.80 999.00 17.90 999.0 13.90 6.70 16 99.00 99.00
2018 01 05 13 00 1.0 1.80 999.00 14.80 999.0 14.50 7.00 15 99.00 99.00
2018 01 05 14 00 1.0 1.80 999.00 17.90 999.0 14.00 5.90 14 99.00 99.00
2018 01 05 15 00 1.0 1.80 999.00 13.30 999.0 14.70 3.50 13 99.00 99.00
2018 01 05 16 00 1.0 1.80 999.00 13.40 999.0 14.60 3.70 12 99.00 99.00
2018 01 05 17 00 1.0 1.80 999.00 16.40 999.0 14.30 4.30 11 99.00 99.00
2018 01 05 18 00 1.0 1.80 999.00 17.90 999.0 14.10 3.90 11 99.00 99.00
2018 01 05 19 00 1.0 1.80 999.00 17.90 999.0 14.10 4.50 12 99.00 99.00
2018 01 05 20 00 1.0 1.60 999.00 17.80 999.0 14.20 5.30 10 99.00 99.00
2018 01 05 21 00 1.0 1.60 999.00 17.80 999.0 14.20 6.20 11 99.00 99.00
2018 01 05 22 00 1.0 1.50 999.00 13.80 999.0 15.00 7.20 12 99.00 99.00
2018 01 05 23 00 1.0 0.90 999.00 15.60 999.0 15.00 6.90 15 99.00 99.00
2018 01 06 00 00 1.0 0.70 999.00 16.80 999.0 15.00 6.90 14 99.00 99.00
2018 01 06 01 00 1.0 1.20 999.00 15.90 999.0 14.80 7.10 12 99.00 99.00
2018 01 06 02 00 1.0 1.40 999.00 17.80 999.0 14.30 6.90 12 99.00 99.00
2018 01 06 03 00 1.0 1.50 999.00 14.30 999.0 14.90 6.60 13 99.00 99.00
2018 01 06 04 00 1.0 1.50 999.00 15.80 999.0 14.80 6.60 10 99.00 99.00
2018 01 06 05 00 1.0 1.20 999.00 15.00 999.0 14.90 6.50 8 99.00 99.00
2018 01 06 06 00 1.0 1.10 999.00 17.70 999.0 14.60 6.70 8 99.00 99.00
2018 01 06 07 00 1.0 1.10 999.00 17.70 999.0 14.60 6.50 7 99.00 99.00
2018 01 06 08 00 1.0 1.30 999.00 17.80 999.0 14.50 6.50 6 99.00 99.00
2018 01 06 09 00 1.0 1.30 999.00 17.80 999.0 14.50 6.60 6 99.00 99.00
2018 01 06 10 00 1.0 1.20 999.00 17.80 999.0 14.50 6.60 6 99.00 99.00
2018 01 06 11 00 1.0 1.10 999.00 17.70 999.0 14.60 6.40 6 99.00 99.00
2018 01 06 12 00 1.0 1.00 999.00 17.70 999.0 14.60 6.40 5 99.00 99.00
2018 01 06 13 00 1.0 1.10 999.00 17.70 999.0 14.50 5.80 6 99.00 99.00
2018 01 06 14 00 1.0 0.60 999.00 17.60 999.0 14.90 3.80 6 99.00 99.00
2018 01 06 15 00 1.0 0.60 999.00 12.50 999.0 15.60 2.90 8 99.00 99.00
2018 01 06 16 00 1.0 1.00 999.00 12.00 999.0 15.40 2.40 8 99.00 99.00
2018 01 06 18 00 1.0 1.20 999.00 17.80 999.0 14.60 4.30 6 99.00 99.00
2018 01 06 19 00 1.0 1.20 999.00 17.80 999.0 14.60 3.30 6 99.00 99.00
2018 01 06 20 00 1.0 1.10 999.00 17.80 999.0 14.70 4.30 6 99.00 99.00
2018 01 06 21 00 1.0 1.10 999.00 17.80 999.0 14.70 5.80 6 99.00 99.00
2018 01 06 22 00 1.0 1.00 999.00 14.90 999.0 15.10 6.40 7 99.00 99.00
2018 01 06 23 00 1.0 1.00 999.00 16.20 999.0 15.00 6.80 8 99.00 99.00
2018 01 07 00 00 1.0 1.00 999.00 14.00 999.0 15.20 6.90 10 99.00 99.00
2018 01 07 01 00 1.0 1.00 999.00 12.20 999.0 15.40 6.60 8 99.00 99.00
2018 01 07 02 00 1.0 1.00 999.00 17.90 999.0 14.70 6.70 8 99.00 99.00
2018 01 07 03 00 1.0 0.50 999.00 17.70 999.0 15.10 6.70 6 99.00 99.00
2018 01 07 04 00 1.0 0.10 999.00 17.60 999.0 15.30 6.60 6 99.00 99.00
2018 01 07 05 00 1.0 0.30 999.00 15.30 999.0 15.40 6.50 7 99.00 99.00
2018 01 07 06 00 1.0 0.30 999.00 17.60 999.0 15.10 6.60 6 99.00 99.00
2018 01 07 07 00 1.0 0.40 999.00 17.80 999.0 15.00 6.50 6 99.00 99.00
2018 01 07 08 00 1.0 0.10 999.00 17.90 999.0 15.20 6.60 7 99.00 99.00
2018 01 07 09 00 1.0 0.30 999.00 18.10 999.0 15.00 6.80 8 99.00 99.00
2018 01 07 10 00 1.0 0.10 999.00 18.10 999.0 15.10 7.00 11 99.00 99.00
2018 01 07 11 00 1.0 0.20 999.00 18.10 999.0 15.00 6.70 9 99.00 99.00
2018 01 07 12 00 1.0 0.20 999.00 18.00 999.0 15.10 6.10 6 99.00 99.00
2018 01 07 13 00 1.0 0.30 999.00 18.00 999.0 15.00 5.20 6 99.00 99.00
2018 01 07 14 00 1.0 0.40 999.00 18.10 999.0 15.00 2.90 6 99.00 99.00
2018 01 07 15 00 1.0 0.50 999.00 18.10 999.0 14.90 2.40 6 99.00 99.00
2018 01 07 16 00 1.0 99.00 999.00 17.90 999.0 15.40 1.70 6 99.00 99.00
2018 01 07 17 00 1.0 99.00 999.00 17.80 999.0 15.50 1.60 5 99.00 99.00
2018 01 07 18 00 1.0 99.00 999.00 17.70 999.0 15.40 1.60 4 99.00 99.00
2018 01 07 19 00 1.0 99.00 999.00 17.60 999.0 15.40 1.50 4 99.00 99.00
2018 01 07 20 00 1.0 0.10 999.00 17.70 999.0 15.20 2.00 4 99.00 99.00
2018 01 07 21 00 1.0 0.80 999.00 18.20 999.0 14.80 4.10 6 99.00 99.00
2018 01 07 22 00 1.0 0.70 999.00 18.20 999.0 14.90 5.70 5 99.00 99.00
2018 01 07 23 00 1.0 0.40 999.00 18.10 999.0 15.10 5.60 5 99.00 99.00
2018 01 08 00 00 1.0 0.60 999.00 18.20 999.0 14.90 5.90 5 99.00 99.00
2018 01 08 01 00 1.0 0.50 999.00 18.00 999.0 15.00 5.70 5 99.00 99.00
2018 01 08 02 00 1.0 0.10 999.00 16.90 999.0 15.40 5.90 5 99.00 99.00
2018 01 08 03 00 1.0 0.30 999.00 17.00 999.0 15.30 5.60 4 99.00 99.00
2018 01 08 04 00 1.0 0.20 999.00 17.10 999.0 15.30 5.80 4 99.00 99.00
2018 01 08 05 00 1.0 0.20 999.00 17.20 999.0 15.30 5.80 4 99.00 99.00
2018 01 08 06 00 1.0 0.20 999.00 17.20 999.0 15.30 5.90 4 99.00 99.00
2018 01 08 07 00 1.0 0.20 999.00 17.10 999.0 15.30 6.00 4 99.00 99.00
2018 01 08 08 00 1.0 0.10 999.00 13.40 999.0 15.70 5.90 4 99.00 99.00
2018 01 08 09 00 1.0 0.10 999.00 17.20 999.0 15.40 5.80 4 99.00 99.00
2018 01 08 10 00 1.0 0.00 999.00 17.20 999.0 15.40 5.70 4 99.00 99.00
2018 01 08 11 00 1.0 0.20 999.00 18.00 999.0 15.20 5.20 4 99.00 99.00
2018 01 08 12 00 1.0 0.30 999.00 18.30 999.0 15.10 5.60 5 99.00 99.00
2018 01 08 13 00 1.0 0.20 999.00 18.00 999.0 15.10 5.00 5 99.00 99.00
2018 01 08 14 00 1.0 99.00 999.00 17.20 999.0 15.40 2.80 4 99.00 99.00
2018 01 08 15 00 1.0 99.00 999.00 17.20 999.0 15.40 2.00 4 99.00 99.00
2018 01 08 16 00 1.0 0.00 999.00 17.20 999.0 15.40 1.80 4 99.00 99.00
2018 01 08 17 00 1.0 99.00 999.00 17.10 999.0 15.40 1.90 4 99.00 99.00
2018 01 08 18 00 1.0 99.00 999.00 17.10 999.0 15.40 1.90 5 99.00 99.00
2018 01 08 19 00 1.0 0.00 999.00 17.10 999.0 15.40 1.90 5 99.00 99.00
2018 01 08 20 00 1.0 0.00 999.00 17.10 999.0 15.40 4.20 5 99.00 99.00
2018 01 08 21 00 1.0 0.00 999.00 17.10 999.0 15.40 5.20 5 99.00 99.00
2018 01 08 22 00 1.0 0.00 999.00 17.10 999.0 15.40 5.90 5 99.00 99.00
2018 01 08 23 00 1.0 0.00 999.00 17.10 999.0 15.40 5.90 4 99.00 99.00
2018 01 09 00 00 1.0 0.10 999.00 17.10 999.0 15.40 5.90 5 99.00 99.00
2018 01 09 01 00 1.0 0.10 999.00 17.10 999.0 15.40 5.70 4 99.00 99.00
2018 01 09 02 00 1.0 0.10 999.00 17.10 999.0 15.30 5.60 4 99.00 99.00
2018 01 09 03 00 1.0 0.20 999.00 17.30 999.0 15.30 5.60 5 99.00 99.00
2018 01 09 04 00 1.0 0.20 999.00 17.30 999.0 15.30 5.50 4 99.00 99.00
2018 01 09 05 00 1.0 0.00 999.00 17.30 999.0 15.40 5.80 5 99.00 99.00
2018 01 09 06 00 1.0 0.10 999.00 17.20 999.0 15.30 5.70 4 99.00 99.00
2018 01 09 07 00 1.0 0.10 999.00 17.20 999.0 15.30 5.70 4 99.00 99.00
2018 01 09 08 00 1.0 0.10 999.00 17.20 999.0 15.40 5.70 4 99.00 99.00
2018 01 09 09 00 1.0 0.00 999.00 17.20 999.0 15.40 6.10 4 99.00 99.00
2018 01 09 10 00 1.0 0.20 999.00 17.50 999.0 15.20 6.10 4 99.00 99.00
2018 01 09 11 00 1.0 99.00 999.00 17.30 999.0 15.40 6.00 4 99.00 99.00
2018 01 09 12 00 1.0 99.00 999.00 17.30 999.0 15.40 5.80 4 99.00 99.00
2018 01 09 13 00 1.0 0.00 999.00 17.40 999.0 15.30 4.90 4 99.00 99.00
2018 01 09 14 00 1.0 0.20 999.00 17.50 999.0 15.20 2.80 4 99.00 99.00
2018 01 09 15 00 1.0 0.40 999.00 17.60 999.0 15.10 1.50 4 99.00 99.00
2018 01 09 16 00 1.0 0.80 999.00 17.80 999.0 14.90 1.30 4 99.00 99.00
2018 01 09 17 00 1.0 0.90 999.00 17.50 999.0 14.70 1.30 4 99.00 99.00
2018 01 09 18 00 1.0 0.80 999.00 17.40 999.0 14.80 1.40 4 99.00 99.00
2018 01 09 19 00 1.0 1.00 999.00 17.60 999.0 14.80 1.60 4 99.00 99.00
2018 01 09 20 00 1.0 1.10 999.00 17.50 999.0 14.80 1.60 4 99.00 99.00
2018 01 09 21 00 1.0 1.30 999.00 17.40 999.0 14.30 3.40 4 99.00 99.00
2018 01 09 22 00 1.0 0.80 999.00 17.40 999.0 14.70 3.80 3 99.00 99.00
2018 01 09 23 00 1.0 1.00 999.00 18.00 999.0 14.80 5.20 3 99.00 99.00
2018 01 10 00 00 1.0 0.90 999.00 18.10 999.0 14.40 5.60 3 99.00 99.00
2018 01 10 01 00 1.0 0.70 999.00 17.50 999.0 14.70 4.60 3 99.00 99.00
2018 01 10 02 00 1.0 0.80 999.00 17.60 999.0 15.00 4.60 3 99.00 99.00
2018 01 10 03 00 1.0 0.60 999.00 17.40 999.0 14.70 3.40 2 99.00 99.00
2018 01 10 04 00 1.0 0.80 999.00 17.30 999.0 14.50 3.00 2 99.00 99.00
2018 01 10 05 00 1.0 0.70 999.00 17.30 999.0 14.70 2.90 2 99.00 99.00
2018 01 10 06 00 1.0 0.40 999.00 17.30 999.0 14.80 3.30 2 99.00 99.00
2018 01 10 07 00 1.0 0.30 999.00 17.30 999.0 14.80 3.20 2 99.00 99.00
2018 01 10 08 00 1.0 0.70 999.00 17.60 999.0 14.90 3.80 3 99.00 99.00
2018 01 10 09 00 1.0 0.70 999.00 17.90 999.0 15.00 4.70 3 99.00 99.00
2018 01 10 10 00 1.0 0.60 999.00 17.90 999.0 15.00 4.70 3 99.00 99.00
2018 01 10 11 00 1.0 0.90 999.00 18.20 999.0 14.80 6.70 3 99.00 99.00
2018 01 10 12 00 1.0 0.90 999.00 18.10 999.0 14.80 6.70 3 99.00 99.00
2018 01 10 13 00 1.0 0.60 999.00 18.00 999.0 14.90 3.70 3 99.00 99.00
2018 01 10 14 00 1.0 0.70 999.00 18.00 999.0 14.90 2.50 3 99.00 99.00
2018 01 10 15 00 1.0 0.80 999.00 18.00 999.0 14.90 1.70 3 99.00 99.00
2018 01 10 16 00 1.0 1.00 999.00 18.10 999.0 14.70 1.60 3 99.00 99.00
2018 01 10 17 00 1.0 1.10 999.00 18.00 999.0 14.60 1.20 2 99.00 99.00
2018 01 10 18 00 1.0 1.10 999.00 18.00 999.0 14.80 1.40 2 99.00 99.00
2018 01 10 19 00 1.0 1.20 999.00 17.90 999.0 14.50 1.20 2 99.00 99.00
2018 01 10 20 00 1.0 1.20 999.00 17.90 999.0 14.30 2.20 3 99.00 99.00
2018 01 10 21 00 1.0 1.20 999.00 17.90 999.0 14.60 3.80 3 99.00 99.00
2018 01 10 22 00 1.0 1.10 999.00 17.90 999.0 14.70 4.20 3 99.00 99.00
2018 01 10 23 00 1.0 1.10 999.00 17.90 999.0 14.80 4.50 3 99.00 99.00
2018 01 11 00 00 1.0 1.10 999.00 17.90 999.0 14.50 4.30 2 99.00 99.00
2018 01 11 01 00 1.0 1.00 999.00 17.90 999.0 14.80 4.00 2 99.00 99.00
2018 01 11 02 00 1.0 1.00 999.00 17.90 999.0 14.20 3.70 2 99.00 99.00
2018 01 11 03 00 1.0 1.10 999.00 17.90 999.0 14.40 3.80 2 99.00 99.00
2018 01 11 04 00 1.0 0.90 999.00 17.90 999.0 14.40 3.50 2 99.00 99.00
2018 01 11 05 00 1.0 0.90 999.00 17.90 999.0 14.40 3.60 2 99.00 99.00
2018 01 11 06 00 1.0 1.00 999.00 17.80 999.0 14.60 3.30 2 99.00 99.00
2018 01 11 07 00 1.0 1.00 999.00 17.90 999.0 14.80 3.40 2 99.00 99.00
2018 01 11 08 00 1.0 1.00 999.00 17.90 999.0 14.60 3.60 2 99.00 99.00
2018 01 11 09 00 1.0 1.00 999.00 17.70 999.0 14.50 3.00 2 99.00 99.00
2018 01 11 10 00 1.0 1.00 999.00 17.70 999.0 14.40 3.30 2 99.00 99.00
2018 01 11 11 00 1.0 1.00 999.00 17.70 999.0 14.80 3.10 2 99.00 99.00
2018 01 11 12 00 1.0 1.00 999.00 17.80 999.0 14.70 3.30 2 99.00 99.00
2018 01 11 13 00 1.0 1.10 999.00 17.80 999.0 14.10 2.70 2 99.00 99.00
2018 01 11 14 00 1.0 1.10 999.00 17.70 999.0 14.20 1.20 2 99.00 99.00
2018 01 11 15 00 1.0 1.20 999.00 17.70 999.0 14.30 0.80 2 99.00 99.00
2018 01 11 16 00 1.0 1.40 999.00 17.70 999.0 14.40 0.70 2 99.00 99.00
2018 01 11 17 00 1.0 1.40 999.00 17.80 999.0 14.10 0.80 2 99.00 99.00
2018 01 11 18 00 1.0 1.70 999.00 17.80 999.0 14.00 0.70 2 99.00 99.00
2018 01 11 19 00 1.0 1.40 999.00 17.80 999.0 14.60 0.80 2 99.00 99.00
2018 01 11 20 00 1.0 1.40 999.00 17.70 999.0 14.70 0.90 2 99.00 99.00
2018 01 11 21 00 1.0 1.40 999.00 17.80 999.0 14.70 1.50 2 99.00 99.00
2018 01 11 22 00 1.0 1.50 999.00 17.80 999.0 14.60 3.00 2 99.00 99.00
2018 01 11 23 00 1.0 1.50 999.00 17.80 999.0 14.60 3.10 2 99.00 99.00
2018 01 12 00 00 1.0 1.50 999.00 17.90 999.0 14.70 3.30 2 99.00 99.00
2018 01 12 01 00 1.0 1.40 999.00 17.80 999.0 14.70 3.20 2 99.00 99.00
2018 01 12 02 00 1.0 1.40 999.00 17.90 999.0 14.70 3.30 2 99.00 99.00
2018 01 12 03 00 1.0 1.40 999.00 17.90 999.0 14.70 3.40 2 99.00 99.00
2018 01 12 04 00 1.0 1.40 999.00 17.90 999.0 14.70 3.20 2 99.00 99.00
2018 01 12 05 00 1.0 1.50 999.00 17.90 999.0 14.70 3.30 2 99.00 99.00
2018 01 12 06 00 1.0 1.40 999.00 18.00 999.0 14.70 3.60 2 99.00 99.00
2018 01 12 07 00 1.0 1.40 999.00 18.00 999.0 14.70 3.60 2 99.00 99.00
2018 01 12 08 00 1.0 1.40 999.00 18.10 999.0 14.70 3.70 2 99.00 99.00
2018 01 12 09 00 1.0 1.60 999.00 17.80 999.0 14.60 2.70 2 99.00 99.00
2018 01 12 10 00 1.0 1.50 999.00 17.40 999.0 14.70 2.40 2 99.00 99.00
2018 01 12 11 00 1.0 1.60 999.00 17.60 999.0 14.60 2.50 2 99.00 99.00
2018 01 12 12 00 1.0 1.80 999.00 17.90 999.0 14.50 3.50 2 99.00 99.00
2018 01 12 13 00 1.0 1.60 999.00 17.90 999.0 14.60 3.40 2 99.00 99.00
2018 01 12 14 00 1.0 1.60 999.00 17.80 999.0 14.60 2.60 2 99.00 99.00
2018 01 12 15 00 1.0 1.70 999.00 17.80 999.0 14.60 2.60 2 99.00 99.00
2018 01 12 16 00 1.0 1.70 999.00 17.80 999.0 14.60 2.50 2 99.00 99.00
2018 01 12 17 00 1.0 1.70 999.00 17.80 999.0 14.60 1.50 2 99.00 99.00
2018 01 12 18 00 1.0 1.80 999.00 17.50 999.0 14.50 0.90 2 99.00 99.00
2018 01 12 19 00 1.0 1.90 999.00 17.60 999.0 14.50 1.10 2 99.00 99.00
