#YY MM DD hh mm DEPTH OTMP COND SAL O2% O2PPM CLCON TURB PH EH
2014 01 03 08 00 1.0 5.70 999.00 16.00 999.0 11.60 10.10 2 99.00 99.00
2014 01 03 09 00 1.0 5.80 999.00 16.30 999.0 11.40 10.90 3 99.00 99.00
2014 01 03 10 00 1.0 5.80 999.00 16.30 999.0 11.40 11.20 3 99.00 99.00
2014 01 03 11 00 1.0 5.70 999.00 16.00 999.0 11.40 10.60 4 99.00 99.00
2014 01 03 12 00 1.0 5.70 999.00 15.90 999.0 11.30 12.00 15 99.00 99.00
2014 01 03 13 00 1.0 5.70 999.00 16.00 999.0 11.30 12.90 10 99.00 99.00
2014 01 03 14 00 1.0 5.70 999.00 16.00 999.0 11.30 9.80 10 99.00 99.00
2014 01 03 15 00 1.0 5.50 999.00 15.70 999.0 11.40 9.20 8 99.00 99.00
2014 01 03 16 00 1.0 5.50 999.00 15.80 999.0 11.40 8.40 8 99.00 99.00
2014 01 03 17 00 1.0 5.60 999.00 16.00 999.0 11.20 6.50 8 99.00 99.00
2014 01 03 18 00 1.0 5.60 999.00 16.00 999.0 10.90 7.60 8 99.00 99.00
2014 01 03 19 00 1.0 5.50 999.00 16.00 999.0 10.50 7.80 8 99.00 99.00
2014 01 03 20 00 1.0 5.50 999.00 16.10 999.0 11.00 8.70 8 99.00 99.00
2014 01 03 21 00 1.0 5.20 999.00 16.20 999.0 11.10 10.80 9 99.00 99.00
2014 01 03 22 00 1.0 5.10 999.00 16.00 999.0 11.10 11.50 7 99.00 99.00
2014 01 03 23 00 1.0 4.80 999.00 15.70 999.0 11.30 11.80 6 99.00 99.00
2014 01 04 00 00 1.0 4.80 999.00 15.70 999.0 11.20 11.60 5 99.00 99.00
2014 01 04 01 00 1.0 4.90 999.00 15.90 999.0 11.10 11.70 5 99.00 99.00
2014 01 04 02 00 1.0 5.00 999.00 16.00 999.0 11.10 11.70 5 99.00 99.00
2014 01 04 03 00 1.0 5.10 999.00 16.10 999.0 11.00 12.00 5 99.00 99.00
2014 01 04 04 00 1.0 5.10 999.00 16.20 999.0 11.00 12.00 5 99.00 99.00
2014 01 04 05 00 1.0 4.80 999.00 16.10 999.0 11.00 12.20 6 99.00 99.00
2014 01 04 06 00 1.0 4.40 999.00 16.10 999.0 11.20 12.10 9 99.00 99.00
2014 01 04 07 00 1.0 4.50 999.00 16.20 999.0 11.20 12.30 7 99.00 99.00
2014 01 04 08 00 1.0 4.60 999.00 16.30 999.0 11.10 12.40 6 99.00 99.00
2014 01 04 09 00 1.0 4.80 999.00 16.20 999.0 11.00 11.50 4 99.00 99.00
2014 01 04 10 00 1.0 4.90 999.00 16.30 999.0 11.00 11.50 4 99.00 99.00
2014 01 04 11 00 1.0 5.00 999.00 16.40 999.0 11.00 11.80 4 99.00 99.00
2014 01 04 12 00 1.0 4.60 999.00 16.40 999.0 11.10 11.80 4 99.00 99.00
2014 01 04 13 00 1.0 4.40 999.00 15.20 999.0 11.10 9.10 2 99.00 99.00
2014 01 04 14 00 1.0 4.70 999.00 14.60 999.0 11.20 5.00 3 99.00 99.00
2014 01 04 15 00 1.0 4.70 999.00 14.60 999.0 11.30 3.80 3 99.00 99.00
2014 01 04 16 00 1.0 4.50 999.00 14.10 999.0 11.40 4.10 3 99.00 99.00
2014 01 04 17 00 1.0 4.60 999.00 13.80 999.0 11.50 4.00 4 99.00 99.00
2014 01 04 18 00 1.0 4.60 999.00 13.60 999.0 11.60 3.60 4 99.00 99.00
2014 01 04 19 00 1.0 4.60 999.00 13.60 999.0 11.80 4.00 4 99.00 99.00
2014 01 04 20 00 1.0 4.70 999.00 13.70 999.0 11.80 4.90 3 99.00 99.00
2014 01 04 21 00 1.0 4.90 999.00 14.90 999.0 11.70 6.30 3 99.00 99.00
2014 01 04 22 00 1.0 4.80 999.00 14.10 999.0 11.80 8.10 3 99.00 99.00
2014 01 04 23 00 1.0 4.70 999.00 13.90 999.0 11.80 8.30 3 99.00 99.00
2014 01 05 00 00 1.0 4.60 999.00 13.90 999.0 11.80 8.90 3 99.00 99.00
2014 01 05 02 00 1.0 4.40 999.00 13.60 999.0 11.90 9.00 3 99.00 99.00
2014 01 05 03 00 1.0 4.30 999.00 13.40 999.0 11.90 9.40 3 99.00 99.00
2014 01 05 04 00 1.0 4.30 999.00 13.60 999.0 11.90 9.70 3 99.00 99.00
2014 01 05 05 00 1.0 4.30 999.00 13.70 999.0 11.40 9.50 3 99.00 99.00
2014 01 05 06 00 1.0 4.30 999.00 13.60 999.0 11.90 9.70 3 99.00 99.00
2014 01 05 07 00 1.0 4.30 999.00 13.50 999.0 11.80 9.30 3 99.00 99.00
2014 01 05 08 00 1.0 4.30 999.00 13.50 999.0 11.80 8.90 3 99.00 99.00
2014 01 05 09 00 1.0 4.30 999.00 13.50 999.0 11.80 8.70 3 99.00 99.00
2014 01 05 10 00 1.0 4.40 999.00 13.60 999.0 11.80 8.80 3 99.00 99.00
2014 01 05 11 00 1.0 4.40 999.00 13.70 999.0 11.80 8.50 2 99.00 99.00
2014 01 05 12 00 1.0 4.40 999.00 13.80 999.0 11.80 8.40 2 99.00 99.00
2014 01 05 13 00 1.0 4.40 999.00 13.80 999.0 11.70 8.90 2 99.00 99.00
2014 01 05 14 00 1.0 4.50 999.00 14.10 999.0 11.70 6.90 3 99.00 99.00
2014 01 05 15 00 1.0 4.70 999.00 14.20 999.0 11.70 4.10 3 99.00 99.00
2014 01 05 16 00 1.0 4.80 999.00 14.00 999.0 11.80 5.10 2 99.00 99.00
2014 01 05 17 00 1.0 4.90 999.00 14.00 999.0 11.80 3.80 2 99.00 99.00
2014 01 05 18 00 1.0 4.70 999.00 14.00 999.0 12.00 5.90 2 99.00 99.00
2014 01 05 19 00 1.0 4.90 999.00 13.90 999.0 12.00 5.90 2 99.00 99.00
2014 01 05 20 00 1.0 5.00 999.00 14.00 999.0 12.10 5.30 2 99.00 99.00
2014 01 05 21 00 1.0 5.20 999.00 15.50 999.0 11.90 9.10 3 99.00 99.00
2014 01 05 23 00 1.0 5.00 999.00 14.20 999.0 12.10 8.10 2 99.00 99.00
2014 01 06 00 00 1.0 5.10 999.00 14.30 999.0 12.00 7.80 2 99.00 99.00
2014 01 06 01 00 1.0 5.00 999.00 14.90 999.0 11.90 8.30 2 99.00 99.00
2014 01 06 02 00 1.0 5.10 999.00 15.50 999.0 11.80 8.60 2 99.00 99.00
2014 01 06 03 00 1.0 5.10 999.00 15.60 999.0 11.70 8.30 2 99.00 99.00
2014 01 06 04 00 1.0 5.20 999.00 14.30 999.0 11.90 7.00 2 99.00 99.00
2014 01 06 05 00 1.0 5.20 999.00 14.20 999.0 12.00 7.10 2 99.00 99.00
2014 01 06 06 00 1.0 5.20 999.00 14.00 999.0 12.00 7.10 2 99.00 99.00
2014 01 06 07 00 1.0 5.10 999.00 14.00 999.0 12.10 7.20 2 99.00 99.00
2014 01 06 08 00 1.0 5.20 999.00 14.00 999.0 12.00 7.20 2 99.00 99.00
2014 01 06 12 00 1.0 5.30 999.00 14.20 999.0 11.80 7.40 2 99.00 99.00
2014 01 06 15 00 1.0 5.30 999.00 14.10 999.0 11.80 8.20 2 99.00 99.00
2014 01 06 17 00 1.0 5.40 999.00 13.90 999.0 11.90 8.10 4 99.00 99.00
2014 01 06 18 00 1.0 5.40 999.00 14.50 999.0 11.80 7.90 3 99.00 99.00
2014 01 06 19 00 1.0 5.40 999.00 14.40 999.0 11.80 6.80 3 99.00 99.00
2014 01 06 20 00 1.0 5.40 999.00 14.80 999.0 11.70 5.20 3 99.00 99.00
2014 01 06 21 00 1.0 5.40 999.00 15.20 999.0 11.60 9.30 3 99.00 99.00
2014 01 06 22 00 1.0 5.30 999.00 15.30 999.0 11.50 9.40 3 99.00 99.00
2014 01 06 23 00 1.0 5.30 999.00 15.30 999.0 11.50 9.40 3 99.00 99.00
2014 01 07 00 00 1.0 5.30 999.00 16.00 999.0 11.10 10.40 4 99.00 99.00
2014 01 07 01 00 1.0 5.40 999.00 16.30 999.0 10.90 10.90 4 99.00 99.00
2014 01 07 02 00 1.0 5.30 999.00 16.10 999.0 11.00 9.90 4 99.00 99.00
2014 01 07 03 00 1.0 5.30 999.00 16.20 999.0 11.00 10.10 4 99.00 99.00
2014 01 07 04 00 1.0 5.30 999.00 16.10 999.0 11.00 10.20 4 99.00 99.00
2014 01 07 05 00 1.0 5.20 999.00 16.10 999.0 11.00 11.10 6 99.00 99.00
2014 01 07 06 00 1.0 5.10 999.00 16.10 999.0 11.10 10.80 6 99.00 99.00
2014 01 07 07 00 1.0 5.00 999.00 16.10 999.0 11.10 11.10 6 99.00 99.00
2014 01 07 08 00 1.0 5.00 999.00 16.10 999.0 11.10 10.90 5 99.00 99.00
2014 01 07 09 00 1.0 5.00 999.00 16.20 999.0 11.10 10.90 5 99.00 99.00
2014 01 07 10 00 1.0 4.80 999.00 16.10 999.0 11.10 11.60 8 99.00 99.00
2014 01 07 11 00 1.0 4.70 999.00 16.20 999.0 11.20 11.40 8 99.00 99.00
2014 01 07 12 00 1.0 4.60 999.00 16.30 999.0 11.20 11.60 8 99.00 99.00
2014 01 07 13 00 1.0 4.50 999.00 16.30 999.0 11.20 11.90 8 99.00 99.00
2014 01 07 14 00 1.0 4.50 999.00 16.40 999.0 11.30 9.70 8 99.00 99.00
2014 01 07 15 00 1.0 4.50 999.00 16.40 999.0 11.20 7.50 7 99.00 99.00
2014 01 07 16 00 1.0 4.50 999.00 16.40 999.0 11.30 5.30 6 99.00 99.00
2014 01 07 17 00 1.0 4.20 999.00 16.00 999.0 11.40 5.20 6 99.00 99.00
2014 01 07 18 00 1.0 4.40 999.00 15.60 999.0 11.60 4.70 4 99.00 99.00
2014 01 07 19 00 1.0 4.30 999.00 15.80 999.0 11.50 5.60 4 99.00 99.00
2014 01 07 20 00 1.0 4.30 999.00 15.80 999.0 11.60 7.90 4 99.00 99.00
2014 01 07 21 00 1.0 4.20 999.00 15.80 999.0 11.60 9.50 4 99.00 99.00
2014 01 07 22 00 1.0 4.20 999.00 15.80 999.0 11.60 10.80 4 99.00 99.00
2014 01 07 23 00 1.0 4.20 999.00 15.80 999.0 11.40 11.00 4 99.00 99.00
2014 01 08 00 00 1.0 4.20 999.00 15.90 999.0 11.60 10.90 4 99.00 99.00
2014 01 08 01 00 1.0 4.10 999.00 15.90 999.0 11.60 10.70 4 99.00 99.00
2014 01 08 02 00 1.0 4.10 999.00 15.50 999.0 11.60 9.70 3 99.00 99.00
2014 01 08 03 00 1.0 4.10 999.00 15.40 999.0 11.60 9.30 3 99.00 99.00
2014 01 08 04 00 1.0 4.00 999.00 15.30 999.0 11.60 9.20 3 99.00 99.00
2014 01 08 05 00 1.0 3.90 999.00 15.20 999.0 11.70 9.40 3 99.00 99.00
2014 01 08 06 00 1.0 3.90 999.00 14.90 999.0 11.60 9.00 3 99.00 99.00
2014 01 08 07 00 1.0 3.80 999.00 15.40 999.0 11.70 9.90 3 99.00 99.00
2014 01 08 08 00 1.0 3.70 999.00 15.50 999.0 11.70 10.70 3 99.00 99.00
2014 01 08 09 00 1.0 3.80 999.00 15.40 999.0 11.60 10.80 3 99.00 99.00
2014 01 08 10 00 1.0 3.80 999.00 15.40 999.0 11.60 10.60 3 99.00 99.00
2014 01 08 11 00 1.0 3.70 999.00 15.30 999.0 11.60 10.50 3 99.00 99.00
2014 01 08 12 00 1.0 3.60 999.00 15.30 999.0 11.60 10.50 3 99.00 99.00
2014 01 08 13 00 1.0 3.60 999.00 15.40 999.0 11.60 10.00 3 99.00 99.00
2014 01 08 14 00 1.0 3.60 999.00 15.50 999.0 11.70 6.10 3 99.00 99.00
2014 01 08 15 00 1.0 3.60 999.00 15.60 999.0 11.80 4.30 3 99.00 99.00
2014 01 08 16 00 1.0 3.30 999.00 15.60 999.0 11.90 3.30 3 99.00 99.00
2014 01 08 17 00 1.0 2.80 999.00 15.60 999.0 12.10 2.80 3 99.00 99.00
2014 01 08 18 00 1.0 3.20 999.00 15.60 999.0 12.10 3.00 3 99.00 99.00
2014 01 08 19 00 1.0 3.20 999.00 15.60 999.0 12.10 3.70 3 99.00 99.00
2014 01 08 20 00 1.0 3.60 999.00 15.60 999.0 12.00 5.50 3 99.00 99.00
2014 01 08 21 00 1.0 3.70 999.00 14.70 999.0 12.00 4.10 2 99.00 99.00
2014 01 09 00 00 1.0 3.50 999.00 14.30 999.0 12.10 7.70 2 99.00 99.00
2014 01 09 01 00 1.0 3.40 999.00 14.30 999.0 12.10 7.80 2 99.00 99.00
2014 01 09 03 00 1.0 3.50 999.00 14.10 999.0 12.10 8.10 2 99.00 99.00
2014 01 09 05 00 1.0 3.50 999.00 13.70 999.0 12.10 8.20 2 99.00 99.00
2014 01 09 06 00 1.0 3.50 999.00 13.60 999.0 12.10 8.00 2 99.00 99.00
2014 01 09 07 00 1.0 3.40 999.00 13.50 999.0 12.10 7.60 2 99.00 99.00
2014 01 09 08 00 1.0 3.40 999.00 13.70 999.0 12.10 7.60 2 99.00 99.00
2014 01 09 09 00 1.0 3.40 999.00 13.70 999.0 12.00 7.70 2 99.00 99.00
2014 01 09 10 00 1.0 3.30 999.00 13.70 999.0 12.00 7.80 2 99.00 99.00
2014 01 09 11 00 1.0 3.30 999.00 13.70 999.0 12.00 7.90 2 99.00 99.00
2014 01 09 12 00 1.0 3.20 999.00 13.80 999.0 12.00 8.10 2 99.00 99.00
2014 01 09 13 00 1.0 3.20 999.00 13.80 999.0 12.00 7.70 2 99.00 99.00
2014 01 09 14 00 1.0 3.20 999.00 13.80 999.0 12.10 4.00 2 99.00 99.00
2014 01 09 15 00 1.0 3.40 999.00 13.90 999.0 12.10 2.60 2 99.00 99.00
2014 01 09 16 00 1.0 3.50 999.00 14.10 999.0 12.20 2.30 2 99.00 99.00
2014 01 09 17 00 1.0 3.80 999.00 14.50 999.0 12.20 2.50 2 99.00 99.00
2014 01 09 18 00 1.0 3.80 999.00 15.00 999.0 12.10 2.70 2 99.00 99.00
2014 01 09 19 00 1.0 4.00 999.00 15.20 999.0 12.10 3.10 2 99.00 99.00
2014 01 09 20 00 1.0 4.10 999.00 15.60 999.0 12.00 3.80 2 99.00 99.00
2014 01 09 21 00 1.0 4.10 999.00 15.80 999.0 12.00 6.90 2 99.00 99.00
2014 01 09 22 00 1.0 4.00 999.00 16.00 999.0 11.90 9.90 3 99.00 99.00
2014 01 09 23 00 1.0 4.00 999.00 16.10 999.0 12.10 11.10 3 99.00 99.00
2014 01 10 00 00 1.0 4.00 999.00 15.90 999.0 11.90 10.10 2 99.00 99.00
2014 01 10 01 00 1.0 3.90 999.00 15.90 999.0 12.00 9.30 2 99.00 99.00
2014 01 10 03 00 1.0 3.90 999.00 15.90 999.0 12.00 8.90 2 99.00 99.00
2014 01 10 04 00 1.0 3.80 999.00 15.80 999.0 12.00 8.60 2 99.00 99.00
2014 01 10 05 00 1.0 3.70 999.00 15.70 999.0 12.00 8.20 2 99.00 99.00
2014 01 10 06 00 1.0 3.60 999.00 15.00 999.0 12.20 8.10 2 99.00 99.00
2014 01 10 07 00 1.0 3.40 999.00 14.60 999.0 12.30 7.60 2 99.00 99.00
2014 01 10 08 00 1.0 3.40 999.00 14.60 999.0 12.30 7.60 2 99.00 99.00
2014 01 10 09 00 1.0 3.40 999.00 14.40 999.0 12.30 7.70 2 99.00 99.00
2014 01 10 10 00 1.0 3.40 999.00 14.20 999.0 12.30 7.60 2 99.00 99.00
2014 01 10 11 00 1.0 3.30 999.00 14.20 999.0 12.30 7.80 2 99.00 99.00
2014 01 10 12 00 1.0 3.40 999.00 14.50 999.0 12.30 7.90 2 99.00 99.00
2014 01 10 13 00 1.0 3.40 999.00 14.80 999.0 12.30 7.80 2 99.00 99.00
2014 01 10 14 00 1.0 3.50 999.00 15.10 999.0 12.30 7.70 2 99.00 99.00
2014 01 10 15 00 1.0 3.50 999.00 15.20 999.0 12.30 7.60 2 99.00 99.00
2014 01 10 16 00 1.0 3.60 999.00 15.30 999.0 12.30 7.20 2 99.00 99.00
2014 01 10 17 00 1.0 3.70 999.00 15.50 999.0 12.20 5.00 2 99.00 99.00
2014 01 10 18 00 1.0 3.70 999.00 15.50 999.0 12.30 6.60 2 99.00 99.00
2014 01 10 19 00 1.0 3.70 999.00 15.50 999.0 12.30 7.90 2 99.00 99.00
2014 01 10 20 00 1.0 3.80 999.00 15.50 999.0 12.20 8.30 2 99.00 99.00
2014 01 10 21 00 1.0 3.80 999.00 15.50 999.0 12.20 8.60 2 99.00 99.00
2014 01 10 22 00 1.0 3.80 999.00 15.50 999.0 12.20 8.80 2 99.00 99.00
2014 01 10 23 00 1.0 3.80 999.00 15.50 999.0 12.20 8.90 2 99.00 99.00
2014 01 11 00 00 1.0 3.60 999.00 15.40 999.0 12.40 7.80 2 99.00 99.00
2014 01 11 01 00 1.0 3.60 999.00 15.40 999.0 12.30 7.90 2 99.00 99.00
2014 01 11 02 00 1.0 3.60 999.00 15.50 999.0 12.30 8.90 2 99.00 99.00
2014 01 11 03 00 1.0 3.70 999.00 15.60 999.0 12.20 9.30 2 99.00 99.00
2014 01 11 04 00 1.0 3.70 999.00 15.60 999.0 12.10 8.90 2 99.00 99.00
2014 01 11 05 00 1.0 3.70 999.00 15.60 999.0 12.10 8.20 2 99.00 99.00
2014 01 11 07 00 1.0 3.80 999.00 15.30 999.0 12.20 7.00 2 99.00 99.00
2014 01 11 08 00 1.0 3.80 999.00 15.30 999.0 12.20 7.10 1 99.00 99.00
2014 01 11 09 00 1.0 3.80 999.00 14.50 999.0 12.20 7.50 2 99.00 99.00
2014 01 11 10 00 1.0 3.90 999.00 15.50 999.0 12.10 8.10 3 99.00 99.00
2014 01 11 11 00 1.0 3.90 999.00 15.50 999.0 12.10 8.00 3 99.00 99.00
2014 01 11 12 00 1.0 3.90 999.00 15.40 999.0 12.10 8.00 4 99.00 99.00
2014 01 11 13 00 1.0 3.90 999.00 15.40 999.0 12.00 8.40 3 99.00 99.00
2014 01 11 14 00 1.0 3.90 999.00 15.30 999.0 12.00 6.20 3 99.00 99.00
2014 01 11 16 00 1.0 4.10 999.00 14.60 999.0 12.30 4.80 1 99.00 99.00
2014 01 11 17 00 1.0 4.10 999.00 14.20 999.0 12.40 6.40 2 99.00 99.00
2014 01 11 18 00 1.0 4.20 999.00 14.20 999.0 12.40 6.90 2 99.00 99.00
2014 01 11 19 00 1.0 4.30 999.00 14.10 999.0 12.50 6.80 2 99.00 99.00
2014 01 11 20 00 1.0 4.30 999.00 14.30 999.0 12.40 6.20 2 99.00 99.00
2014 01 11 21 00 1.0 4.30 999.00 14.30 999.0 12.40 7.20 2 99.00 99.00
2014 01 11 22 00 1.0 4.40 999.00 14.30 999.0 12.40 7.30 2 99.00 99.00
2014 01 11 23 00 1.0 4.40 999.00 14.20 999.0 12.40 7.30 2 99.00 99.00
2014 01 12 00 00 1.0 4.50 999.00 14.10 999.0 12.40 7.30 2 99.00 99.00
2014 01 12 01 00 1.0 4.40 999.00 14.10 999.0 12.30 7.10 2 99.00 99.00
2014 01 12 02 00 1.0 4.40 999.00 14.20 999.0 12.30 7.10 2 99.00 99.00
2014 01 12 03 00 1.0 4.40 999.00 14.20 999.0 12.30 7.10 2 99.00 99.00
2014 01 12 04 00 1.0 4.40 999.00 14.20 999.0 12.30 7.20 2 99.00 99.00
2014 01 12 05 00 1.0 4.40 999.00 14.10 999.0 12.30 7.00 2 99.00 99.00
2014 01 12 06 00 1.0 4.40 999.00 14.10 999.0 12.30 6.90 2 99.00 99.00
2014 01 12 07 00 1.0 4.40 999.00 14.20 999.0 12.30 7.10 2 99.00 99.00
2014 01 12 08 00 1.0 4.40 999.00 14.10 999.0 12.30 7.20 2 99.00 99.00
2014 01 12 09 00 1.0 4.40 999.00 14.20 999.0 12.30 7.20 2 99.00 99.00
2014 01 12 10 00 1.0 4.40 999.00 14.10 999.0 12.20 7.20 2 99.00 99.00
2014 01 12 11 00 1.0 4.30 999.00 14.30 999.0 12.20 7.30 2 99.00 99.00
2014 01 12 12 00 1.0 4.40 999.00 14.30 999.0 12.10 7.60 2 99.00 99.00
2014 01 12 13 00 1.0 4.50 999.00 14.30 999.0 12.10 7.20 2 99.00 99.00
2014 01 12 15 00 1.0 4.60 999.00 14.40 999.0 12.10 3.40 2 99.00 99.00
2014 01 12 16 00 1.0 4.80 999.00 14.50 999.0 12.10 2.20 2 99.00 99.00
2014 01 12 17 00 1.0 4.60 999.00 15.00 999.0 12.20 2.30 2 99.00 99.00
2014 01 12 18 00 1.0 4.60 999.00 15.00 999.0 12.30 2.20 2 99.00 99.00
2014 01 12 19 00 1.0 5.10 999.00 14.60 999.0 12.30 2.00 2 99.00 99.00
2014 01 12 20 00 1.0 5.00 999.00 14.60 999.0 12.30 2.30 2 99.00 99.00
2014 01 12 21 00 1.0 4.90 999.00 14.80 999.0 12.40 4.10 2 99.00 99.00
2014 01 12 22 00 1.0 4.60 999.00 15.00 999.0 12.50 6.50 2 99.00 99.00
2014 01 12 23 00 1.0 4.90 999.00 14.40 999.0 12.50 7.50 2 99.00 99.00
2014 01 13 00 00 1.0 5.10 999.00 14.30 999.0 12.40 7.30 2 99.00 99.00
2014 01 13 02 00 1.0 5.10 999.00 14.10 999.0 12.50 6.60 1 99.00 99.00
2014 01 13 03 00 1.0 5.10 999.00 14.20 999.0 12.40 6.40 1 99.00 99.00
2014 01 13 04 00 1.0 4.80 999.00 14.20 999.0 12.50 6.70 1 99.00 99.00
2014 01 13 05 00 1.0 4.60 999.00 14.30 999.0 12.50 6.50 1 99.00 99.00
2014 01 13 06 00 1.0 4.60 999.00 14.30 999.0 12.50 6.40 1 99.00 99.00
2014 01 13 07 00 1.0 4.70 999.00 14.20 999.0 12.40 6.20 1 99.00 99.00
2014 01 13 09 00 1.0 4.10 999.00 13.70 999.0 12.50 7.00 1 99.00 99.00
2014 01 13 10 00 1.0 4.00 999.00 12.80 999.0 12.50 6.30 1 99.00 99.00
2014 01 13 11 00 1.0 3.90 999.00 12.50 999.0 12.50 6.30 1 99.00 99.00
2014 01 13 12 00 1.0 4.10 999.00 12.70 999.0 12.50 6.70 1 99.00 99.00
2014 01 13 13 00 1.0 4.00 999.00 12.80 999.0 12.50 6.60 1 99.00 99.00
2014 01 13 14 00 1.0 4.10 999.00 12.90 999.0 12.50 4.00 1 99.00 99.00
2014 01 13 15 00 1.0 4.10 999.00 12.80 999.0 12.60 2.40 1 99.00 99.00
2014 01 13 16 00 1.0 4.40 999.00 12.90 999.0 12.60 2.20 1 99.00 99.00
2014 01 13 17 00 1.0 4.60 999.00 13.20 999.0 12.50 1.80 1 99.00 99.00
