#YY MM DD hh mm DEPTH OTMP COND SAL O2% O2PPM CLCON TURB PH EH
2019 01 02 07 00 1.0 7.30 999.00 6.10 999.0 12.70 7.90 2 99.00 99.00
2019 01 02 08 00 1.0 7.20 999.00 6.20 999.0 12.70 8.10 2 99.00 99.00
2019 01 02 09 00 1.0 7.20 999.00 6.10 999.0 12.60 9.30 2 99.00 99.00
2019 01 02 10 00 1.0 7.40 999.00 5.70 999.0 12.70 7.30 2 99.00 99.00
2019 01 02 11 00 1.0 7.40 999.00 5.50 999.0 12.70 7.50 3 99.00 99.00
2019 01 02 12 00 1.0 7.50 999.00 5.10 999.0 13.00 11.20 2 99.00 99.00
2019 01 02 21 00 1.0 7.60 999.00 4.30 999.0 14.90 19.80 4 99.00 99.00
2019 01 02 22 00 1.0 7.60 999.00 4.40 999.0 15.30 33.60 4 99.00 99.00
2019 01 02 23 00 1.0 7.50 999.00 4.30 999.0 15.10 36.40 4 99.00 99.00
2019 01 03 00 00 1.0 7.50 999.00 4.40 999.0 15.00 17.40 4 99.00 99.00
2019 01 03 01 00 1.0 7.50 999.00 4.40 999.0 15.00 16.40 4 99.00 99.00
2019 01 03 02 00 1.0 7.50 999.00 4.60 999.0 14.50 14.70 3 99.00 99.00
2019 01 03 03 00 1.0 7.60 999.00 4.40 999.0 14.40 12.20 4 99.00 99.00
2019 01 03 04 00 1.0 7.60 999.00 4.20 999.0 14.50 11.20 4 99.00 99.00
2019 01 03 05 00 1.0 7.70 999.00 4.00 999.0 13.90 10.40 3 99.00 99.00
2019 01 03 06 00 1.0 7.60 999.00 99.00 999.0 13.80 9.10 4 99.00 99.00
2019 01 03 07 00 1.0 7.60 999.00 99.00 999.0 13.50 7.50 4 99.00 99.00
2019 01 03 08 00 1.0 7.60 999.00 99.00 999.0 13.70 7.90 4 99.00 99.00
2019 01 03 09 00 1.0 7.50 999.00 99.00 999.0 13.50 7.90 4 99.00 99.00
2019 01 03 10 00 1.0 7.40 999.00 99.00 999.0 13.40 8.30 4 99.00 99.00
2019 01 03 11 00 1.0 7.40 999.00 99.00 999.0 13.60 10.80 5 99.00 99.00
2019 01 03 12 00 1.0 7.40 999.00 99.00 999.0 13.40 11.40 5 99.00 99.00
2019 01 03 13 00 1.0 7.40 999.00 99.00 999.0 13.30 12.70 4 99.00 99.00
2019 01 03 14 00 1.0 7.40 999.00 99.00 999.0 13.40 15.70 4 99.00 99.00
2019 01 03 15 00 1.0 7.50 999.00 4.10 999.0 13.60 17.10 4 99.00 99.00
2019 01 03 16 00 1.0 7.50 999.00 4.80 999.0 13.60 13.80 2 99.00 99.00
2019 01 03 17 00 1.0 7.50 999.00 5.00 999.0 13.60 16.80 3 99.00 99.00
2019 01 03 18 00 1.0 7.60 999.00 4.90 999.0 14.30 19.90 3 99.00 99.00
2019 01 03 19 00 1.0 7.70 999.00 4.30 999.0 14.40 16.60 4 99.00 99.00
2019 01 03 20 00 1.0 7.70 999.00 4.90 999.0 14.10 13.40 3 99.00 99.00
2019 01 03 21 00 1.0 7.60 999.00 5.60 999.0 13.60 12.40 3 99.00 99.00
2019 01 03 22 00 1.0 7.40 999.00 6.20 999.0 13.10 12.10 2 99.00 99.00
2019 01 03 23 00 1.0 7.30 999.00 5.70 999.0 13.40 10.90 2 99.00 99.00
2019 01 04 00 00 1.0 7.40 999.00 5.10 999.0 13.60 11.80 3 99.00 99.00
2019 01 04 01 00 1.0 7.30 999.00 5.20 999.0 13.80 13.10 2 99.00 99.00
2019 01 04 02 00 1.0 7.50 999.00 5.30 999.0 13.90 15.90 2 99.00 99.00
2019 01 04 03 00 1.0 7.10 999.00 4.20 999.0 15.00 13.10 2 99.00 99.00
2019 01 04 04 00 1.0 7.50 999.00 5.70 999.0 13.40 9.90 1 99.00 99.00
2019 01 04 05 00 1.0 7.10 999.00 5.10 999.0 14.00 8.30 2 99.00 99.00
2019 01 04 06 00 1.0 6.90 999.00 4.90 999.0 14.20 8.60 2 99.00 99.00
2019 01 04 07 00 1.0 6.80 999.00 4.80 999.0 14.10 9.40 3 99.00 99.00
2019 01 04 08 00 1.0 6.80 999.00 4.60 999.0 15.20 7.30 3 99.00 99.00
2019 01 04 09 00 1.0 7.20 999.00 5.40 999.0 13.60 7.00 2 99.00 99.00
2019 01 04 10 00 1.0 7.30 999.00 6.00 999.0 13.00 8.00 2 99.00 99.00
2019 01 04 11 00 1.0 6.90 999.00 5.40 999.0 13.70 6.70 2 99.00 99.00
2019 01 04 12 00 1.0 7.00 999.00 5.20 999.0 14.30 9.80 2 99.00 99.00
2019 01 04 13 00 1.0 7.00 999.00 5.00 999.0 14.60 11.40 2 99.00 99.00
2019 01 04 14 00 1.0 7.00 999.00 5.10 999.0 14.50 11.90 2 99.00 99.00
2019 01 04 16 00 1.0 7.30 999.00 5.40 999.0 14.10 7.10 2 99.00 99.00
2019 01 04 17 00 1.0 7.40 999.00 5.10 999.0 14.20 7.00 3 99.00 99.00
2019 01 04 18 00 1.0 7.50 999.00 4.80 999.0 14.20 9.20 3 99.00 99.00
2019 01 04 19 00 1.0 7.40 999.00 5.10 999.0 14.20 13.80 3 99.00 99.00
2019 01 04 20 00 1.0 7.60 999.00 4.90 999.0 14.30 13.00 3 99.00 99.00
2019 01 04 21 00 1.0 7.60 999.00 4.40 999.0 14.40 15.20 3 99.00 99.00
2019 01 04 22 00 1.0 7.50 999.00 4.00 999.0 14.40 15.00 4 99.00 99.00
2019 01 04 23 00 1.0 7.50 999.00 4.00 999.0 14.60 14.50 4 99.00 99.00
2019 01 05 00 00 1.0 7.50 999.00 99.00 999.0 14.60 14.40 4 99.00 99.00
2019 01 05 01 00 1.0 7.40 999.00 4.10 999.0 14.40 11.90 3 99.00 99.00
2019 01 05 02 00 1.0 7.40 999.00 5.20 999.0 13.70 11.30 3 99.00 99.00
2019 01 05 03 00 1.0 7.30 999.00 7.40 999.0 12.80 9.90 1 99.00 99.00
2019 01 05 04 00 1.0 7.30 999.00 7.70 999.0 12.70 10.80 1 99.00 99.00
2019 01 05 05 00 1.0 7.30 999.00 7.80 999.0 12.50 10.50 1 99.00 99.00
2019 01 05 06 00 1.0 7.30 999.00 7.20 999.0 12.70 8.00 1 99.00 99.00
2019 01 05 07 00 1.0 7.30 999.00 7.20 999.0 12.70 7.60 1 99.00 99.00
2019 01 05 08 00 1.0 7.30 999.00 7.20 999.0 12.70 8.10 1 99.00 99.00
2019 01 05 09 00 1.0 7.40 999.00 7.00 999.0 12.70 8.90 2 99.00 99.00
2019 01 05 10 00 1.0 7.40 999.00 6.70 999.0 13.00 8.40 2 99.00 99.00
2019 01 05 11 00 1.0 7.50 999.00 5.50 999.0 13.20 9.60 2 99.00 99.00
2019 01 05 12 00 1.0 7.40 999.00 5.70 999.0 13.10 15.50 2 99.00 99.00
2019 01 05 13 00 1.0 7.50 999.00 5.40 999.0 13.10 18.90 2 99.00 99.00
2019 01 05 14 00 1.0 7.50 999.00 5.40 999.0 13.20 19.60 3 99.00 99.00
2019 01 05 15 00 1.0 7.50 999.00 5.20 999.0 13.60 23.80 3 99.00 99.00
2019 01 05 16 00 1.0 7.40 999.00 5.60 999.0 13.40 19.20 2 99.00 99.00
2019 01 05 17 00 1.0 7.50 999.00 5.80 999.0 13.50 18.50 2 99.00 99.00
2019 01 05 18 00 1.0 7.50 999.00 6.10 999.0 13.40 15.30 2 99.00 99.00
2019 01 05 19 00 1.0 7.50 999.00 6.40 999.0 13.40 12.30 2 99.00 99.00
2019 01 05 20 00 1.0 7.50 999.00 6.80 999.0 13.20 13.20 2 99.00 99.00
2019 01 05 21 00 1.0 7.40 999.00 7.10 999.0 12.90 11.00 2 99.00 99.00
2019 01 05 22 00 1.0 7.40 999.00 7.10 999.0 12.60 10.80 2 99.00 99.00
2019 01 05 23 00 1.0 7.50 999.00 6.50 999.0 12.80 10.90 2 99.00 99.00
2019 01 06 00 00 1.0 7.50 999.00 6.40 999.0 12.80 12.00 2 99.00 99.00
2019 01 06 01 00 1.0 7.50 999.00 6.40 999.0 12.70 11.10 2 99.00 99.00
2019 01 06 02 00 1.0 7.50 999.00 6.20 999.0 12.70 10.70 2 99.00 99.00
2019 01 06 03 00 1.0 7.40 999.00 6.00 999.0 12.80 12.10 2 99.00 99.00
2019 01 06 04 00 1.0 7.40 999.00 6.40 999.0 12.60 9.90 2 99.00 99.00
2019 01 06 05 00 1.0 7.30 999.00 6.60 999.0 12.50 8.80 2 99.00 99.00
2019 01 06 06 00 1.0 7.30 999.00 6.70 999.0 12.40 8.00 2 99.00 99.00
2019 01 06 07 00 1.0 7.30 999.00 6.70 999.0 12.40 7.40 2 99.00 99.00
2019 01 06 08 00 1.0 7.20 999.00 6.70 999.0 12.40 7.60 2 99.00 99.00
2019 01 06 09 00 1.0 7.20 999.00 6.70 999.0 12.40 7.00 2 99.00 99.00
2019 01 06 10 00 1.0 7.20 999.00 6.50 999.0 12.40 6.50 2 99.00 99.00
2019 01 06 11 00 1.0 7.10 999.00 6.20 999.0 12.50 6.50 2 99.00 99.00
2019 01 06 12 00 1.0 7.10 999.00 6.30 999.0 12.50 7.30 2 99.00 99.00
2019 01 06 13 00 1.0 7.10 999.00 6.00 999.0 12.60 19.30 2 99.00 99.00
2019 01 06 14 00 1.0 7.20 999.00 6.40 999.0 12.40 8.40 2 99.00 99.00
2019 01 06 15 00 1.0 7.30 999.00 6.60 999.0 12.40 11.70 2 99.00 99.00
2019 01 06 16 00 1.0 7.40 999.00 6.90 999.0 12.60 9.10 2 99.00 99.00
2019 01 06 17 00 1.0 7.50 999.00 6.90 999.0 12.90 8.30 2 99.00 99.00
2019 01 06 18 00 1.0 7.50 999.00 7.20 999.0 13.00 7.30 2 99.00 99.00
2019 01 06 19 00 1.0 7.50 999.00 7.40 999.0 13.00 9.30 1 99.00 99.00
2019 01 06 20 00 1.0 7.60 999.00 7.40 999.0 13.10 8.60 1 99.00 99.00
2019 01 06 21 00 1.0 7.50 999.00 7.30 999.0 13.00 10.80 1 99.00 99.00
2019 01 06 22 00 1.0 7.50 999.00 7.30 999.0 13.00 11.80 1 99.00 99.00
2019 01 06 23 00 1.0 7.40 999.00 6.80 999.0 13.00 11.60 2 99.00 99.00
2019 01 07 00 00 1.0 7.30 999.00 6.80 999.0 12.80 11.60 2 99.00 99.00
2019 01 07 01 00 1.0 7.30 999.00 6.80 999.0 12.80 12.20 2 99.00 99.00
2019 01 07 02 00 1.0 7.30 999.00 7.10 999.0 12.60 12.10 2 99.00 99.00
2019 01 07 03 00 1.0 7.40 999.00 7.50 999.0 12.50 11.60 1 99.00 99.00
2019 01 07 04 00 1.0 7.40 999.00 7.60 999.0 12.50 11.30 1 99.00 99.00
2019 01 07 05 00 1.0 7.30 999.00 7.50 999.0 12.60 9.60 1 99.00 99.00
2019 01 07 06 00 1.0 7.20 999.00 7.60 999.0 12.50 9.70 1 99.00 99.00
2019 01 07 07 00 1.0 7.20 999.00 7.60 999.0 12.50 9.70 1 99.00 99.00
2019 01 07 08 00 1.0 7.20 999.00 7.60 999.0 12.50 10.50 1 99.00 99.00
2019 01 07 09 00 1.0 7.20 999.00 7.50 999.0 12.50 9.90 1 99.00 99.00
2019 01 07 10 00 1.0 7.20 999.00 7.60 999.0 12.40 10.60 1 99.00 99.00
2019 01 07 11 00 1.0 7.20 999.00 7.60 999.0 12.50 10.60 1 99.00 99.00
2019 01 07 12 00 1.0 7.10 999.00 7.40 999.0 12.30 11.60 1 99.00 99.00
2019 01 07 13 00 1.0 7.10 999.00 7.30 999.0 12.60 11.70 1 99.00 99.00
2019 01 07 14 00 1.0 7.10 999.00 7.30 999.0 12.60 16.10 2 99.00 99.00
2019 01 07 15 00 1.0 7.20 999.00 7.30 999.0 12.80 14.40 1 99.00 99.00
2019 01 07 16 00 1.0 7.30 999.00 7.40 999.0 12.80 14.10 1 99.00 99.00
2019 01 07 17 00 1.0 7.20 999.00 7.40 999.0 12.80 11.80 1 99.00 99.00
2019 01 07 18 00 1.0 7.20 999.00 7.60 999.0 12.90 7.10 1 99.00 99.00
2019 01 07 19 00 1.0 7.20 999.00 7.60 999.0 12.90 10.40 1 99.00 99.00
2019 01 07 20 00 1.0 7.20 999.00 7.60 999.0 12.80 11.80 1 99.00 99.00
2019 01 07 21 00 1.0 7.20 999.00 7.60 999.0 12.80 11.90 1 99.00 99.00
2019 01 07 22 00 1.0 7.10 999.00 7.70 999.0 12.80 11.90 2 99.00 99.00
2019 01 07 23 00 1.0 7.20 999.00 5.30 999.0 13.20 11.70 3 99.00 99.00
2019 01 08 00 00 1.0 7.20 999.00 5.00 999.0 13.40 11.70 4 99.00 99.00
2019 01 08 01 00 1.0 7.00 999.00 4.80 999.0 13.30 11.00 4 99.00 99.00
2019 01 08 02 00 1.0 7.00 999.00 4.80 999.0 13.40 10.90 4 99.00 99.00
2019 01 08 03 00 1.0 7.00 999.00 4.90 999.0 13.30 10.60 4 99.00 99.00
2019 01 08 04 00 1.0 7.00 999.00 4.90 999.0 13.20 10.00 3 99.00 99.00
2019 01 08 05 00 1.0 7.00 999.00 4.90 999.0 13.10 9.20 3 99.00 99.00
2019 01 08 06 00 1.0 7.00 999.00 4.90 999.0 13.00 8.60 3 99.00 99.00
2019 01 08 07 00 1.0 7.00 999.00 4.90 999.0 13.00 8.50 3 99.00 99.00
2019 01 08 08 00 1.0 7.00 999.00 5.00 999.0 13.00 8.40 3 99.00 99.00
2019 01 08 09 00 1.0 7.00 999.00 4.90 999.0 13.00 8.90 3 99.00 99.00
2019 01 08 10 00 1.0 6.90 999.00 4.70 999.0 13.10 10.40 4 99.00 99.00
2019 01 08 11 00 1.0 6.90 999.00 4.80 999.0 13.10 12.80 4 99.00 99.00
2019 01 08 12 00 1.0 6.90 999.00 4.70 999.0 13.10 12.60 4 99.00 99.00
2019 01 08 13 00 1.0 6.90 999.00 4.70 999.0 13.10 16.30 4 99.00 99.00
2019 01 08 14 00 1.0 6.90 999.00 4.70 999.0 13.20 24.20 4 99.00 99.00
2019 01 08 15 00 1.0 7.00 999.00 4.90 999.0 13.40 27.30 4 99.00 99.00
2019 01 08 16 00 1.0 7.10 999.00 4.80 999.0 13.80 32.90 4 99.00 99.00
2019 01 08 17 00 1.0 7.20 999.00 4.80 999.0 14.00 27.50 4 99.00 99.00
2019 01 08 18 00 1.0 7.40 999.00 5.20 999.0 14.00 17.60 3 99.00 99.00
2019 01 08 19 00 1.0 7.50 999.00 5.40 999.0 14.00 15.30 3 99.00 99.00
2019 01 08 20 00 1.0 7.50 999.00 6.50 999.0 13.70 9.40 2 99.00 99.00
2019 01 08 21 00 1.0 7.70 999.00 5.80 999.0 14.00 12.90 3 99.00 99.00
2019 01 08 22 00 1.0 7.60 999.00 5.60 999.0 14.30 18.50 3 99.00 99.00
2019 01 08 23 00 1.0 7.50 999.00 5.80 999.0 14.00 17.10 3 99.00 99.00
2019 01 09 00 00 1.0 7.40 999.00 4.80 999.0 14.60 21.40 4 99.00 99.00
2019 01 09 01 00 1.0 7.40 999.00 4.70 999.0 14.30 18.00 4 99.00 99.00
2019 01 09 02 00 1.0 7.40 999.00 4.70 999.0 14.10 15.60 3 99.00 99.00
2019 01 09 03 00 1.0 7.30 999.00 4.90 999.0 13.90 14.80 3 99.00 99.00
2019 01 09 04 00 1.0 7.40 999.00 4.90 999.0 13.90 16.50 3 99.00 99.00
2019 01 09 05 00 1.0 7.40 999.00 5.00 999.0 13.90 18.50 3 99.00 99.00
2019 01 09 06 00 1.0 7.40 999.00 4.90 999.0 13.90 15.20 3 99.00 99.00
2019 01 09 07 00 1.0 7.30 999.00 5.10 999.0 13.80 14.70 3 99.00 99.00
2019 01 09 08 00 1.0 7.30 999.00 5.50 999.0 13.50 13.30 3 99.00 99.00
2019 01 09 09 00 1.0 7.30 999.00 5.70 999.0 13.30 13.00 3 99.00 99.00
2019 01 09 10 00 1.0 7.30 999.00 5.70 999.0 13.40 14.20 3 99.00 99.00
2019 01 09 11 00 1.0 7.10 999.00 5.60 999.0 13.30 17.40 3 99.00 99.00
2019 01 09 12 00 1.0 7.20 999.00 6.70 999.0 12.60 18.20 2 99.00 99.00
2019 01 09 13 00 1.0 7.20 999.00 7.40 999.0 12.20 16.20 2 99.00 99.00
2019 01 09 14 00 1.0 7.20 999.00 7.20 999.0 12.40 16.00 2 99.00 99.00
2019 01 09 15 00 1.0 7.30 999.00 6.80 999.0 12.60 15.70 2 99.00 99.00
2019 01 09 16 00 1.0 7.30 999.00 6.90 999.0 12.70 19.90 2 99.00 99.00
2019 01 09 17 00 1.0 7.30 999.00 7.00 999.0 12.80 19.40 2 99.00 99.00
2019 01 09 18 00 1.0 7.30 999.00 7.20 999.0 12.70 17.90 2 99.00 99.00
2019 01 09 19 00 1.0 7.30 999.00 7.30 999.0 12.80 16.00 2 99.00 99.00
2019 01 09 20 00 1.0 7.20 999.00 7.40 999.0 12.80 15.50 2 99.00 99.00
2019 01 09 21 00 1.0 7.20 999.00 7.30 999.0 12.80 15.20 2 99.00 99.00
2019 01 09 22 00 1.0 7.20 999.00 7.40 999.0 12.70 15.00 2 99.00 99.00
2019 01 09 23 00 1.0 7.20 999.00 7.40 999.0 12.60 14.30 2 99.00 99.00
2019 01 10 00 00 1.0 7.10 999.00 7.50 999.0 12.50 13.60 2 99.00 99.00
2019 01 10 01 00 1.0 7.10 999.00 7.60 999.0 12.30 20.30 2 99.00 99.00
2019 01 10 02 00 1.0 7.10 999.00 7.70 999.0 12.10 19.20 2 99.00 99.00
2019 01 10 03 00 1.0 7.10 999.00 7.90 999.0 11.90 21.30 3 99.00 99.00
2019 01 10 04 00 1.0 7.10 999.00 8.20 999.0 11.60 20.60 3 99.00 99.00
2019 01 10 05 00 1.0 7.00 999.00 8.20 999.0 11.60 18.80 4 99.00 99.00
2019 01 10 06 00 1.0 6.90 999.00 8.10 999.0 11.70 17.00 5 99.00 99.00
2019 01 10 07 00 1.0 6.90 999.00 8.10 999.0 11.70 17.20 5 99.00 99.00
2019 01 10 08 00 1.0 6.90 999.00 8.10 999.0 11.70 17.60 5 99.00 99.00
2019 01 10 09 00 1.0 6.80 999.00 6.60 999.0 11.80 17.30 5 99.00 99.00
2019 01 10 10 00 1.0 6.80 999.00 8.00 999.0 11.70 16.30 6 99.00 99.00
2019 01 10 11 00 1.0 6.70 999.00 6.30 999.0 11.90 16.00 8 99.00 99.00
2019 01 10 12 00 1.0 6.70 999.00 7.70 999.0 11.70 14.60 5 99.00 99.00
2019 01 10 13 00 1.0 6.70 999.00 7.90 999.0 11.70 15.60 4 99.00 99.00
2019 01 10 14 00 1.0 6.70 999.00 7.70 999.0 11.60 15.80 5 99.00 99.00
2019 01 10 15 00 1.0 6.40 999.00 8.00 999.0 11.70 18.30 5 99.00 99.00
2019 01 10 16 00 1.0 6.60 999.00 7.60 999.0 11.80 14.40 3 99.00 99.00
2019 01 10 17 00 1.0 6.60 999.00 7.60 999.0 11.80 14.60 4 99.00 99.00
2019 01 10 18 00 1.0 6.60 999.00 7.60 999.0 11.90 15.50 4 99.00 99.00
2019 01 10 19 00 1.0 6.60 999.00 7.60 999.0 11.90 16.60 5 99.00 99.00
2019 01 10 20 00 1.0 6.60 999.00 7.70 999.0 12.00 17.20 5 99.00 99.00
2019 01 10 21 00 1.0 6.50 999.00 7.30 999.0 12.20 16.80 6 99.00 99.00
2019 01 10 22 00 1.0 6.50 999.00 7.70 999.0 12.00 17.60 6 99.00 99.00
2019 01 10 23 00 1.0 6.30 999.00 7.90 999.0 12.10 14.90 8 99.00 99.00
2019 01 11 00 00 1.0 6.30 999.00 7.90 999.0 12.10 17.30 8 99.00 99.00
2019 01 11 01 00 1.0 6.30 999.00 7.90 999.0 12.10 14.20 5 99.00 99.00
2019 01 11 02 00 1.0 6.20 999.00 7.70 999.0 12.20 12.80 7 99.00 99.00
2019 01 11 03 00 1.0 6.10 999.00 7.80 999.0 12.20 13.40 5 99.00 99.00
2019 01 11 04 00 1.0 6.10 999.00 7.70 999.0 12.20 12.90 3 99.00 99.00
2019 01 11 05 00 1.0 6.10 999.00 7.70 999.0 12.10 13.90 4 99.00 99.00
2019 01 11 06 00 1.0 6.20 999.00 7.80 999.0 12.10 14.60 4 99.00 99.00
2019 01 11 07 00 1.0 6.10 999.00 7.70 999.0 12.10 14.20 4 99.00 99.00
2019 01 11 08 00 1.0 6.00 999.00 7.80 999.0 12.10 15.00 4 99.00 99.00
2019 01 11 09 00 1.0 5.80 999.00 7.80 999.0 12.30 13.60 4 99.00 99.00
2019 01 11 10 00 1.0 5.80 999.00 7.80 999.0 12.20 13.60 4 99.00 99.00
2019 01 11 11 00 1.0 5.90 999.00 7.80 999.0 12.10 13.40 4 99.00 99.00
2019 01 11 13 00 1.0 5.80 999.00 8.20 999.0 12.00 10.20 3 99.00 99.00
2019 01 11 14 00 1.0 5.80 999.00 8.10 999.0 12.00 10.30 3 99.00 99.00
2019 01 11 15 00 1.0 5.70 999.00 8.20 999.0 12.00 10.20 3 99.00 99.00
2019 01 11 16 00 1.0 5.70 999.00 8.20 999.0 12.00 11.20 4 99.00 99.00
2019 01 11 17 00 1.0 6.00 999.00 7.90 999.0 12.10 5.70 3 99.00 99.00
2019 01 11 18 00 1.0 6.00 999.00 8.00 999.0 12.10 7.20 3 99.00 99.00
2019 01 11 19 00 1.0 6.00 999.00 7.90 999.0 12.30 9.20 3 99.00 99.00
2019 01 11 20 00 1.0 6.00 999.00 7.90 999.0 12.30 9.80 3 99.00 99.00
2019 01 11 21 00 1.0 5.90 999.00 8.00 999.0 12.40 10.60 3 99.00 99.00
2019 01 11 22 00 1.0 5.90 999.00 8.00 999.0 12.40 11.30 3 99.00 99.00
2019 01 11 23 00 1.0 5.80 999.00 8.10 999.0 12.30 12.10 3 99.00 99.00
2019 01 12 00 00 1.0 5.70 999.00 7.50 999.0 12.40 8.50 3 99.00 99.00
2019 01 12 01 00 1.0 5.70 999.00 7.70 999.0 12.40 9.60 3 99.00 99.00
2019 01 12 02 00 1.0 5.70 999.00 7.80 999.0 12.30 9.50 3 99.00 99.00
2019 01 12 03 00 1.0 5.80 999.00 8.00 999.0 12.20 8.60 3 99.00 99.00
2019 01 12 04 00 1.0 5.20 999.00 8.00 999.0 12.80 15.40 3 99.00 99.00
2019 01 12 05 00 1.0 5.10 999.00 8.00 999.0 12.80 13.30 3 99.00 99.00
2019 01 12 06 00 1.0 5.40 999.00 8.10 999.0 12.60 11.50 3 99.00 99.00
2019 01 12 07 00 1.0 5.40 999.00 8.20 999.0 12.50 11.80 3 99.00 99.00
2019 01 12 08 00 1.0 5.30 999.00 8.20 999.0 12.50 11.20 3 99.00 99.00
2019 01 12 09 00 1.0 5.30 999.00 8.30 999.0 12.40 11.30 3 99.00 99.00
2019 01 12 10 00 1.0 5.20 999.00 8.30 999.0 12.40 11.80 3 99.00 99.00
2019 01 12 11 00 1.0 5.20 999.00 8.30 999.0 12.40 15.60 3 99.00 99.00
2019 01 12 12 00 1.0 5.40 999.00 8.40 999.0 12.30 15.10 3 99.00 99.00
2019 01 12 13 00 1.0 5.50 999.00 7.20 999.0 12.30 10.10 3 99.00 99.00
2019 01 12 14 00 1.0 5.40 999.00 6.90 999.0 12.40 10.20 4 99.00 99.00
2019 01 12 15 00 1.0 5.50 999.00 7.20 999.0 12.40 10.90 3 99.00 99.00
2019 01 12 16 00 1.0 5.50 999.00 7.60 999.0 12.40 10.40 3 99.00 99.00
2019 01 12 17 00 1.0 5.50 999.00 7.50 999.0 12.50 10.40 3 99.00 99.00
2019 01 12 18 00 1.0 5.50 999.00 7.40 999.0 12.50 10.80 3 99.00 99.00
2019 01 12 19 00 1.0 5.40 999.00 7.10 999.0 12.90 14.10 3 99.00 99.00
2019 01 12 20 00 1.0 5.40 999.00 6.90 999.0 13.20 22.60 4 99.00 99.00
2019 01 12 21 00 1.0 5.40 999.00 6.70 999.0 13.60 19.80 4 99.00 99.00
2019 01 12 22 00 1.0 5.30 999.00 6.70 999.0 13.50 22.50 4 99.00 99.00
2019 01 12 23 00 1.0 5.40 999.00 6.70 999.0 13.60 26.00 4 99.00 99.00
2019 01 13 00 00 1.0 5.40 999.00 7.10 999.0 13.30 17.50 3 99.00 99.00
2019 01 13 01 00 1.0 5.10 999.00 6.30 999.0 13.50 19.70 6 99.00 99.00
2019 01 13 02 00 1.0 5.10 999.00 6.40 999.0 13.50 15.70 6 99.00 99.00
2019 01 13 03 00 1.0 5.20 999.00 7.10 999.0 13.00 12.90 4 99.00 99.00
2019 01 13 04 00 1.0 5.20 999.00 7.30 999.0 12.80 12.10 4 99.00 99.00
