#YY,MM,DD,hh,mm,DEPTH,OTMP,COND,SAL,O2%,O2PPM,CLCON,TURB,PH,EH
2008,11,2,5,0,99999,12.8,999,5.4,999,99,3.8,9,99,99
2008,11,2,6,0,99999,12.8,999,5.8,999,99,3.7,8,99,99
2008,11,2,7,0,99999,12.9,999,6.2,999,99,4,8,99,99
2008,11,2,8,0,99999,12.9,999,6.4,999,99,3.7,7,99,99
2008,11,2,9,0,99999,12.9,999,6.6,999,99,3.8,6,99,99
2008,11,2,10,0,99999,12.9,999,6.5,999,99,3.7,7,99,99
2008,11,2,11,0,99999,12.9,999,5.9,999,99,4.1,14,99,99
2008,11,2,12,0,99999,12.7,999,5.8,999,99,3.7,10,99,99
2008,11,2,13,0,99999,12.8,999,5.7,999,99,3.8,10,99,99
2008,11,2,14,0,99999,12.8,999,5.6,999,99,3.4,8,99,99
2008,11,2,15,0,99999,13,999,5.1,999,99,4.4,8,99,99
2008,11,2,16,0,99999,13.3,999,5.4,999,99,4,10,99,99
2008,11,2,17,0,99999,13.6,999,6,999,99,4.3,9,99,99
2008,11,2,18,0,99999,13.5,999,7.1,999,99,4,14,99,99
2008,11,2,19,0,99999,13.6,999,7.3,999,99,4.1,15,99,99
2008,11,2,20,0,99999,13.7,999,7.7,999,99,3.8,12,99,99
2008,11,2,21,0,99999,13.8,999,8.1,999,99,3.4,11,99,99
2008,11,2,22,0,99999,13.8,999,8.2,999,99,3.6,11,99,99
2008,11,2,23,0,99999,13.7,999,6.9,999,99,4,9,99,99
2008,11,3,0,0,99999,13.5,999,6.5,999,99,4.1,11,99,99
2008,11,3,1,0,99999,13.3,999,6.2,999,99,4.3,14,99,99
2008,11,3,2,0,99999,13.5,999,6.9,999,99,3.9,10,99,99
2008,11,3,3,0,99999,13.4,999,6.9,999,99,3.6,8,99,99
2008,11,3,4,0,99999,13.4,999,6.8,999,99,3.8,7,99,99
2008,11,3,5,0,99999,13.3,999,6.7,999,99,3.8,7,99,99
2008,11,3,6,0,99999,13.4,999,7,999,99,4.5,19,99,99
2008,11,3,7,0,99999,13.5,999,7.1,999,99,3.9,9,99,99
2008,11,3,8,0,99999,13.6,999,7.3,999,99,3.8,9,99,99
2008,11,3,9,0,99999,13.6,999,7.3,999,99,4.4,12,99,99
2008,11,3,10,0,99999,13.6,999,7.5,999,99,4.4,12,99,99
2008,11,3,11,0,99999,13.5,999,7.1,999,99,3.8,10,99,99
2008,11,3,12,0,99999,13.4,999,6.9,999,99,3.6,9,99,99
2008,11,3,13,0,99999,13.4,999,7,999,99,4,12,99,99
2008,11,3,14,0,99999,13.5,999,7.2,999,99,3.4,8,99,99
2008,11,3,15,0,99999,13.4,999,6.6,999,99,4,9,99,99
2008,11,3,16,0,99999,13.5,999,5.9,999,10.8,4.5,9,99,99
2008,11,3,17,0,99999,13.5,999,6.1,999,10.1,4.5,12,99,99
2008,11,3,18,0,99999,13.6,999,6.9,999,10.7,4.3,7,99,99
2008,11,3,19,0,99999,13.8,999,7.1,999,10.9,4.9,7,99,99
2008,11,3,20,0,99999,14,999,7.7,999,11.1,4.5,8,99,99
2008,11,3,21,0,99999,14,999,8.4,999,10.3,3.8,10,99,99
2008,11,3,22,0,99999,13.9,999,7.8,999,10.4,4.1,12,99,99
2008,11,3,23,0,99999,13.9,999,7.4,999,10.4,4.4,11,99,99
2008,11,4,0,0,99999,13.8,999,6.8,999,10.8,4,9,99,99
2008,11,4,1,0,99999,13.6,999,6.2,999,10.9,4,12,99,99
2008,11,4,2,0,99999,13.7,999,7.4,999,10.7,3.8,13,99,99
2008,11,4,3,0,99999,13.7,999,7.1,999,10.7,3.6,10,99,99
2008,11,4,4,0,99999,13.6,999,6.3,999,10.6,3.7,9,99,99
2008,11,4,5,0,99999,13.6,999,6.1,999,10.5,3.8,8,99,99
2008,11,4,6,0,99999,13.6,999,6,999,9.9,4.2,9,99,99
2008,11,4,7,0,99999,13.7,999,6.9,999,10.7,4.6,14,99,99
2008,11,4,13,0,99999,13.7,999,6.8,999,10.5,3.5,7,99,99
2008,11,4,14,0,99999,13.7,999,5.9,999,10.7,4.9,26,99,99
2008,11,4,15,0,99999,13.7,999,6.3,999,10.7,4.3,10,99,99
2008,11,4,16,0,99999,13.7,999,5.6,999,10.8,4.9,10,99,99
2008,11,4,17,0,99999,13.8,999,5.6,999,10.4,4.7,9,99,99
2008,11,4,18,0,99999,13.8,999,5.8,999,10.1,4.7,8,99,99
2008,11,4,19,0,99999,13.8,999,6.5,999,10.9,11.2,38,99,99
2008,11,4,20,0,99999,14,999,7.7,999,10.8,10.1,42,99,99
2008,11,4,21,0,99999,14.3,999,7.9,999,10.8,7.9,38,99,99
2008,11,4,22,0,99999,14.3,999,8.2,999,10.6,3.6,10,99,99
2008,11,4,23,0,99999,14.2,999,8.2,999,10.5,3.9,8,99,99
2008,11,5,0,0,99999,14.1,999,7.5,999,10.3,4.1,8,99,99
2008,11,5,1,0,99999,14,999,7.1,999,10.4,3.8,9,99,99
2008,11,5,2,0,99999,14,999,7.4,999,10.6,3.8,10,99,99
2008,11,5,3,0,99999,14,999,7.1,999,10.6,3.7,11,99,99
2008,11,5,4,0,99999,14,999,7.3,999,10.3,3.5,10,99,99
2008,11,5,5,0,99999,13.9,999,7.2,999,10.4,3.6,9,99,99
2008,11,5,6,0,99999,13.9,999,7,999,10.1,3.8,8,99,99
2008,11,5,7,0,99999,13.9,999,7,999,9.6,3.7,7,99,99
2008,11,5,8,0,99999,14,999,7.4,999,10.4,3.4,7,99,99
2008,11,5,9,0,99999,14,999,7.4,999,10.4,3.4,6,99,99
2008,11,5,15,0,99999,14,999,7.1,999,10.4,3.2,8,99,99
2008,11,5,16,0,99999,14.1,999,7.2,999,10.1,2.8,7,99,99
2008,11,5,17,0,99999,14.2,999,7.2,999,10.1,4,22,99,99
2008,11,5,18,0,99999,14.2,999,7.2,999,10.4,4.4,19,99,99
2008,11,5,19,0,99999,14.3,999,7.5,999,10.8,5.6,29,99,99
2008,11,5,20,0,99999,14.3,999,7.6,999,10.8,6.7,37,99,99
2008,11,5,21,0,99999,14.3,999,7.7,999,10.8,6.6,35,99,99
2008,11,5,22,0,99999,14.4,999,7.9,999,10.8,6.7,39,99,99
2008,11,5,23,0,99999,14.4,999,8.1,999,10.8,7.4,41,99,99
2008,11,6,0,0,99999,14.5,999,8.4,999,10.7,3.7,14,99,99
2008,11,6,1,0,99999,14.5,999,7.6,999,10.7,4.7,24,99,99
2008,11,6,2,0,99999,14.4,999,7.8,999,10.6,4.3,24,99,99
2008,11,6,3,0,99999,14.3,999,8,999,10.7,4.3,25,99,99
2008,11,6,4,0,99999,14.3,999,8,999,10.6,4.1,24,99,99
2008,11,6,5,0,99999,14.2,999,7.8,999,10.5,3.4,16,99,99
2008,11,6,6,0,99999,14.2,999,7.8,999,10.4,3.6,17,99,99
2008,11,6,7,0,99999,14.2,999,7.6,999,10.4,3.6,16,99,99
2008,11,6,8,0,99999,14.2,999,7.7,999,10.5,3.2,10,99,99
2008,11,6,23,0,99999,14.4,999,7.4,999,10.9,3.3,7,99,99
2008,11,7,0,0,99999,14.5,999,7.8,999,10.8,3.1,7,99,99
2008,11,7,1,0,99999,14.5,999,7.5,999,10.6,3.3,7,99,99
2008,11,7,2,0,99999,14.5,999,7.2,999,10.3,3.7,8,99,99
2008,11,7,3,0,99999,14.5,999,6.7,999,10.3,3.8,10,99,99
2008,11,7,4,0,99999,14.4,999,6.5,999,10.6,3.8,15,99,99
2008,11,7,5,0,99999,14.5,999,7.1,999,10.6,3.6,10,99,99
2008,11,7,6,0,99999,14.4,999,6.5,999,10.7,3.5,8,99,99
2008,11,7,7,0,99999,14.4,999,6.1,999,10.5,3.7,11,99,99
2008,11,7,8,0,99999,14.4,999,6,999,9.9,4,18,99,99
2008,11,7,9,0,99999,14.4,999,6,999,9.1,3.8,9,99,99
2008,11,7,10,0,99999,14.4,999,7,999,10.7,3.4,6,99,99
2008,11,7,11,0,99999,14.4,999,7.1,999,10.7,3.1,8,99,99
2008,11,7,12,0,99999,14.4,999,7.2,999,10.6,2.8,4,99,99
2008,11,7,13,0,99999,14.5,999,7.4,999,10.5,3.4,7,99,99
2008,11,7,14,0,99999,14.5,999,7.3,999,10.1,3.3,6,99,99
2008,11,7,15,0,99999,14.7,999,6.8,999,10.2,2.9,7,99,99
2008,11,7,16,0,99999,14.9,999,6.4,999,10.7,3.3,10,99,99
2008,11,7,17,0,99999,15,999,6.9,999,10.8,3,9,99,99
2008,11,7,18,0,99999,15.3,999,6.9,999,10.8,2.7,7,99,99
2008,11,7,19,0,99999,15.8,999,6.2,999,10.9,2.9,7,99,99
2008,11,7,20,0,99999,16,999,5.7,999,10.3,4.2,22,99,99
2008,11,7,21,0,99999,15.8,999,6.1,999,10,4.2,14,99,99
2008,11,7,22,0,99999,15.4,999,7,999,10.2,3.2,6,99,99
2008,11,7,23,0,99999,15.3,999,7.5,999,10.7,3.6,8,99,99
2008,11,8,0,0,99999,15,999,7.8,999,10.4,3.2,5,99,99
2008,11,8,1,0,99999,14.8,999,7.8,999,10.4,3.1,5,99,99
2008,11,8,2,0,99999,14.9,999,7.5,999,10.1,3.5,10,99,99
2008,11,8,3,0,99999,15.2,999,7.3,999,10.4,3.5,7,99,99
2008,11,8,4,0,99999,15.2,999,6.3,999,10.9,3.5,10,99,99
2008,11,8,5,0,99999,15.1,999,6.6,999,10.8,5.4,42,99,99
2008,11,8,6,0,99999,14.9,999,7,999,10.8,3.2,10,99,99
2008,11,8,7,0,99999,14.8,999,7,999,10.6,3.2,11,99,99
2008,11,8,8,0,99999,14.8,999,6.7,999,10.5,4.7,40,99,99
2008,11,8,10,0,99999,14.7,999,6.8,999,9.5,3.1,6,99,99
2008,11,8,11,0,99999,14.7,999,7.1,999,10.3,3.1,10,99,99
2008,11,8,12,0,99999,14.8,999,7.8,999,10.3,3.5,30,99,99
2008,11,8,13,0,99999,14.9,999,8.5,999,10.4,2.9,7,99,99
2008,11,8,14,0,99999,15,999,8.6,999,10.1,3.2,7,99,99
2008,11,8,15,0,99999,15,999,8.5,999,9.8,4,15,99,99
2008,11,8,17,0,99999,14.9,999,7.6,999,10.5,4.3,26,99,99
2008,11,8,18,0,99999,14.9,999,7.7,999,10.4,3.7,24,99,99
2008,11,8,19,0,99999,14.9,999,6.9,999,10.6,6.1,26,99,99
2008,11,8,20,0,99999,15,999,6.4,999,10.6,4.4,14,99,99
2008,11,8,21,0,99999,15,999,6.2,999,10.3,4.7,12,99,99
2008,11,8,23,0,99999,14.9,999,6.8,999,10.3,4.4,10,99,99
2008,11,9,0,0,99999,14.8,999,7.1,999,10.3,3.6,9,99,99
2008,11,9,1,0,99999,14.8,999,7.9,999,10.5,4,11,99,99
2008,11,9,2,0,99999,14.8,999,8.1,999,10.3,3.1,5,99,99
2008,11,9,3,0,99999,14.9,999,8.5,999,10.5,3.3,13,99,99
2008,11,9,4,0,99999,14.8,999,7.2,999,10.3,4.3,17,99,99
2008,11,9,5,0,99999,14.8,999,7.6,999,10.4,4.3,25,99,99
2008,11,9,7,0,99999,14.6,999,7,999,10.3,3.7,15,99,99
2008,11,9,8,0,99999,14.5,999,6.3,999,10.3,3.8,12,99,99
2008,11,9,9,0,99999,14.4,999,5.9,999,10.1,4.1,12,99,99
2008,11,10,2,0,99999,14.8,999,8.2,999,10.4,2.8,9,99,99
2008,11,10,3,0,99999,14.7,999,8.3,999,10.3,3,8,99,99
2008,11,10,4,0,99999,14.6,999,8.1,999,10.2,3.6,15,99,99
2008,11,10,5,0,99999,14.4,999,6.9,999,10.1,3.5,17,99,99
2008,11,10,6,0,99999,14.5,999,7.5,999,10.2,3.2,14,99,99
2008,11,10,7,0,99999,14.4,999,7.3,999,10.1,3.4,17,99,99
2008,11,10,8,0,99999,14.3,999,7,999,10.1,3.3,11,99,99
2008,11,10,9,0,99999,14.2,999,6.3,999,10.1,3.4,12,99,99
2008,11,10,10,0,99999,14,999,6,999,9.8,3.7,14,99,99
2008,11,10,11,0,99999,14.1,999,6.3,999,10,12.3,42,99,99
2008,11,10,12,0,99999,13.9,999,6.6,999,10.2,4.7,22,99,99
2008,11,10,13,0,99999,14.2,999,7.5,999,10.3,3.4,10,99,99
2008,11,10,14,0,99999,14.5,999,8.5,999,10.3,2.8,16,99,99
2008,11,10,15,0,99999,14.4,999,8.1,999,10.3,3.1,16,99,99
2008,11,10,16,0,99999,14.5,999,8.1,999,10.1,2.8,8,99,99
2008,11,10,17,0,99999,14.3,999,6.8,999,10.1,2.9,11,99,99
2008,11,10,19,0,99999,14.7,999,7.3,999,10.3,2.8,9,99,99
2008,11,10,20,0,99999,14.7,999,7.2,999,10.3,3.2,14,99,99
2008,11,10,21,0,99999,14.6,999,6.8,999,10.2,4.1,19,99,99
2008,11,10,22,0,99999,14.4,999,6.2,999,10.3,3.7,11,99,99
2008,11,10,23,0,99999,14.2,999,5.8,999,9.9,4.9,21,99,99
2008,11,11,0,0,99999,14.5,999,6.6,999,10.4,3.4,11,99,99
2008,11,11,1,0,99999,14.3,999,7.1,999,10.4,3.2,8,99,99
2008,11,11,2,0,99999,14.3,999,7.6,999,10.3,2.8,8,99,99
2008,11,11,3,0,99999,14.5,999,8.5,999,10.2,2.9,16,99,99
2008,11,11,4,0,99999,14.2,999,8,999,10.2,2.8,11,99,99
2008,11,11,5,0,99999,14.1,999,7.9,999,9.5,3.1,9,99,99
2008,11,11,6,0,99999,14,999,7.2,999,9.9,3.1,9,99,99
2008,11,11,7,0,99999,14,999,7.3,999,10,3,9,99,99
2008,11,11,8,0,99999,14.1,999,7.5,999,10,3,11,99,99
2008,11,11,9,0,99999,14,999,7.2,999,9.9,3.1,11,99,99
2008,11,11,10,0,99999,13.8,999,6.8,999,9.9,3.3,10,99,99
2008,11,11,11,0,99999,13.6,999,6.5,999,9.5,3.6,11,99,99
2008,11,11,12,0,99999,13.8,999,7.3,999,9.9,2.8,9,99,99
2008,11,11,13,0,99999,14.1,999,7.9,999,10,2.9,12,99,99
2008,11,11,14,0,99999,14.2,999,8.4,999,10,2.6,10,99,99
2008,11,11,15,0,99999,14.2,999,8.4,999,10,2.6,11,99,99
2008,11,11,16,0,99999,14.1,999,8.1,999,9.9,2.7,10,99,99
2008,11,11,17,0,99999,14.2,999,8.2,999,9.7,3.2,12,99,99
2008,11,11,18,0,99999,13.9,999,7.3,999,9.9,2.8,9,99,99
2008,11,11,19,0,99999,14.3,999,7.7,999,10.3,3.1,10,99,99
2008,11,11,20,0,99999,14.3,999,7.6,999,10.2,2.8,12,99,99
2008,11,11,21,0,99999,14.2,999,7.4,999,10.2,3,12,99,99
2008,11,11,22,0,99999,14.2,999,7.1,999,10.1,3.4,20,99,99
2008,11,11,23,0,99999,13.9,999,6.4,999,10.1,3.8,14,99,99
2008,11,12,0,0,99999,13.7,999,5.9,999,9.9,3.9,12,99,99
2008,11,12,1,0,99999,13.8,999,6.4,999,10,3.7,14,99,99
2008,11,12,2,0,99999,14.2,999,7.6,999,10.2,3.1,21,99,99
2008,11,12,3,0,99999,14.2,999,8.1,999,10.2,2.8,20,99,99
2008,11,12,4,0,99999,14,999,7.7,999,10.1,3,20,99,99
2008,11,12,5,0,99999,13.9,999,8.1,999,9.7,2.9,8,99,99
2008,11,12,6,0,99999,13.9,999,7.8,999,9.4,2.9,8,99,99
2008,11,12,7,0,99999,13.9,999,7.3,999,9.8,3,10,99,99
2008,11,12,8,0,99999,13.8,999,7.4,999,9.9,2.9,10,99,99
2008,11,12,9,0,99999,13.8,999,7,999,10,3.1,11,99,99
2008,11,12,10,0,99999,13.6,999,6.5,999,9.9,3.3,13,99,99
2008,11,12,11,0,99999,13.5,999,6.2,999,9.7,3.5,13,99,99
2008,11,12,12,0,99999,13.3,999,6.2,999,9.2,3.6,12,99,99
2008,11,12,13,0,99999,13.6,999,6.9,999,10.1,3.1,12,99,99
2008,11,12,14,0,99999,14,999,7.8,999,10.1,3.2,26,99,99
2008,11,12,15,0,99999,14,999,8.4,999,10,2.6,15,99,99
2008,11,12,16,0,99999,14,999,8.6,999,10,2.7,12,99,99
2008,11,12,17,0,99999,14.2,999,8.5,999,10,2.8,10,99,99
2008,11,12,18,0,99999,14.3,999,8.5,999,9.8,2.7,10,99,99
2008,11,12,19,0,99999,13.9,999,7.3,999,9.9,3.4,14,99,99
2008,11,12,20,0,99999,14,999,7.2,999,10.2,3.5,11,99,99
2008,11,12,21,0,99999,14.1,999,7.3,999,10.1,3.4,12,99,99
2008,11,12,22,0,99999,14,999,7.4,999,9.9,3.2,15,99,99
2008,11,12,23,0,99999,13.9,999,6.9,999,10,3.6,16,99,99
2008,11,13,0,0,99999,13.7,999,6.5,999,10,3.8,15,99,99
2008,11,13,1,0,99999,13.5,999,6.3,999,9.9,4.3,15,99,99
2008,11,13,2,0,99999,13.6,999,6.6,999,9.6,3.5,10,99,99
2008,11,13,3,0,99999,13.8,999,7.5,999,9.7,3.1,14,99,99
2008,11,13,4,0,99999,13.9,999,8,999,9.8,2.9,12,99,99
2008,11,13,5,0,99999,13.9,999,8.4,999,9.4,2.8,9,99,99
2008,11,13,6,0,99999,13.8,999,8.1,999,9.7,2.9,8,99,99
2008,11,13,7,0,99999,13.7,999,7.5,999,9.7,3.1,9,99,99
2008,11,13,8,0,99999,13.7,999,7.4,999,9.8,3,11,99,99
2008,11,13,10,0,99999,13.7,999,7.3,999,10,3.4,16,99,99
2008,11,13,13,0,99999,13.5,999,6.5,999,9.7,3.4,14,99,99
2008,11,13,14,0,99999,13.8,999,7.6,999,9.9,2.9,21,99,99
2008,11,13,15,0,99999,14,999,8.3,999,10.1,2.9,18,99,99
2008,11,13,16,0,99999,14,999,8.7,999,10,2.7,15,99,99
2008,11,13,17,0,99999,14.1,999,9,999,10,2.8,15,99,99
2008,11,13,18,0,99999,14.3,999,9.3,999,9.8,2.7,12,99,99
2008,11,13,19,0,99999,14.3,999,8.6,999,10.1,3.5,16,99,99
2008,11,13,20,0,99999,13.9,999,7.7,999,9.9,2.9,15,99,99
2008,11,13,21,0,99999,14,999,8.1,999,10,2.9,13,99,99
2008,11,13,22,0,99999,14.1,999,8.3,999,10,2.9,15,99,99
2008,11,13,23,0,99999,13.9,999,7.8,999,10,3.2,16,99,99
2008,11,14,0,0,99999,13.8,999,7,999,10,3.2,18,99,99
2008,11,14,1,0,99999,13.6,999,6.6,999,9.9,3.6,13,99,99
2008,11,14,2,0,99999,13.6,999,6.3,999,9.2,3.4,11,99,99
2008,11,14,3,0,99999,13.8,999,7.4,999,10.2,2.7,11,99,99
2008,11,14,4,0,99999,14,999,8.1,999,10.2,2.7,15,99,99
2008,11,14,5,0,99999,14.1,999,8.3,999,10.1,2.7,24,99,99
2008,11,14,6,0,99999,14.2,999,8.7,999,10.1,3.4,19,99,99
2008,11,14,7,0,99999,14.1,999,8.4,999,9.5,2.9,11,99,99
2008,11,14,8,0,99999,13.8,999,7.2,999,9.7,3,11,99,99
2008,11,14,9,0,99999,13.8,999,7.6,999,9.9,2.8,9,99,99
2008,11,14,10,0,99999,13.9,999,7.7,999,9.7,2.8,12,99,99
2008,11,14,11,0,99999,13.7,999,7.1,999,9.8,3.1,16,99,99
2008,11,14,12,0,99999,13.7,999,6.7,999,9.8,3.1,16,99,99
2008,11,14,13,0,99999,13.6,999,6.4,999,9.6,3.2,12,99,99
2008,11,14,14,0,99999,13.7,999,6.6,999,9.9,2.8,12,99,99
2008,11,14,15,0,99999,14,999,8,999,10.1,2.5,15,99,99
2008,11,14,16,0,99999,14.2,999,8.8,999,10.1,2.5,13,99,99
2008,11,14,17,0,99999,14.3,999,9,999,10.1,2.7,12,99,99
2008,11,14,18,0,99999,14.4,999,9.1,999,9.9,2.6,12,99,99
2008,11,14,19,0,99999,14.4,999,9.5,999,9.9,2.3,12,99,99
2008,11,14,20,0,99999,14.4,999,8.9,999,9.4,3.5,13,99,99
2008,11,14,21,0,99999,14,999,7.7,999,9.7,3.1,11,99,99
2008,11,14,22,0,99999,14,999,7.3,999,10,3.2,10,99,99
2008,11,14,23,0,99999,14.1,999,7.9,999,9.9,3,14,99,99
2008,11,15,0,0,99999,13.9,999,7.1,999,10,3.2,12,99,99
2008,11,15,1,0,99999,13.9,999,7,999,9.9,3,14,99,99
2008,11,15,2,0,99999,13.7,999,6.4,999,9.8,3.4,13,99,99
2008,11,15,3,0,99999,13.7,999,5.9,999,9.4,3.8,14,99,99
2008,11,15,4,0,99999,13.8,999,6.8,999,9.5,3,10,99,99
2008,11,15,5,0,99999,14.1,999,8,999,9.8,2.7,9,99,99
2008,11,15,6,0,99999,14.2,999,8.1,999,9.9,2.7,10,99,99
2008,11,15,7,0,99999,14.3,999,8.5,999,9.5,2.5,9,99,99
2008,11,15,8,0,99999,14.3,999,8.3,999,9.1,2.7,8,99,99
2008,11,15,9,0,99999,14.1,999,7.5,999,9.6,2.9,12,99,99
2008,11,15,10,0,99999,14.2,999,7.3,999,9.9,2.8,12,99,99
2008,11,15,11,0,99999,14.2,999,7.6,999,10,2.9,18,99,99
2008,11,15,12,0,99999,14.2,999,7.3,999,10,3.2,21,99,99
2008,11,15,13,0,99999,14.1,999,6.9,999,10,3.2,23,99,99
2008,11,15,14,0,99999,14.1,999,6.7,999,9.8,3.2,21,99,99
2008,11,15,15,0,99999,14.2,999,6.9,999,10,3,15,99,99
2008,11,15,16,0,99999,14.5,999,7.5,999,10.1,2.7,13,99,99
2008,11,15,17,0,99999,14.7,999,8.6,999,10.1,2.6,18,99,99
2008,11,15,18,0,99999,14.9,999,8.9,999,10.2,2.3,13,99,99
2008,11,17,3,0,99999,13.4,999,5.4,999,10.3,3.8,29,99,99
2008,11,17,4,0,99999,13.3,999,5.1,999,10.2,4.5,20,99,99
2008,11,17,5,0,99999,13.2,999,5.2,999,10.2,4.3,15,99,99
2008,11,17,6,0,99999,13.3,999,5.4,999,10.3,3.8,17,99,99
2008,11,17,7,0,99999,13.3,999,6.1,999,10.3,3.4,15,99,99
2008,11,17,8,0,99999,13.5,999,6.5,999,10.3,3.3,17,99,99
2008,11,17,9,0,99999,13.5,999,6.7,999,10.1,3,12,99,99
2008,11,17,15,0,99999,12.9,999,5.3,999,10.1,3.2,14,99,99
2008,11,17,16,0,99999,13.1,999,4.9,999,9.9,4.3,12,99,99
2008,11,17,17,0,99999,13.1,999,5.2,999,9.9,3.6,12,99,99
2008,11,17,18,0,99999,13.5,999,5.6,999,10.5,4,12,99,99
2008,11,17,19,0,99999,13.6,999,6.7,999,10.3,3.3,16,99,99
2008,11,17,20,0,99999,13.6,999,7.1,999,10.3,3.1,15,99,99
2008,11,17,21,0,99999,13.6,999,7.3,999,10.3,3.1,16,99,99
2008,11,17,22,0,99999,13.4,999,7.3,999,10.2,3.1,13,99,99
2008,11,17,23,0,99999,12.8,999,6,999,10.3,3.8,14,99,99
2008,11,18,0,0,99999,13,999,6,999,10.2,3.5,17,99,99
2008,11,18,1,0,99999,13,999,6.2,999,10.2,3.4,17,99,99
2008,11,18,2,0,99999,12.9,999,6.1,999,10.2,3.4,22,99,99
2008,11,18,3,0,99999,12.8,999,5.7,999,10.1,3.5,26,99,99
2008,11,18,4,0,99999,12.6,999,5.3,999,10.1,3.6,26,99,99
2008,11,18,5,0,99999,12.4,999,5,999,10,4,15,99,99
2008,11,18,6,0,99999,12.3,999,5,999,9.8,4.3,15,99,99
2008,11,18,7,0,99999,12.5,999,5.4,999,10.3,3.3,14,99,99
2008,11,18,8,0,99999,12.9,999,6.2,999,10.3,3,21,99,99
2008,11,18,9,0,99999,12.8,999,6.4,999,10.2,3.6,23,99,99
2008,11,18,10,0,99999,12.7,999,6.6,999,10.3,4.5,30,99,99
2008,11,18,11,0,99999,12.6,999,6.8,999,10.2,3.1,13,99,99
2008,11,18,12,0,99999,12,999,6.2,999,10,3.2,13,99,99
2008,11,18,13,0,99999,12.2,999,5.9,999,10.1,3.3,19,99,99
2008,11,18,14,0,99999,12.4,999,6,999,10.2,3,15,99,99
2008,11,18,15,0,99999,12.2,999,5.8,999,10.1,3,18,99,99
2008,11,18,16,0,99999,12.2,999,5.7,999,10.2,3.3,19,99,99
2008,11,18,17,0,99999,12.1,999,5.6,999,10.2,3.7,19,99,99
2008,11,18,18,0,99999,12.4,999,5.9,999,10.4,3.2,13,99,99
2008,11,18,19,0,99999,12.4,999,6.2,999,10.4,3,12,99,99
2008,11,18,20,0,99999,12.5,999,6.5,999,10.4,3,14,99,99
2008,11,18,21,0,99999,12.7,999,7.4,999,10.4,2.9,17,99,99
2008,11,18,22,0,99999,12.5,999,7.6,999,10.4,2.8,14,99,99
2008,11,18,23,0,99999,12.1,999,7,999,10.4,3.5,19,99,99
2008,11,19,0,0,99999,11.9,999,6.8,999,10.4,3.7,20,99,99
2008,11,19,1,0,99999,11.5,999,6.3,999,10.5,3.6,22,99,99
2008,11,19,2,0,99999,11.3,999,5.7,999,10.6,3.7,28,99,99
2008,11,19,3,0,99999,11.6,999,6.3,999,10.5,3.7,28,99,99
2008,11,19,4,0,99999,11.4,999,6.1,999,10.4,3.7,25,99,99
2008,11,19,5,0,99999,11.4,999,5.9,999,10.4,3.8,27,99,99
2008,11,19,6,0,99999,11,999,5.2,999,10.4,3.9,28,99,99
2008,11,19,7,0,99999,11.2,999,5.8,999,10.5,3.3,14,99,99
2008,11,19,8,0,99999,11.3,999,6,999,10.4,3.1,12,99,99
2008,11,19,9,0,99999,11.6,999,6.8,999,10.5,3,16,99,99
